DEPT,DPHI_D,DTC_D,GR_NORM,NPHI_D,PEF_D,POR_D,RESD_D,RHOB_D,LOGK_SDR_PRE_BRINE[DENGEOMOD_K_SDR_PRE_BRINE_DVD1],LOGK_SDR_PRE_BRINE[DENGEOMOD_K_SDR_PRE_BRINE_DVD2],LOGK_SDR_PRE_BRINE[DENGEOMOD_K_SDR_PRE_BRINE_DVD3],LOGK_SDR_PRE_BRINE[DENGEOMOD_K_SDR_PRE_BRINE_DVD4],LOGK_SDR_PRE_BRINE[DENGEOMOD_K_SDR_PRE_BRINE_DVD5],LOGK_SDR_PRE_BRINE[DENGEOMOD_K_SDR_PRE_BRINE_DVD6],LOGK_SDR_PRE_BRINE2[DENGEOMOD_K_SDR_PRE_BRINE_DVD1_2],LOGK_SDR_PRE_BRINE2[DENGEOMOD_K_SDR_PRE_BRINE_DVD2_2],LOGK_SDR_PRE_BRINE2[DENGEOMOD_K_SDR_PRE_BRINE_DVD3_2],LOGK_SDR_PRE_BRINE2[DENGEOMOD_K_SDR_PRE_BRINE_DVD4_2],LOGK_SDR_PRE_BRINE2[DENGEOMOD_K_SDR_PRE_BRINE_DVD5_2],LOGK_SDR_PRE_BRINE2[DENGEOMOD_K_SDR_PRE_BRINE_DVD6_2],K_SDR_PRE
7011.0,0.009,52.58,-999.25,0.03,4.07,0.0,47.57,2.695,-999.25,0.0036,0.009,0.0022,0.0024,0.0037,-999.25,0.0001,0.0001,0.0001,0.0,0.0001,
7011.5,0.01,51.58,-999.25,0.006,4.32,0.0,112.33,2.693,-999.25,0.0014,0.0021,0.0005,0.0004,0.0006,-999.25,0.0,0.0,0.0,0.0,0.0,
7012.0,-0.001,50.0,-999.25,0.003,4.63,0.0,180.68,2.711,-999.25,0.0008,0.0008,0.0003,0.0002,0.0005,-999.25,0.0,0.0,0.0,0.0,0.0,
7012.5,-0.012,50.0,-999.25,0.004,4.96,0.0,317.64,2.73,-999.25,0.0006,0.0004,0.0003,0.0002,0.0006,-999.25,0.0,0.0,0.0,0.0,0.0,
7013.0,-0.023,50.0,-999.25,0.0,5.14,0.0,703.34,2.75,-999.25,0.0005,0.0002,0.0002,0.0002,0.0005,-999.25,0.0,0.0,0.0,0.0,0.0,
7013.5,-0.027,50.0,-999.25,-0.001,5.23,0.0,1013.02,2.757,-999.25,0.0004,0.0001,0.0002,0.0001,0.0004,-999.25,0.0,0.0,0.0,0.0,0.0,
7014.0,-0.027,50.0,-999.25,-0.005,5.28,0.0,136.98,2.757,-999.25,0.0001,0.0001,0.0001,0.0001,0.0003,-999.25,0.0,0.0,0.0,0.0,0.0,
7014.5,-0.031,50.0,-999.25,-0.004,5.24,0.0,68.97,2.763,-999.25,0.0001,0.0001,0.0001,0.0001,0.0004,-999.25,0.0,0.0,0.0,0.0,0.0,
7015.0,-0.027,53.0,-999.25,0.002,5.07,0.0,46.6,2.756,-999.25,0.0003,0.0004,0.0004,0.0004,0.0006,-999.25,0.0,0.0,0.0,0.0,0.0,
7015.5,-0.018,59.75,-999.25,0.014,4.65,0.0,27.7,2.741,-999.25,0.0032,0.0033,0.0035,0.0039,0.0014,-999.25,0.0001,0.0,0.0001,0.0001,0.0,
7016.0,0.01,64.08,-999.25,0.064,4.16,0.0,13.49,2.694,-999.25,0.0266,0.0362,0.0395,0.0376,0.0242,-999.25,0.0016,0.0007,0.0012,0.0009,0.0005,
7016.5,0.03,67.75,-999.25,0.122,3.67,0.089,12.47,2.659,-999.25,0.1338,0.071,0.0934,0.0854,0.0955,-999.25,0.0036,0.0018,0.0043,0.004,0.0041,
7017.0,0.044,64.75,-999.25,0.102,3.44,0.079,17.01,2.635,-999.25,0.1178,0.069,0.0997,0.0827,0.081,-999.25,0.0059,0.0028,0.005,0.0032,0.0028,
