DEPT,DPHI_D,DTC_D,GR_NORM,NPHI_D,PEF_D,POR_D,RESD_D,RHOB_D,LOGK_SDR_PRE_BRINE[DENGEOMOD_K_SDR_PRE_BRINE_DVD1],LOGK_SDR_PRE_BRINE[DENGEOMOD_K_SDR_PRE_BRINE_DVD2],LOGK_SDR_PRE_BRINE[DENGEOMOD_K_SDR_PRE_BRINE_DVD3],LOGK_SDR_PRE_BRINE[DENGEOMOD_K_SDR_PRE_BRINE_DVD4],LOGK_SDR_PRE_BRINE[DENGEOMOD_K_SDR_PRE_BRINE_DVD5],LOGK_SDR_PRE_BRINE[DENGEOMOD_K_SDR_PRE_BRINE_DVD6],LOGK_SDR_PRE_BRINE2[DENGEOMOD_K_SDR_PRE_BRINE_DVD1_2],LOGK_SDR_PRE_BRINE2[DENGEOMOD_K_SDR_PRE_BRINE_DVD2_2],LOGK_SDR_PRE_BRINE2[DENGEOMOD_K_SDR_PRE_BRINE_DVD3_2],LOGK_SDR_PRE_BRINE2[DENGEOMOD_K_SDR_PRE_BRINE_DVD4_2],LOGK_SDR_PRE_BRINE2[DENGEOMOD_K_SDR_PRE_BRINE_DVD5_2],LOGK_SDR_PRE_BRINE2[DENGEOMOD_K_SDR_PRE_BRINE_DVD6_2],K_SDR_PRE
4825.5,0.06,76.18,112.4,0.192,3.2,0.142,7.03,2.608,0.2334,0.2058,0.1541,0.1981,0.1582,0.2202,0.0134,0.0125,0.0053,0.0113,0.0066,0.0103,0.009872658178210258
4826.0,0.064,78.13,115.13,0.207,3.27,0.153,7.05,2.603,0.2577,0.224,0.139,0.2164,0.1493,0.221,0.0145,0.0123,0.0045,0.0123,0.0054,0.0089,0.009215804748237133
4826.5,0.068,79.8,115.01,0.219,3.34,0.162,7.07,2.594,0.3421,0.3068,0.1495,0.2739,0.1617,0.243,0.0189,0.0149,0.0056,0.0167,0.0062,0.0103,0.008860183879733086
4827.0,0.078,81.11,113.9,0.229,3.28,0.171,7.1,2.579,0.4338,0.3684,0.1586,0.3748,0.1862,0.2868,0.0261,0.0187,0.0064,0.0216,0.0065,0.0102,0.010213504545390606
4827.5,0.09,83.02,114.04,0.24,3.27,0.181,6.98,2.558,0.654,0.564,0.1909,0.6229,0.2531,0.3896,0.0388,0.0258,0.0094,0.0338,0.0089,0.0136,0.010740799829363823
4828.0,0.083,84.76,116.49,0.252,3.4,0.188,6.82,2.568,0.7304,0.5402,0.1721,0.5356,0.1936,0.3058,0.0362,0.0213,0.0096,0.0262,0.0071,0.0117,0.007464361377060413
4828.5,0.074,83.46,111.52,0.241,3.54,0.178,6.67,2.584,0.6942,0.4625,0.1568,0.3492,0.16,0.2493,0.0253,0.0159,0.0074,0.0175,0.0055,0.0095,0.006802668329328299
4829.0,0.065,79.2,99.71,0.208,3.67,0.154,6.51,2.601,0.5241,0.3691,0.1408,0.2111,0.1519,0.227,0.0127,0.0095,0.0047,0.0109,0.0052,0.0092,0.007022380828857422
4829.5,0.059,73.85,88.08,0.166,3.56,0.125,6.33,2.61,0.2125,0.2143,0.1241,0.1708,0.1678,0.2149,0.0061,0.0058,0.0036,0.0071,0.0072,0.0099,0.008382519707083702
4830.0,0.062,70.94,81.19,0.139,3.39,0.108,6.39,2.607,0.1392,0.1453,0.1124,0.162,0.1652,0.1867,0.0041,0.0043,0.0035,0.0046,0.0063,0.0071,0.016000624746084213
