DEPT,DPHI_D,GR_NORM,NPHI_D,PEF_D,POR_D,RHOB_D,RESD_D,DTC_D,LOGK_SDR_PRE_BRINE[DENGEOMOD_K_SDR_PRE_BRINE_DVD1],LOGK_SDR_PRE_BRINE[DENGEOMOD_K_SDR_PRE_BRINE_DVD2],LOGK_SDR_PRE_BRINE[DENGEOMOD_K_SDR_PRE_BRINE_DVD3],LOGK_SDR_PRE_BRINE[DENGEOMOD_K_SDR_PRE_BRINE_DVD4],LOGK_SDR_PRE_BRINE[DENGEOMOD_K_SDR_PRE_BRINE_DVD5],LOGK_SDR_PRE_BRINE[DENGEOMOD_K_SDR_PRE_BRINE_DVD6],LOGK_SDR_PRE_BRINE2[DENGEOMOD_K_SDR_PRE_BRINE_DVD1_2],LOGK_SDR_PRE_BRINE2[DENGEOMOD_K_SDR_PRE_BRINE_DVD2_2],LOGK_SDR_PRE_BRINE2[DENGEOMOD_K_SDR_PRE_BRINE_DVD3_2],LOGK_SDR_PRE_BRINE2[DENGEOMOD_K_SDR_PRE_BRINE_DVD4_2],LOGK_SDR_PRE_BRINE2[DENGEOMOD_K_SDR_PRE_BRINE_DVD5_2],LOGK_SDR_PRE_BRINE2[DENGEOMOD_K_SDR_PRE_BRINE_DVD6_2],K_SDR_PRE
2886.5,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,2.7,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,
2887.0,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,2.73,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,
2887.5,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,2.76,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,
2888.0,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,2.79,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,
2888.5,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,2.8,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,
2889.0,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,2.8,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,
2889.5,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,2.8,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,
2890.0,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,2.8,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,
2890.5,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,2.8,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,
2891.0,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,2.8,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,
2891.5,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,2.8,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,
2892.0,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,2.8,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,
2892.5,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,2.8,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,
2893.0,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,2.8,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,
2893.5,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,2.8,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,
2894.0,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,2.8,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,
2894.5,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,2.8,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,
2895.0,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,2.8,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,
2895.5,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,2.8,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,
2896.0,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,2.78,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,
2896.5,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,2.75,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,
2897.0,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,2.73,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,
2897.5,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,2.7,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,
2898.0,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,2.68,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,
2898.5,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,2.65,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,
2899.0,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,2.63,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,
2899.5,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,2.61,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,
2900.0,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,2.59,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,
2900.5,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,2.58,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,
2901.0,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,2.56,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,
2901.5,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,2.54,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,
2902.0,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,2.52,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,
2902.5,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,2.5,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,
2903.0,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,2.49,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,
2903.5,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,2.49,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,
2904.0,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,2.5,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,
2904.5,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,2.5,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,
2905.0,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,2.51,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,
2905.5,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,2.51,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,
2906.0,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,2.52,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,
2906.5,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,2.52,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,
2907.0,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,2.53,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,
2907.5,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,2.48,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,
2908.0,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,2.43,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,
2908.5,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,2.38,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,
2909.0,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,2.33,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,
2909.5,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,2.28,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,
2910.0,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,2.27,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,
2910.5,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,2.31,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,
2911.0,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,2.34,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,
2911.5,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,2.38,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,
2912.0,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,2.41,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,
2912.5,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,2.43,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,
2913.0,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,2.45,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,
2913.5,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,2.47,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,
2914.0,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,2.49,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,
2914.5,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,2.51,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,
2915.0,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,2.52,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,
2915.5,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,2.54,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,
2916.0,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,2.56,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,
2916.5,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,2.56,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,
2917.0,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,2.55,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,
2917.5,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,2.54,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,
2918.0,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,2.52,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,
2918.5,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,2.51,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,
2919.0,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,2.5,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,
2919.5,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,2.49,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,
2920.0,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,2.47,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,
2920.5,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,2.45,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,
2921.0,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,2.43,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,
2921.5,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,2.41,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,
2922.0,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,2.43,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,
2922.5,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,2.44,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,
2923.0,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,2.37,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,
2923.5,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,2.3,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,
2924.0,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,2.29,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,
2924.5,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,2.29,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,
2925.0,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,2.29,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,
2925.5,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,2.29,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,
2926.0,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,2.29,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,
2926.5,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,2.29,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,
2927.0,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,2.29,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,
2927.5,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,2.3,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,
2928.0,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,2.32,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,
2928.5,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,2.33,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,
2929.0,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,2.34,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,
2929.5,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,2.36,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,
2930.0,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,2.37,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,
2930.5,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,2.38,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,
2931.0,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,2.39,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,
2931.5,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,2.4,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,
2932.0,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,2.41,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,
2932.5,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,2.42,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,
2933.0,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,2.43,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,
2933.5,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,2.44,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,
2934.0,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,2.44,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,
2934.5,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,2.44,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,
2935.0,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,2.43,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,
2935.5,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,2.43,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,
2936.0,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,2.43,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,
2936.5,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,2.42,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,
2937.0,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,2.42,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,
2937.5,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,2.41,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,
2938.0,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,2.41,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,
2938.5,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,2.41,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,
2939.0,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,2.41,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,
2939.5,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,2.42,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,
2940.0,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,2.42,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,
2940.5,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,2.42,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,
2941.0,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,2.43,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,
2941.5,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,2.43,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,
2942.0,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,2.44,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,
2942.5,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,2.44,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,
2943.0,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,2.44,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,
2943.5,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,2.45,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,
2944.0,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,2.46,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,
2944.5,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,2.47,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,
2945.0,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,2.48,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,
2945.5,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,2.49,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,
2946.0,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,2.5,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,
2946.5,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,2.51,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,
2947.0,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,2.52,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,
2947.5,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,2.53,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,
2948.0,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,2.54,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,
2948.5,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,2.55,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,
2949.0,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,2.56,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,
2949.5,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,2.56,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,
