DEPT,DPHI_D,GR_NORM,NPHI_D,PEF_D,POR_D,RESD_D,RHOB_D,DTC_D,LOGK_SDR_PRE_BRINE[DENGEOMOD_K_SDR_PRE_BRINE_DVD1],LOGK_SDR_PRE_BRINE[DENGEOMOD_K_SDR_PRE_BRINE_DVD2],LOGK_SDR_PRE_BRINE[DENGEOMOD_K_SDR_PRE_BRINE_DVD3],LOGK_SDR_PRE_BRINE[DENGEOMOD_K_SDR_PRE_BRINE_DVD4],LOGK_SDR_PRE_BRINE[DENGEOMOD_K_SDR_PRE_BRINE_DVD5],LOGK_SDR_PRE_BRINE[DENGEOMOD_K_SDR_PRE_BRINE_DVD6],LOGK_SDR_PRE_BRINE2[DENGEOMOD_K_SDR_PRE_BRINE_DVD1_2],LOGK_SDR_PRE_BRINE2[DENGEOMOD_K_SDR_PRE_BRINE_DVD2_2],LOGK_SDR_PRE_BRINE2[DENGEOMOD_K_SDR_PRE_BRINE_DVD3_2],LOGK_SDR_PRE_BRINE2[DENGEOMOD_K_SDR_PRE_BRINE_DVD4_2],LOGK_SDR_PRE_BRINE2[DENGEOMOD_K_SDR_PRE_BRINE_DVD5_2],LOGK_SDR_PRE_BRINE2[DENGEOMOD_K_SDR_PRE_BRINE_DVD6_2],K_SDR_PRE
3023.0,0.299,103.64,0.402,3.23,0.355,2.23,2.2,118.84,707.9915,267.5661,775.5749,1177.2873,1441.3114,836.2497,7.2677,0.2254,0.2295,0.1051,0.1651,0.2522,24.503808975219727
3023.5,0.299,106.64,0.398,3.28,0.352,2.31,2.201,118.22,799.8171,333.356,840.0031,1215.9002,1444.5273,822.7464,6.2177,0.2428,0.2382,0.1142,0.1868,0.2384,21.03238868713379
3024.0,0.295,111.8,0.394,3.34,0.348,2.35,2.206,117.97,926.305,440.4528,1080.2395,1290.8679,1344.8888,810.9794,6.5619,0.3578,0.4055,0.1594,0.2464,0.2886,17.08615493774414
3024.5,0.288,113.09,0.393,3.39,0.345,2.39,2.215,117.89,1040.9344,546.1955,1453.2477,1339.143,1130.053,761.4918,9.0748,0.5449,0.8105,0.2195,0.3299,0.393,14.579501152038574
3025.0,0.282,108.81,0.395,3.47,0.343,2.42,2.227,118.15,1081.7628,522.2865,1679.1538,1163.78,820.4404,618.1904,14.9668,0.7213,1.0693,0.1968,0.3591,0.391,13.607223510742188
3025.5,0.28,104.33,0.402,3.57,0.347,2.44,2.231,119.03,1103.0108,493.9665,1944.3323,1133.4968,698.1679,564.4703,29.8327,0.9958,1.4189,0.1468,0.3213,0.3936,16.1719913482666
3026.0,0.28,103.92,0.413,3.62,0.0,2.55,2.23,120.32,1258.8518,11044.2063,373.1216,46.0687,41.4241,405.5308,0.2522,2.3758,6.8412,0.0086,0.1427,0.2835,
3026.5,0.274,110.99,0.421,3.55,0.0,2.6,2.237,121.73,1260.845,8480.1789,449.3733,50.1086,36.7677,339.8099,0.1671,1.9507,6.5195,0.006,0.1291,0.3335,
3027.0,0.267,116.14,0.431,3.46,0.0,2.62,2.251,123.0,923.3054,3961.044,421.3938,46.918,27.6608,224.8622,0.1106,1.4191,4.685,0.004,0.1002,0.3201,
3027.5,0.264,117.21,0.434,3.37,0.0,2.57,2.26,123.26,574.0238,1632.8264,317.3602,40.4511,22.6608,170.2561,0.089,0.9483,2.7971,0.0037,0.0846,0.2748,
3028.0,0.268,114.22,0.427,3.36,0.0,2.5,2.251,122.33,589.8261,1838.9222,338.9839,40.2477,27.0047,227.4435,0.1059,0.8648,2.5693,0.0051,0.1002,0.291,
3028.5,0.274,112.95,0.409,3.43,0.348,2.48,2.24,120.17,763.5591,309.2837,1720.4669,1140.618,512.8069,483.9471,15.0543,0.7197,1.5222,0.1408,0.3652,0.5205,13.498254776000977
3029.0,0.277,116.16,0.405,3.49,0.347,2.5,2.235,119.69,923.9483,417.5839,1910.0733,1223.9362,610.8029,532.9908,15.1255,0.8603,1.6084,0.1522,0.3667,0.4573,13.21161937713623
3029.5,0.278,119.37,0.407,3.51,0.349,2.52,2.234,120.12,897.4806,398.0378,1907.8438,1260.7376,608.4497,534.0366,14.4224,0.8824,1.5913,0.1305,0.3433,0.4377,13.58890438079834
3030.0,0.279,118.74,0.413,3.46,0.0,2.52,2.232,120.85,889.71,4779.3966,375.6442,41.5493,37.5402,387.1263,0.1308,1.2987,3.782,0.0075,0.1264,0.2792,
3030.5,0.274,115.33,0.42,3.43,0.0,2.49,2.238,121.7,851.7839,3964.5273,417.1824,44.5769,34.9462,331.6556,0.1328,1.1995,3.8113,0.0066,0.1226,0.3176,
3031.0,0.268,113.85,0.424,3.46,0.0,2.52,2.25,122.17,849.852,3593.8543,396.1406,38.0188,26.5245,240.3119,0.1334,1.3049,4.1097,0.0052,0.1016,0.2974,
3031.5,0.261,114.92,0.422,3.48,0.0,2.56,2.263,122.0,813.2186,3139.1859,375.5441,29.4856,19.199,173.5264,0.1216,1.3298,4.0256,0.0044,0.0897,0.2789,
3032.0,0.259,117.5,0.416,3.48,0.0,2.61,2.267,121.15,729.9342,2757.4184,343.8799,24.3704,16.749,162.5712,0.1047,1.1775,3.3513,0.0046,0.089,0.2617,
3032.5,0.262,120.28,0.413,3.47,0.0,2.56,2.262,120.87,709.8551,2821.7297,343.4454,23.8481,18.1162,189.0564,0.1055,1.1416,3.22,0.0052,0.0917,0.2568,
3033.0,0.268,119.01,0.415,3.47,0.0,2.44,2.253,121.43,738.0872,3033.4971,342.609,27.0053,22.1083,230.4108,0.1316,1.2297,3.56,0.0057,0.0902,0.2503,
3033.5,0.273,115.61,0.425,3.44,0.0,2.33,2.243,122.75,760.4978,2978.4997,371.2268,38.3849,30.0742,279.0799,0.1608,1.2587,4.0223,0.006,0.0952,0.2829,
3034.0,0.278,111.77,0.431,3.37,0.0,2.35,2.234,123.12,708.5841,2641.5197,372.6027,53.6596,40.2301,333.4313,0.1534,1.0693,3.4257,0.0062,0.1068,0.3011,
3034.5,0.279,112.43,0.426,3.31,0.0,2.44,2.232,122.12,593.6621,2100.28,354.6948,54.0427,42.2738,359.5868,0.1204,0.7972,2.3488,0.0069,0.1214,0.2977,
3035.0,0.277,118.42,0.416,3.3,0.0,2.58,2.237,120.75,493.8751,1724.6816,304.6876,42.6017,35.343,334.6338,0.0862,0.6566,1.7006,0.007,0.1216,0.2643,
3035.5,0.273,122.48,0.405,3.32,0.345,2.67,2.245,119.16,514.1486,236.6701,1074.7799,1102.89,466.5674,429.354,4.3112,0.3529,0.8198,0.109,0.3651,0.4045,10.163866996765137
3036.0,0.273,123.35,0.394,3.34,0.339,2.58,2.245,117.98,614.8052,324.4999,1170.5874,1011.8056,506.7539,441.7359,4.5245,0.4649,0.9021,0.1795,0.4601,0.393,8.275400161743164
3036.5,0.278,119.94,0.392,3.35,0.34,2.46,2.235,117.82,760.443,401.0258,1297.2386,1077.3138,676.8978,540.0376,5.7819,0.5274,0.8949,0.2208,0.4386,0.3991,9.702818870544434
3037.0,0.283,115.04,0.397,3.37,0.345,2.35,2.225,118.58,863.3331,410.4355,1401.5936,1163.5215,848.7684,638.0913,9.1084,0.5887,0.9115,0.2078,0.3559,0.3891,13.147034645080566
3037.5,0.283,113.77,0.401,3.38,0.347,2.3,2.225,119.31,830.8444,360.7508,1421.4376,1145.1342,814.4554,629.9867,11.3748,0.6309,0.9671,0.1852,0.3258,0.3895,14.276718139648438
3038.0,0.281,116.13,0.4,3.37,0.346,2.41,2.228,118.97,801.5863,373.2298,1409.0644,1202.7085,768.7408,606.6347,8.7193,0.5577,0.9934,0.1799,0.3478,0.415,13.065917015075684
3038.5,0.281,119.56,0.401,3.33,0.346,2.59,2.23,118.79,681.083,319.6887,1158.791,1251.8015,722.7582,569.8102,4.893,0.3603,0.7004,0.1229,0.3112,0.3671,12.236230850219727
3039.0,0.281,124.27,0.406,3.31,0.349,2.74,2.229,119.24,586.2221,285.9728,1102.7697,1418.3611,720.7563,580.1579,3.4087,0.2805,0.6798,0.0912,0.2764,0.4026,12.64279556274414
3039.5,0.278,130.26,0.406,3.29,0.348,2.89,2.233,119.08,510.4988,288.0163,1105.5581,1526.9419,657.2216,551.7957,2.4307,0.2553,0.7801,0.0893,0.3022,0.461,10.952778816223145
3040.0,0.27,136.75,0.402,3.34,0.343,3.0,2.248,118.67,459.7134,304.5179,1208.3261,1363.9616,446.3862,419.0103,2.3725,0.3282,1.0756,0.1059,0.4188,0.4866,8.065164566040039
3040.5,0.261,139.99,0.402,3.42,0.339,3.14,2.265,118.7,454.7933,321.6339,1485.2783,1190.3069,270.4912,292.6888,3.0881,0.4666,1.5954,0.1047,0.5498,0.5243,6.5997748374938965
3041.0,0.255,134.39,0.405,3.47,0.338,3.29,2.275,118.73,512.532,332.4527,1733.8129,1136.991,198.2565,234.5713,4.3714,0.5441,2.0754,0.0961,0.6174,0.621,6.428528308868408
3041.5,0.256,125.18,0.402,3.4,0.337,3.41,2.272,117.68,526.1858,305.4363,1260.6528,1178.0594,230.3984,255.3412,3.491,0.3357,1.4885,0.0924,0.5366,0.6477,6.589736461639404
3042.0,0.256,122.2,0.408,3.27,0.341,3.57,2.272,117.6,307.955,157.0164,648.534,1179.6268,225.1404,251.7964,1.8326,0.1454,0.8413,0.0604,0.4162,0.7062,7.111780643463135
3042.5,0.251,122.42,0.418,3.2,0.0,3.71,2.282,118.13,210.2409,505.7665,108.4035,33.415,14.9662,107.624,0.0191,0.3247,0.656,0.0034,0.1147,0.2456,
3043.0,0.242,122.86,0.428,3.2,0.0,3.81,2.298,119.05,166.9347,336.8842,80.9877,32.1029,11.2629,63.2337,0.0153,0.3162,0.6775,0.0022,0.1015,0.2534,
3043.5,0.236,124.58,0.429,3.25,0.0,3.84,2.308,119.27,169.7493,343.5942,77.9001,27.6674,9.0201,47.0153,0.0147,0.3613,0.7952,0.0019,0.0954,0.2569,
3044.0,0.233,129.29,0.416,3.24,0.0,3.91,2.31,117.51,141.7444,332.6442,68.7917,21.256,8.0488,50.4082,0.0136,0.3258,0.6866,0.0027,0.1069,0.2666,
3044.5,0.236,134.69,0.405,3.19,0.331,3.98,2.306,115.82,86.6435,62.7319,203.582,779.868,84.9797,112.2401,0.7684,0.0989,0.8324,0.0688,0.5854,1.0213,4.06056022644043
3045.0,0.238,137.5,0.397,3.15,0.327,3.98,2.302,114.66,80.2165,67.3663,168.1913,795.4217,105.0653,127.4381,0.6067,0.0962,0.745,0.0923,0.5846,0.8962,3.717012882232666
3045.5,0.241,138.16,0.386,3.17,0.322,3.87,2.298,113.68,107.8484,97.518,196.6861,772.4878,128.2385,144.4327,0.6458,0.1237,0.719,0.1333,0.6354,0.738,3.3800227642059326
3046.0,0.245,136.66,0.38,3.21,0.32,3.63,2.29,113.57,179.1139,168.4879,328.7047,818.0041,168.5626,181.3372,0.9365,0.1911,0.9224,0.1979,0.7335,0.7861,3.410137891769409
3046.5,0.251,134.08,0.378,3.26,0.321,3.53,2.28,113.71,297.9485,270.2762,518.4372,922.2902,228.667,231.5296,1.18,0.234,0.9529,0.2233,0.7374,0.7412,3.7513442039489746
3047.0,0.254,132.37,0.385,3.27,0.326,3.52,2.275,114.76,329.8565,268.4468,607.8064,1040.4209,251.3205,252.7898,1.3144,0.2193,0.9543,0.169,0.6427,0.6657,4.355917930603027
3047.5,0.251,131.95,0.401,3.24,0.335,3.52,2.281,116.79,210.645,141.1708,502.8204,1007.8035,182.1993,207.9106,1.3153,0.166,0.9236,0.0883,0.5369,0.6837,5.176314830780029
3048.0,0.246,131.96,0.418,3.21,0.0,3.52,2.289,118.61,158.9549,411.1192,104.4136,27.3002,12.3369,89.6773,0.018,0.3284,0.7147,0.0032,0.1074,0.2601,
3048.5,0.245,131.75,0.425,3.19,0.0,3.52,2.29,119.34,147.3528,359.6633,104.3145,31.9334,12.92,82.6886,0.0169,0.3179,0.7279,0.0028,0.1093,0.2811,
3049.0,0.249,132.63,0.426,3.17,0.0,3.39,2.282,119.76,157.7712,403.3424,127.7179,36.7966,15.6124,102.8412,0.0188,0.3223,0.7676,0.0031,0.1162,0.2996,
3049.5,0.256,134.79,0.427,3.16,0.0,3.26,2.272,120.34,168.656,458.0039,147.4205,41.4854,19.0433,132.1593,0.0208,0.3315,0.7841,0.0032,0.1109,0.2798,
3050.0,0.257,135.67,0.429,3.2,0.0,3.14,2.271,121.11,200.5007,558.1019,171.4158,41.1815,19.0476,132.8244,0.0238,0.394,0.9737,0.0029,0.1017,0.2758,
3050.5,0.249,132.23,0.432,3.29,0.0,3.11,2.281,121.67,293.3148,822.0265,223.848,37.7871,15.635,101.4118,0.0283,0.5623,1.563,0.0026,0.1032,0.3271,
3051.0,0.241,128.81,0.427,3.34,0.0,3.08,2.295,121.06,292.9015,736.3469,193.0349,25.9085,10.9313,71.0439,0.0321,0.6138,1.6536,0.0027,0.0954,0.3085,
3051.5,0.236,126.27,0.412,3.34,0.0,3.08,2.306,118.77,209.4906,455.4201,114.6257,14.3849,7.469,58.5602,0.0329,0.4787,1.0975,0.0036,0.0871,0.2471,
3052.0,0.234,124.57,0.4,3.32,0.328,3.14,2.311,116.86,186.6614,104.9967,471.1426,517.4308,71.0269,98.6594,3.1473,0.3741,1.6818,0.1462,0.8916,0.8506,3.881366014480591
3052.5,0.234,121.38,0.392,3.33,0.323,3.16,2.31,115.63,236.8645,133.3966,476.8546,506.3573,79.577,104.2777,3.2444,0.3947,1.6946,0.1794,0.889,0.8241,3.505605936050415
3053.0,0.234,119.04,0.402,3.36,0.329,3.28,2.31,116.95,255.5519,129.0847,615.0415,585.1989,72.5372,101.364,4.0852,0.3853,1.9027,0.1296,0.8632,0.9634,4.099760055541992
3053.5,0.233,118.2,0.418,3.37,0.0,3.41,2.312,118.85,296.803,620.4979,116.3466,16.6991,7.0884,46.6961,0.0301,0.5595,1.2629,0.0026,0.0871,0.2471,
3054.0,0.236,117.58,0.428,3.34,0.0,3.22,2.307,120.41,276.0111,507.2566,128.6051,22.0239,8.5909,49.1031,0.033,0.5512,1.3327,0.0024,0.0872,0.2662,
3054.5,0.243,116.95,0.432,3.29,0.0,3.04,2.297,121.08,246.6665,420.1273,129.5911,25.8025,10.7067,62.9539,0.0368,0.4855,1.1632,0.0026,0.0839,0.2519,
3055.0,0.245,117.18,0.428,3.21,0.0,3.02,2.29,120.28,195.4719,326.393,121.8017,28.4543,12.8599,80.3333,0.0343,0.3617,0.8746,0.0035,0.1025,0.2884,
3055.5,0.239,121.27,0.419,3.14,0.0,3.07,2.299,118.38,96.7753,145.8811,65.5658,20.8527,10.2616,67.823,0.0267,0.2377,0.5199,0.0047,0.1109,0.2822,
3056.0,0.231,126.44,0.411,3.1,0.0,3.24,2.314,116.53,45.9823,67.6668,29.7638,14.1842,7.1,47.2197,0.0194,0.176,0.3379,0.0051,0.1052,0.2487,
3056.5,0.226,129.47,0.402,3.09,0.326,3.37,2.324,115.09,37.6387,24.726,67.3352,384.7643,49.3903,69.817,0.8146,0.1062,0.6761,0.104,0.6752,1.077,3.2180187702178955
3057.0,0.229,127.13,0.399,3.15,0.325,3.39,2.319,115.12,64.796,39.5341,113.3929,443.0323,58.9858,80.4321,1.0956,0.1381,0.82,0.114,0.7058,0.9415,3.30641508102417
3057.5,0.235,120.91,0.39,3.21,0.322,3.36,2.311,114.39,134.3367,69.8349,180.9098,472.5262,80.7549,100.4449,1.4629,0.1741,0.7625,0.1302,0.6741,0.6445,3.3002657890319824
3058.0,0.238,114.69,0.381,3.3,0.318,3.3,2.303,113.69,308.6908,162.4956,387.0477,542.5365,110.7191,129.5124,2.6694,0.2932,1.1603,0.2055,0.7777,0.7712,3.2437989711761475
3058.5,0.239,111.69,0.384,3.39,0.32,3.12,2.302,114.61,470.8727,234.3994,714.5134,524.3194,109.1399,131.0582,4.8024,0.4758,1.598,0.2113,0.8305,0.7208,3.5313196182250977
3059.0,0.242,109.33,0.398,3.44,0.329,3.0,2.299,116.98,506.2296,210.4364,1052.7869,566.3978,103.6459,133.1546,8.0268,0.5854,1.8044,0.1446,0.7701,0.6331,4.933941841125488
3059.5,0.25,108.48,0.416,3.33,0.0,2.92,2.288,119.39,318.5486,606.7252,134.9747,19.0436,11.1109,90.1362,0.0589,0.5057,1.0818,0.0039,0.0798,0.2031,
3060.0,0.253,113.45,0.425,3.2,0.0,2.87,2.28,120.16,204.6273,336.6093,122.8135,27.6341,14.9538,106.775,0.0441,0.3457,0.7793,0.0041,0.0943,0.2422,
3060.5,0.244,126.62,0.42,3.16,0.0,3.26,2.287,118.78,145.7008,316.794,114.3309,30.0098,13.93,95.6203,0.0229,0.293,0.7014,0.0043,0.1319,0.3318,
3061.0,0.238,139.47,0.416,3.2,0.0,3.88,2.3,117.74,110.8943,334.0735,79.0194,25.9693,10.1559,67.4815,0.0115,0.2942,0.6363,0.0029,0.1179,0.2854,
3061.5,0.24,147.17,0.416,3.24,0.0,4.1,2.302,118.0,115.027,423.2087,75.5278,24.1123,9.0546,62.168,0.0091,0.3352,0.6699,0.0021,0.0938,0.2278,
3062.0,0.245,146.76,0.414,3.21,0.0,4.22,2.292,117.54,129.4926,505.3465,87.2705,29.8097,11.611,84.3536,0.0089,0.3176,0.62,0.0025,0.1093,0.2404,
3062.5,0.248,141.0,0.405,3.17,0.336,4.17,2.286,116.09,105.8879,88.2165,273.7359,1129.949,157.986,183.4684,0.4714,0.0726,0.6129,0.0523,0.4409,0.771,4.895079135894775
3063.0,0.245,136.31,0.394,3.18,0.328,3.77,2.289,115.07,133.6848,113.2317,293.669,950.8488,157.89,178.698,0.8191,0.1318,0.8947,0.1161,0.6038,0.8453,4.103338241577148
3063.5,0.24,135.47,0.393,3.25,0.326,3.56,2.298,115.38,157.5248,129.2533,377.5895,777.9559,117.7966,143.0589,1.3305,0.2133,1.2765,0.1414,0.7415,0.8772,3.8110532760620117
3064.0,0.239,137.61,0.4,3.32,0.33,3.56,2.3,116.73,184.0978,150.0733,592.779,824.0928,101.9368,133.0855,1.8555,0.281,1.7483,0.1192,0.7949,0.946,4.1952104568481445
3064.5,0.239,140.4,0.402,3.38,0.331,3.76,2.301,117.13,218.8762,184.6423,799.3753,908.9621,95.8902,128.0714,1.9723,0.3048,1.9258,0.095,0.7887,0.9106,4.327686786651611
3065.0,0.235,141.91,0.409,3.46,0.334,4.04,2.305,118.07,276.2625,250.2064,1401.6912,1105.8856,79.5603,116.1661,2.9732,0.4176,3.4206,0.0838,0.9267,1.4523,4.63622522354126
3065.5,0.23,139.36,0.421,3.55,0.0,4.39,2.314,119.5,701.2528,3922.4882,251.048,24.3879,7.1618,43.249,0.0121,1.216,2.9526,0.0011,0.0941,0.2888,
3066.0,0.227,132.53,0.431,3.53,0.0,4.55,2.321,120.23,671.9079,2968.8569,213.0352,28.1864,6.8158,32.0413,0.0117,1.1949,2.8483,0.0008,0.0907,0.2858,
3066.5,0.227,125.05,0.429,3.49,0.0,4.3,2.322,119.91,564.6851,1891.6112,171.6001,24.7823,6.5679,31.3424,0.0153,0.9907,2.3016,0.001,0.0883,0.2709,
3067.0,0.227,119.92,0.415,3.49,0.0,4.14,2.322,117.94,525.732,1611.0697,140.3523,16.7029,5.7869,35.746,0.0198,0.8198,1.7281,0.0018,0.0882,0.2436,
3067.5,0.229,118.65,0.401,3.49,0.327,4.25,2.319,115.81,445.2948,232.5215,921.254,744.6038,56.9508,79.9752,3.6638,0.3316,2.0409,0.0745,0.772,0.9875,3.8883304595947266
3068.0,0.23,120.38,0.385,3.47,0.317,4.33,2.316,113.41,556.6676,347.232,789.5193,712.1838,73.3579,91.575,2.7124,0.3265,1.7941,0.1291,0.7606,0.875,3.095489740371704
3068.5,0.233,123.61,0.375,3.48,0.312,4.28,2.311,112.16,667.3643,494.5308,841.5542,704.8112,92.7995,108.5466,2.2617,0.354,1.6072,0.1871,0.7892,0.8529,2.802952289581299
3069.0,0.239,125.33,0.375,3.51,0.314,4.01,2.3,112.78,840.8153,686.4213,1261.4255,807.9278,128.6421,144.9467,2.8097,0.4598,1.9117,0.218,0.8433,0.8784,3.144951820373535
3069.5,0.251,122.56,0.383,3.52,0.324,3.66,2.282,114.61,1002.4162,702.9124,1644.4671,972.3329,203.8694,213.3392,3.77,0.4864,1.5994,0.1602,0.6903,0.6138,4.45405912399292
3070.0,0.26,115.53,0.388,3.52,0.331,3.34,2.266,115.77,1155.3766,697.0723,1872.4618,1114.8793,310.9921,300.7382,6.0749,0.5236,1.5108,0.1477,0.5716,0.5464,6.460759162902832
3070.5,0.264,107.42,0.395,3.51,0.336,3.05,2.258,116.92,1110.2091,564.2596,1908.0161,1130.8998,369.3984,352.0049,10.881,0.5701,1.559,0.1383,0.4896,0.5432,8.740777969360352
3071.0,0.266,103.12,0.398,3.49,0.338,2.81,2.255,117.5,1032.4165,469.3605,1827.9782,1027.1973,389.7767,369.715,15.2022,0.6289,1.4764,0.1467,0.4626,0.5101,10.155353546142578
3071.5,0.268,102.48,0.394,3.48,0.337,2.68,2.251,117.2,1072.3018,505.567,1819.0713,1002.6982,448.1082,406.7699,15.9924,0.6782,1.4523,0.1877,0.4837,0.5098,10.151206016540527
3072.0,0.269,104.0,0.387,3.47,0.333,2.94,2.249,115.75,1253.951,689.8741,1750.3662,1140.0316,510.8427,433.7276,10.1723,0.5145,1.1941,0.1971,0.5008,0.5312,8.849836349487305
3072.5,0.266,108.54,0.384,3.48,0.33,3.19,2.254,115.01,1334.12,815.4826,1783.7331,1195.5055,460.7439,398.7859,7.0214,0.4737,1.2455,0.202,0.5548,0.5837,7.220400333404541
3073.0,0.261,115.38,0.4,3.49,0.338,3.45,2.265,117.21,894.6157,458.0249,1608.8987,1227.5103,290.3818,294.4876,5.5225,0.378,1.2907,0.0814,0.4496,0.5144,7.911294460296631
3073.5,0.256,120.52,0.416,3.48,0.0,3.81,2.275,119.14,918.5383,4551.5607,269.1206,35.2105,15.8553,129.6324,0.0297,1.0337,2.2576,0.0025,0.1002,0.2306,
3074.0,0.252,120.74,0.421,3.49,0.0,3.88,2.28,119.72,990.3304,4940.4603,291.956,37.2981,14.7707,110.7468,0.028,1.1316,2.6633,0.002,0.1006,0.2547,
