DEPT,DPHI_D,DTC_D,GR_NORM,NPHI_D,PEF_D,POR_D,RESD_D,RHOB_D,LOGK_SDR_PRE_BRINE[DENGEOMOD_K_SDR_PRE_BRINE_DVD1],LOGK_SDR_PRE_BRINE[DENGEOMOD_K_SDR_PRE_BRINE_DVD2],LOGK_SDR_PRE_BRINE[DENGEOMOD_K_SDR_PRE_BRINE_DVD3],LOGK_SDR_PRE_BRINE[DENGEOMOD_K_SDR_PRE_BRINE_DVD4],LOGK_SDR_PRE_BRINE[DENGEOMOD_K_SDR_PRE_BRINE_DVD5],LOGK_SDR_PRE_BRINE[DENGEOMOD_K_SDR_PRE_BRINE_DVD6],LOGK_SDR_PRE_BRINE2[DENGEOMOD_K_SDR_PRE_BRINE_DVD1_2],LOGK_SDR_PRE_BRINE2[DENGEOMOD_K_SDR_PRE_BRINE_DVD2_2],LOGK_SDR_PRE_BRINE2[DENGEOMOD_K_SDR_PRE_BRINE_DVD3_2],LOGK_SDR_PRE_BRINE2[DENGEOMOD_K_SDR_PRE_BRINE_DVD4_2],LOGK_SDR_PRE_BRINE2[DENGEOMOD_K_SDR_PRE_BRINE_DVD5_2],LOGK_SDR_PRE_BRINE2[DENGEOMOD_K_SDR_PRE_BRINE_DVD6_2],K_SDR,K_SDR_PRE
4814.5,0.095,92.88,75.21,0.273,3.01,0.204,1.58,2.548,0.2773,0.1626,0.2735,0.1422,0.2882,0.3824,0.0303,0.0113,0.0152,0.0129,0.0121,0.0148,0.012332117,0.04132577031850815
4815.0,0.102,92.43,78.15,0.254,3.06,0.194,1.6,2.535,0.3051,0.1561,0.2942,0.1903,0.3666,0.5639,0.0267,0.0122,0.0188,0.0134,0.0136,0.0217,0.014183527,0.03403177857398987
4815.5,0.108,86.87,82.75,0.25,3.18,0.193,1.89,2.525,0.3226,0.1591,0.2863,0.2137,0.4497,0.7072,0.0215,0.0113,0.0184,0.0097,0.0157,0.0272,0.007364251,0.03203481063246727
4816.0,0.09,72.56,80.54,0.199,3.38,0.155,1.84,2.556,0.0872,0.105,0.2821,0.2099,0.6125,0.4935,0.0036,0.0033,0.0147,0.0032,0.0308,0.0202,0.001522096,0.016221869736909866
4816.5,0.036,62.67,65.22,0.109,3.74,0.081,2.28,2.649,0.0148,0.0502,0.0635,0.0723,0.0763,0.0836,0.0003,0.0002,0.0018,0.0002,0.0034,0.0031,0.000129542,0.002963416511192918
4817.0,-0.051,52.0,41.06,0.015,4.27,0.0,3.97,2.798,0.0018,0.04,0.0032,0.0013,0.0008,0.0018,0.0,0.0,0.0,0.0,0.0,0.0,4.15e-06,
4817.5,-0.114,50.12,20.21,-0.003,4.85,0.0,6.54,2.905,0.0004,0.0242,0.0005,0.0002,0.0003,0.0006,0.0,0.0,0.0,0.0,0.0,0.0,3.81e-07,
4818.0,-0.139,50.06,10.54,-0.006,5.26,0.0,10.73,2.947,0.0002,0.0043,0.0002,0.0001,0.0003,0.0005,0.0,0.0,0.0,0.0,0.0,0.0,1.7e-07,
4818.5,-0.135,50.05,8.89,-0.006,5.42,0.0,27.85,2.941,0.0001,0.0003,0.0001,0.0002,0.0003,0.0005,0.0,0.0,0.0,0.0,0.0,0.0,7.91e-08,
4819.0,-0.134,49.99,8.09,-0.005,5.46,0.0,37.45,2.94,0.0001,0.0002,0.0001,0.0002,0.0003,0.0005,0.0,0.0,0.0,0.0,0.0,0.0,1.46e-07,
4819.5,-0.138,50.08,9.86,-0.005,5.45,0.0,58.99,2.946,0.0001,0.0001,0.0001,0.0002,0.0003,0.0005,0.0,0.0,0.0,0.0,0.0,0.0,1.35e-07,
4820.0,-0.147,50.05,10.8,-0.005,5.37,0.0,103.91,2.961,0.0001,0.0001,0.0002,0.0003,0.0003,0.0005,0.0,0.0,0.0,0.0,0.0,0.0,1.46e-16,
4820.5,-0.15,50.11,12.55,-0.006,5.3,0.0,900.95,2.967,0.0002,0.0002,0.0002,0.0005,0.0003,0.0005,0.0,0.0,0.0,0.0,0.0,0.0,6.07e-08,
4821.0,-0.155,50.13,12.31,-0.006,5.18,0.0,1327.12,2.975,0.0004,0.0003,0.0003,0.0005,0.0003,0.0005,0.0,0.0,0.0,0.0,0.0,0.0,3.9e-07,
4821.5,-0.154,50.05,12.9,-0.006,5.13,0.0,568.55,2.973,0.0003,0.0002,0.0003,0.0006,0.0003,0.0005,0.0,0.0,0.0,0.0,0.0,0.0,4.64e-07,
4822.0,-0.157,49.86,12.07,-0.006,5.08,0.0,1580.43,2.978,0.0005,0.0004,0.0003,0.0004,0.0002,0.0005,0.0,0.0,0.0,0.0,0.0,0.0,4.38e-07,
4822.5,-0.155,49.84,13.11,-0.006,5.15,0.0,1629.56,2.975,0.0004,0.0004,0.0003,0.0004,0.0002,0.0005,0.0,0.0,0.0,0.0,0.0,0.0,8.46e-07,
4823.0,-0.154,50.04,11.35,-0.007,5.21,0.0,1298.26,2.974,0.0003,0.0003,0.0003,0.0005,0.0002,0.0005,0.0,0.0,0.0,0.0,0.0,0.0,1.25e-06,
4823.5,-0.158,50.14,10.76,-0.007,5.23,0.0,1542.32,2.98,0.0003,0.0003,0.0003,0.0005,0.0003,0.0004,0.0,0.0,0.0,0.0,0.0,0.0,2.08e-06,
4824.0,-0.156,50.0,8.54,-0.007,5.28,0.0,1801.03,2.977,0.0003,0.0003,0.0002,0.0004,0.0002,0.0005,0.0,0.0,0.0,0.0,0.0,0.0,5.44e-06,
4824.5,-0.155,50.07,10.42,-0.007,5.3,0.0,1950.0,2.975,0.0003,0.0003,0.0002,0.0004,0.0003,0.0005,0.0,0.0,0.0,0.0,0.0,0.0,1.05e-05,
4825.0,-0.153,49.82,10.9,-0.007,5.32,0.0,1889.7,2.971,0.0003,0.0003,0.0002,0.0003,0.0002,0.0005,0.0,0.0,0.0,0.0,0.0,0.0,1.14e-05,
4825.5,-0.153,49.81,11.01,-0.007,5.32,0.0,1471.21,2.971,0.0002,0.0002,0.0002,0.0004,0.0002,0.0005,0.0,0.0,0.0,0.0,0.0,0.0,3.39e-06,
4826.0,-0.151,49.88,10.28,-0.007,5.33,0.0,1222.81,2.968,0.0002,0.0002,0.0002,0.0004,0.0002,0.0004,0.0,0.0,0.0,0.0,0.0,0.0,3.74e-06,
4826.5,-0.151,49.81,10.17,-0.007,5.38,0.0,1189.92,2.968,0.0002,0.0002,0.0001,0.0004,0.0002,0.0004,0.0,0.0,0.0,0.0,0.0,0.0,5.57e-06,
4827.0,-0.158,49.94,12.76,-0.007,5.37,0.0,878.09,2.979,0.0002,0.0001,0.0002,0.0006,0.0002,0.0004,0.0,0.0,0.0,0.0,0.0,0.0,7.44e-06,
4827.5,-0.159,49.79,13.02,-0.007,5.36,0.0,642.97,2.983,0.0002,0.0001,0.0002,0.0006,0.0002,0.0004,0.0,0.0,0.0,0.0,0.0,0.0,1.12e-06,
4828.0,-0.16,49.35,12.43,-0.007,5.37,0.0,545.49,2.983,0.0001,0.0001,0.0001,0.0005,0.0002,0.0004,0.0,0.0,0.0,0.0,0.0,0.0,2.53e-07,
4828.5,-0.158,48.97,10.07,-0.007,5.42,0.0,795.65,2.98,0.0001,0.0001,0.0001,0.0004,0.0002,0.0004,0.0,0.0,0.0,0.0,0.0,0.0,2.91e-07,
4829.0,-0.158,49.63,8.77,-0.007,5.5,0.0,627.49,2.98,0.0001,0.0001,0.0001,0.0005,0.0002,0.0005,0.0,0.0,0.0,0.0,0.0,0.0,1.2e-06,
4829.5,-0.16,50.53,9.12,-0.006,5.45,0.0,413.35,2.983,0.0001,0.0001,0.0002,0.0008,0.0003,0.0005,0.0,0.0,0.0,0.0,0.0,0.0,2.98e-06,
4830.0,-0.164,51.72,9.59,-0.004,5.25,0.0,205.04,2.99,0.0002,0.0001,0.0006,0.0012,0.0005,0.0005,0.0,0.0,0.0,0.0,0.0,0.0,4.71e-07,
4830.5,-0.153,53.95,12.19,-0.001,4.87,0.0,70.99,2.972,0.0009,0.0009,0.0023,0.0017,0.0013,0.0007,0.0,0.0,0.0,0.0,0.0,0.0,6.1e-05,
4831.0,-0.118,59.5,19.97,0.007,4.39,0.0,48.91,2.912,0.006,0.0042,0.0141,0.0084,0.0091,0.0013,0.0003,0.0001,0.0001,0.0,0.0,0.0,0.003106718,
4831.5,-0.052,64.91,43.78,0.04,3.82,0.0,24.82,2.798,0.0381,0.0125,0.0403,0.0238,0.0369,0.0089,0.0016,0.0014,0.0016,0.0004,0.0002,0.0001,0.05969025,
4832.0,0.025,69.53,66.99,0.094,3.3,0.069,16.85,2.667,0.1421,0.0667,0.0622,0.067,0.0656,0.0548,0.0077,0.0061,0.0028,0.0036,0.0025,0.0019,0.40112843,0.0009725355776026845
4832.5,0.092,71.6,84.91,0.133,2.92,0.114,14.83,2.553,0.7258,0.5955,0.3221,0.6243,0.4141,0.3653,0.0871,0.0774,0.017,0.0597,0.0118,0.0094,0.895793338,0.003363778116181493
4833.0,0.133,73.8,88.56,0.151,2.74,0.142,12.72,2.482,2.5672,2.5043,1.2111,4.124,2.6867,1.7224,0.3124,0.3505,0.0645,0.4234,0.0523,0.0326,1.871117289,0.009649227373301983
4833.5,0.153,74.33,91.63,0.161,2.64,0.157,10.59,2.449,4.1711,4.7166,2.6182,10.817,7.8058,4.1039,0.4735,0.6956,0.1581,0.9455,0.1522,0.0827,3.457001219,0.017185820266604424
4834.0,0.167,73.61,88.68,0.159,2.57,0.163,9.91,2.424,6.4045,6.5709,4.4074,19.5495,16.0795,7.3377,0.6384,1.0077,0.2539,1.5237,0.2855,0.1399,5.007250303,0.017336873337626457
4834.5,0.17,73.94,82.2,0.145,2.47,0.158,9.61,2.419,6.8157,5.5023,5.0262,14.1164,13.0315,6.8554,0.7082,0.9078,0.2438,1.1649,0.1985,0.0933,4.87228487,0.01857534982264042
4835.0,0.164,74.16,73.59,0.138,2.42,0.152,9.33,2.429,6.479,4.1521,4.7661,8.4901,8.2101,4.7601,0.6617,0.7135,0.2132,0.6802,0.116,0.0526,2.723691726,0.047447506338357925
4835.5,0.155,75.19,73.59,0.135,2.4,0.146,9.04,2.445,4.8204,2.9816,3.9318,4.7186,4.5075,3.1281,0.5369,0.5634,0.192,0.3982,0.0707,0.0343,1.538170851,0.04008028283715248
4836.0,0.152,74.17,77.13,0.146,2.4,0.149,8.81,2.451,4.7912,3.7785,4.5309,6.0766,5.5204,3.2385,0.6037,0.6445,0.234,0.3957,0.0895,0.0473,1.60430362,0.04092596471309662
4836.5,0.156,72.32,78.07,0.153,2.41,0.155,8.42,2.442,5.8441,5.5035,5.9519,10.8252,10.1215,4.388,0.7069,0.7638,0.2854,0.5033,0.1502,0.0745,2.452892059,0.049150530248880386
4837.0,0.165,70.5,74.18,0.157,2.42,0.161,8.81,2.427,9.3068,8.3877,8.1085,20.9405,19.6319,6.6646,1.0655,1.0831,0.3245,0.8292,0.2547,0.123,4.252388168,0.09929205477237701
4837.5,0.174,70.46,67.94,0.155,2.41,0.165,8.83,2.412,13.7758,9.9809,9.6529,28.3778,27.3693,9.5513,1.3463,1.2437,0.3493,1.1804,0.346,0.1735,8.581812286,0.19421713054180145
4838.0,0.182,73.02,67.94,0.154,2.37,0.169,7.8,2.399,15.0577,10.6058,11.2939,28.6134,29.0043,13.0459,1.3074,1.3618,0.5104,1.5508,0.4956,0.2401,15.08939284,0.22475512325763702
4838.5,0.187,77.56,63.34,0.154,2.28,0.171,5.91,2.391,14.5183,9.7172,13.1952,18.7199,22.3149,15.8912,1.1596,1.3487,0.9209,1.2582,0.5764,0.3033,33.68728662,0.6091454029083252
4839.0,0.202,80.51,55.44,0.156,2.18,0.181,5.01,2.365,24.3289,14.6708,22.0477,24.5168,33.0617,31.8047,2.0785,2.5643,2.2937,2.1864,1.3381,0.8279,87.02285944,2.65392804145813
4839.5,0.226,85.21,46.21,0.166,2.07,0.198,4.3,2.324,48.8664,27.9043,38.4535,43.8622,65.6644,96.493,5.9885,9.9398,9.7967,7.2146,5.8389,5.9735,231.7492454,13.089357376098633
4840.0,0.255,88.62,42.06,0.193,2.0,0.227,3.58,2.273,121.7456,93.0982,91.7309,175.5407,241.5877,374.8123,31.5271,58.2185,69.9297,35.5965,50.0009,101.585,617.3115704,133.6590118408203
4840.5,0.28,89.95,41.23,0.212,1.95,0.248,3.05,2.232,239.639,239.6271,201.0244,445.8328,536.5608,814.3609,120.9029,192.2247,284.1115,99.6549,187.6552,429.5687,1213.227621,533.8929443359375
4841.0,0.299,92.11,38.8,0.229,1.93,0.266,2.82,2.199,366.7861,449.4452,340.7341,783.157,833.0997,1222.7538,357.6461,475.6439,670.1402,187.28,289.4629,645.2992,1785.249528,1237.119140625
4841.5,0.311,92.07,40.83,0.229,1.9,0.273,2.76,2.178,460.2301,677.763,515.5009,949.0545,862.8462,1351.5466,580.4261,881.8365,1220.3399,303.9646,401.0313,829.1876,2125.51875,1422.3525390625
4842.0,0.317,92.54,39.53,0.233,1.88,0.278,2.7,2.169,527.7249,846.0077,630.991,1045.5018,904.6572,1394.5223,868.37,1258.1233,1699.8461,334.7465,396.5156,772.8543,2080.193251,1779.6114501953125
4842.5,0.315,92.16,45.07,0.237,1.89,0.278,2.6,2.172,503.9569,887.5103,639.1267,1095.2594,937.6998,1407.8647,549.2707,1072.9594,1605.6171,281.7657,368.559,653.6257,1520.9682,1151.480712890625
4843.0,0.316,89.19,46.37,0.252,1.93,0.286,2.58,2.17,788.2804,1388.4293,931.7193,1624.1086,946.3849,1473.7051,848.9495,871.1024,1727.8444,258.5628,341.3372,318.5672,1126.50729,1029.0311279296875
4843.5,0.319,84.45,49.55,0.255,1.99,0.288,2.74,2.165,1199.4875,1895.3191,1172.3521,2113.0049,692.3414,1486.4517,1013.3191,624.0998,1573.8231,324.8427,386.2676,283.5621,728.8936923,840.2959594726562
4844.0,0.315,82.82,49.43,0.242,2.04,0.281,3.11,2.171,1039.8263,1238.6874,882.2586,1906.4706,598.291,1439.5679,733.6381,372.5763,871.2452,403.73,470.0349,531.0318,422.9905531,778.5185546875
4844.5,0.295,78.29,50.5,0.218,2.08,0.259,3.55,2.206,775.9457,661.7958,464.3185,1284.2147,475.0499,1106.9051,309.6065,113.2893,221.6397,249.0388,378.2588,742.0342,273.4649041,480.62548828125
4845.0,0.268,82.77,51.56,0.194,2.08,0.234,4.45,2.251,213.4206,164.1551,152.4426,454.3897,384.287,546.627,49.1639,65.0615,67.4466,135.7504,165.3228,231.418,331.779887,94.23185729980469
4845.5,0.256,90.39,50.85,0.174,2.08,0.219,4.69,2.272,66.2122,41.993,37.5423,101.2674,145.4805,313.7928,10.8283,39.548,20.6588,58.8273,34.3861,68.4266,519.8157415,22.944900512695312
4846.0,0.272,102.04,47.67,0.192,2.09,0.235,3.67,2.245,44.5731,30.2477,20.2382,79.0722,153.7255,593.3325,7.2566,42.6366,12.1449,36.5309,28.696,284.6095,1368.513255,127.47432708740234
4846.5,0.309,104.62,46.02,0.214,2.09,0.266,2.89,2.182,102.2753,116.4118,86.8386,276.0509,640.1485,1222.88,31.8743,118.4859,28.7284,145.8597,124.519,1191.9388,2467.114372,838.7105712890625
4847.0,0.34,103.39,41.54,0.259,2.05,0.302,2.48,2.128,311.8569,713.0209,542.1241,1071.0124,1651.2457,1303.6558,322.7501,256.2918,89.7029,174.228,78.8808,195.1715,2705.785027,1454.8466796875
4847.5,0.352,100.05,39.3,0.255,2.01,0.308,2.26,2.108,491.7211,1335.0764,1044.4761,1154.6565,1174.2401,1042.5266,1284.5477,654.0381,308.262,288.5396,121.4024,185.3864,2787.316659,1646.2860107421875
4848.0,0.342,98.77,36.92,0.263,1.96,0.305,2.22,2.125,559.1196,1322.2011,935.9283,1294.9479,1333.6626,1274.9803,1634.5899,842.693,608.6463,197.9134,107.3696,147.6743,2047.911096,1861.14990234375
4848.5,0.326,99.03,36.09,0.248,1.91,0.29,2.15,2.152,397.2177,719.76,480.8094,891.0708,1295.673,1438.9413,783.1399,901.3179,725.7336,178.7386,160.7903,406.7599,1524.460562,2219.82373046875
4849.0,0.316,99.91,35.15,0.245,1.87,0.283,2.12,2.17,317.2204,504.3253,330.7303,686.6611,1241.0493,1452.5738,476.3458,985.4056,806.4225,117.6003,130.7241,451.3574,1198.974766,2291.53759765625
4849.5,0.315,101.71,34.82,0.244,1.86,0.282,2.19,2.171,254.2106,403.139,265.2543,617.0473,1234.9735,1447.7925,332.1438,969.9311,630.6057,109.5809,108.5576,474.0903,1007.782705,2273.01806640625
4850.0,0.321,101.67,31.29,0.247,1.87,0.286,2.2,2.161,303.7454,498.3127,327.1107,717.6898,1339.79,1459.0883,595.6959,1051.9471,655.4613,133.0219,115.0832,431.865,922.2600295,2783.7724609375
4850.5,0.329,102.21,30.46,0.258,1.9,0.295,2.11,2.148,369.9944,679.5431,433.5643,898.0254,1594.2423,1458.6975,972.7147,927.6195,540.6376,122.2062,85.0125,234.8615,1073.185931,2792.096923828125
4851.0,0.335,102.13,28.81,0.255,1.9,0.297,2.06,2.138,407.6438,816.879,521.0724,895.8946,1536.2099,1382.8311,1499.8799,1130.0562,595.9586,157.2774,100.728,265.3412,1417.150054,2944.800537109375
4851.5,0.342,102.79,31.87,0.249,1.92,0.299,2.03,2.125,378.9548,899.0214,586.1901,825.0377,1424.8185,1232.313,1308.3776,1230.2866,502.0146,218.5226,121.0976,328.7452,1873.66217,2588.77490234375
4852.0,0.348,102.72,33.17,0.253,1.93,0.304,2.08,2.115,409.3724,1112.1763,742.7003,931.6323,1423.9432,1131.466,1541.4087,1259.6138,490.9193,229.2689,105.6501,234.3326,2355.585808,2307.28125
4852.5,0.35,102.63,35.06,0.253,1.92,0.306,2.12,2.111,411.466,1202.9335,818.1345,959.5332,1387.15,1082.8045,1442.9024,1484.1035,570.2595,245.862,105.7218,220.0743,2723.702309,2111.545654296875
4853.0,0.35,101.65,40.12,0.269,1.92,0.312,2.07,2.112,505.7651,1566.1168,1021.005,1210.7409,1527.3224,1135.3292,1197.8634,1136.3787,564.5941,147.6803,61.9294,86.7657,2541.15963,1524.21875
4853.5,0.348,100.66,40.83,0.253,1.94,0.304,2.06,2.115,460.8964,1295.9144,878.2795,1018.5396,1263.5765,1129.5128,1054.7114,1184.5513,603.8664,259.3792,130.4931,240.8958,2271.726994,1582.9351806640625
4854.0,0.347,100.19,40.6,0.266,1.96,0.309,2.08,2.117,533.412,1465.7155,982.5522,1238.7473,1420.4927,1205.0859,1167.2432,833.3527,489.3185,171.5649,83.0246,114.6808,2003.120886,1498.3060302734375
4854.5,0.34,99.76,39.06,0.256,1.93,0.301,2.12,2.128,471.6017,1136.7451,768.7933,1094.2202,1354.7348,1294.0899,1055.1486,1008.0206,649.5379,211.9313,126.4712,230.7586,1701.796692,1751.71533203125
4855.0,0.337,99.6,40.12,0.27,1.91,0.305,2.15,2.134,515.0929,1252.1688,825.9328,1293.1716,1568.8793,1387.4374,1001.172,1049.1106,811.7509,128.1931,74.8532,101.8828,1409.116101,1571.6749267578125
4855.5,0.336,99.83,38.83,0.263,1.89,0.301,2.16,2.136,476.3367,1134.1412,745.8878,1170.6163,1500.7515,1387.1023,1005.55,1290.109,942.0106,157.7569,97.6249,166.1064,1368.174535,1758.7532958984375
4856.0,0.336,100.02,38.71,0.272,1.87,0.306,2.17,2.135,518.5866,1293.9753,846.3546,1299.0559,1637.1332,1400.1541,1135.0525,1511.7059,1170.9821,115.4228,65.8021,89.97,1437.995743,1708.9615478515625
4856.5,0.339,100.27,35.51,0.265,1.86,0.304,2.18,2.131,515.1868,1291.9203,845.9694,1205.5485,1530.0433,1345.3114,1562.7747,1902.9967,1321.562,154.6747,86.1142,139.4825,1605.860976,2052.408203125
4857.0,0.34,100.25,32.68,0.266,1.84,0.305,2.17,2.129,570.3047,1447.2711,934.5312,1229.3092,1536.4188,1338.3473,2342.9991,2668.9674,1859.7626,152.8087,83.1884,128.9938,1910.708916,2280.287109375
4857.5,0.341,100.16,27.73,0.272,1.84,0.308,2.14,2.127,670.4205,1619.4366,1038.3317,1315.3017,1583.5695,1324.984,4636.3648,2459.7663,1769.0205,127.9818,66.0376,85.8585,2101.302814,2525.203125
4858.0,0.337,100.61,25.98,0.264,1.82,0.303,2.12,2.134,603.0466,1334.2756,839.8938,1146.6746,1570.0811,1375.0878,3919.1754,2944.1723,2016.4454,144.4795,84.911,148.6346,2036.052629,2938.918701171875
4858.5,0.336,101.28,25.86,0.262,1.81,0.301,2.1,2.135,551.3001,1200.023,749.6929,1068.8447,1595.3605,1382.0874,3233.008,2954.5612,1874.4836,141.519,84.5452,168.5895,1871.819581,3019.671630859375
4859.0,0.337,102.06,24.33,0.248,1.81,0.296,2.11,2.134,445.4191,947.9409,605.6822,833.5865,1404.8387,1318.0151,2627.0588,3497.4629,1784.5222,205.1768,128.8065,368.5214,1810.90775,3454.890380859375
4859.5,0.341,102.29,25.39,0.273,1.84,0.309,2.13,2.128,548.4153,1293.7834,827.5852,1211.7499,1788.526,1326.0888,3673.7011,2077.5921,1200.9387,104.8081,50.2702,80.1694,1743.287751,2663.704833984375
4860.0,0.342,100.72,27.04,0.269,1.86,0.308,2.14,2.125,610.7155,1468.7644,949.7557,1255.6557,1586.1257,1302.0465,4292.6555,2021.3226,1314.44,137.9452,69.2561,100.2383,1677.896096,2614.74267578125
4860.5,0.34,98.24,27.75,0.265,1.88,0.305,2.18,2.128,719.6896,1589.4062,1047.7484,1339.9113,1353.8997,1325.3677,5412.1396,1768.6412,1504.3502,180.4674,105.2761,134.1895,1463.263343,2695.39599609375
4861.0,0.331,95.93,27.4,0.241,1.88,0.29,2.28,2.144,633.7141,1077.3753,749.9323,1045.8506,1037.7141,1362.2477,3714.2494,1662.7055,1760.5461,313.0088,282.1465,553.9393,1200.220899,3368.547607421875
4861.5,0.315,95.04,26.69,0.228,1.85,0.275,2.4,2.171,511.7848,671.0465,484.8168,749.4725,915.5099,1359.3917,1700.3474,1433.3543,1695.881,244.448,331.0556,892.7166,991.2685314,2865.86572265625
4862.0,0.302,95.59,25.04,0.216,1.81,0.263,2.48,2.193,376.1695,405.7635,320.9571,448.8842,716.7235,1191.5161,746.8581,1311.779,1415.5096,159.3504,261.0354,970.2509,872.8305131,2351.9443359375
4862.5,0.299,96.9,23.86,0.207,1.79,0.257,2.45,2.199,279.331,266.4504,228.6174,285.1898,569.2532,1072.8029,422.2991,1216.3066,1107.1274,124.2429,212.14,987.6042,870.6781456,2214.02685546875
4863.0,0.3,97.36,23.27,0.219,1.81,0.263,2.44,2.197,313.1312,319.306,249.989,389.6955,716.1399,1183.5038,561.3382,1171.7711,1101.0901,121.2988,188.1237,863.9889,928.6172974,2463.1787109375
4863.5,0.302,97.18,25.04,0.222,1.84,0.265,2.45,2.193,308.8862,326.1722,247.2282,446.7081,774.8485,1225.4308,559.8481,910.3714,883.6833,132.1225,197.16,843.6665,852.2089055,2403.8642578125
4864.0,0.3,96.61,27.04,0.226,1.85,0.265,2.48,2.197,317.55,343.5601,257.4984,490.5924,802.8591,1219.2335,508.9277,808.2753,862.2576,119.8629,182.3314,715.2572,789.2184829,2182.849609375
4864.5,0.296,96.44,29.28,0.205,1.84,0.255,2.49,2.204,218.3698,208.8048,180.1922,266.4196,529.3933,1022.7059,234.773,656.8832,631.1461,116.0635,203.9368,923.6261,759.3195487,1613.4227294921875
4865.0,0.297,98.04,31.28,0.201,1.83,0.254,2.45,2.202,171.5333,169.4434,150.0793,208.8324,481.4182,1002.8113,154.032,763.1795,593.3897,107.3711,179.7176,962.7764,948.8582412,1294.1993408203125
4865.5,0.305,100.14,29.52,0.204,1.82,0.259,2.42,2.189,167.179,178.9235,151.1236,224.0497,551.5088,1104.3059,187.5272,1156.3921,658.9287,142.3538,199.3205,1229.3544,1466.316174,1737.17138671875
4866.0,0.321,101.45,28.39,0.228,1.82,0.278,2.29,2.161,266.8653,415.6531,295.2032,497.6676,1010.131,1350.9839,590.8805,2168.4628,1163.7346,201.2358,193.901,964.8996,2191.470349,2853.86767578125
4866.5,0.336,101.56,25.91,0.246,1.8,0.295,2.17,2.135,445.575,971.0928,633.019,838.1438,1349.0679,1321.5432,2363.8519,4335.7172,2318.3479,226.8037,145.4556,416.5464,2652.937662,3380.8974609375
4867.0,0.345,100.58,25.69,0.247,1.77,0.3,2.08,2.119,598.9248,1564.1205,978.951,921.8844,1210.6769,1156.8486,5474.7549,7800.9845,4310.0537,293.406,163.4968,351.7072,2510.099656,3146.69189453125
4867.5,0.343,99.58,23.99,0.249,1.76,0.3,2.05,2.123,730.1225,1799.8912,1087.553,988.0545,1206.9249,1212.4507,7952.8839,8755.4703,5659.1196,272.2208,166.7809,328.6999,1989.187215,3283.423583984375
4868.0,0.334,98.23,22.81,0.241,1.77,0.291,2.08,2.138,709.1308,1371.4836,858.108,889.7969,1126.1478,1328.8849,6221.2779,5862.733,4711.0424,275.4736,234.4995,544.07,1520.943128,3513.279541015625
4868.5,0.324,96.89,21.62,0.239,1.8,0.285,2.2,2.155,664.5761,1016.5772,671.9143,868.3281,1092.9609,1411.6706,4546.1087,3029.2825,3028.9031,239.2637,257.9567,632.3786,1173.896342,3543.238037109375
4869.0,0.317,95.29,22.92,0.22,1.84,0.273,2.32,2.168,500.2706,601.3639,447.4011,622.8039,819.4054,1302.9599,2136.9491,1481.8686,1674.4367,271.1055,391.5864,1164.3194,930.5431964,3221.97705078125
4869.5,0.308,94.7,25.75,0.208,1.86,0.262,2.42,2.184,355.108,358.8184,295.231,423.3892,643.5492,1159.3428,799.1409,847.7875,984.0795,217.3486,379.9392,1266.0846,811.5399134,2371.459716796875
4870.0,0.3,94.97,27.98,0.191,1.85,0.251,2.49,2.197,227.7314,194.2988,185.5657,227.5363,440.2757,939.1699,289.4626,583.5274,614.1981,158.8451,306.5628,1048.1548,793.9813168,1240.384033203125
4870.5,0.299,95.7,30.22,0.191,1.83,0.251,2.47,2.198,204.882,185.4001,177.6765,208.4367,432.3496,934.4653,225.4253,673.5658,655.5702,147.726,279.8466,1035.5797,955.722748,1067.00634765625
4871.0,0.308,97.18,29.05,0.207,1.83,0.263,2.4,2.183,258.3656,288.212,237.49,338.6266,638.2223,1155.3604,421.735,1109.0512,955.5936,192.8854,298.9897,1282.5479,1383.154588,2091.6162109375
4871.5,0.32,100.03,30.7,0.232,1.84,0.279,2.35,2.163,300.3414,476.8687,337.1115,604.2732,1056.3798,1381.5465,632.3137,1718.7036,1148.1565,203.0972,198.9613,823.6432,2103.252484,2655.3125
4872.0,0.333,100.57,30.46,0.251,1.83,0.295,2.27,2.14,435.6556,934.6779,626.5282,965.8548,1393.6514,1386.3092,1577.214,2543.6922,1637.2983,204.8377,134.4799,335.1017,2922.281289,2877.41015625
4872.5,0.34,100.38,32.58,0.248,1.82,0.298,2.18,2.128,477.6637,1195.1532,788.9129,954.6495,1281.7499,1259.7431,1964.3331,3731.2232,2262.574,260.0994,155.678,353.2659,3062.298756,2589.529541015625
4873.0,0.342,99.34,31.99,0.249,1.8,0.299,2.13,2.125,587.829,1523.8362,973.1645,1021.6205,1209.6333,1234.5287,3061.6889,4983.9183,3404.1973,276.7561,168.5772,329.7475,2642.40085,2605.95263671875
4873.5,0.337,98.94,31.84,0.242,1.79,0.293,2.09,2.133,557.4726,1296.2662,824.3489,883.2918,1141.8051,1286.5915,2507.8926,5126.4496,3717.249,289.054,219.4633,514.6974,2517.33028,2826.618896484375
4874.0,0.335,99.84,30.78,0.247,1.8,0.294,2.07,2.137,525.513,1180.0431,740.1122,894.9195,1282.0006,1344.3742,2210.3824,4205.7733,2871.005,226.2924,168.2337,407.68,2216.169048,2894.137939453125
