DEPT,CAL_N,DPHI_N,DTC_N,SGR_N,NPHI_N,PE_N,POR_N,RESDEEP_N,RESSHAL_N,RHOB_N,SP_N,K_SDR_N_PRE,K_GD_N_PRE
5189,7.91,0.022,62.58,70.8,0.195,3.17,0.139,8.49,2.002,2.673,88.91,0.006980889,0.047713567
5189.5,7.93,0.035,60.94,77.42,0.194,3.17,0.139,7.9,1.992,2.65,88.91,0.004381089,0.027342618
5190,7.91,0.048,60.74,52.28,0.199,3.17,0.145,8.05,2.014,2.627,89.34,0.026982855,0.032932639
5190.5,7.91,0.056,60.31,33.76,0.235,3.17,0.171,9.12,2.03,2.614,89.3,0.024783812,5.932767868
5191,7.9,0.054,59.45,35.27,0.218,3.17,0.159,10.12,2.071,2.617,89.37,0.029892216,4.012910843
5191.5,7.89,0.055,58.4,59.46,0.161,3.21,0.12,13.61,2.137,2.617,89.84,0.061302729,0.074289307
5192,7.86,0.053,58.62,67.78,0.168,3.28,0.125,15.09,2.16,2.619,90,0.049773183,0.070521757
5192.5,7.85,0.045,58.48,125.24,0.136,3.28,0.101,11.34,2.061,2.633,90.33,0.015024789,0.12197493
5193,7.85,0.038,59.83,86.3,0.137,3.28,0.101,9.06,2.001,2.645,90.82,0.01701054,0.03805346
5193.5,7.84,0.042,62.88,64.38,0.228,3.28,0.164,7.31,1.893,2.639,91.37,0.010794037,0.006847123
5194,7.86,0.056,65,74.58,0.22,3.28,0.161,5.82,1.772,2.615,92.15,0.008291587,0.005823299
5194.5,7.9,0.051,65.86,101.04,0.118,3.29,0.091,7.23,1.873,2.624,92.58,0.019134365,0.037184633
5195,7.91,0.029,64.99,115.78,0.112,3.39,0.082,9.02,1.987,2.661,93.27,0.013871402,0.161383808
5195.5,7.89,-0.008,62.64,59.84,0.115,3.58,0,10.21,2.105,2.724,94.14,0.073309079,0.028462572
5196,7.88,-0.038,57.63,40.18,0.094,3.95,0,13.57,2.254,2.776,94.65,0.00261768,0.00613354
5196.5,7.83,-0.065,54.96,30.83,0.073,4.31,0,18.5,2.358,2.822,95.2,0.001865562,0.001027297
5197,7.78,-0.081,53.88,25.44,0.052,4.48,0,35.71,2.504,2.849,95.62,0.002871847,0.001486977
5197.5,7.86,-0.091,52.64,17.88,0.049,4.66,0,54.83,2.598,2.866,96.09,0.007065006,0.001410152
5198,7.97,-0.088,51.7,20.53,0.047,4.84,0,80.56,2.609,2.86,96.25,0.001470983,0.00158106
5198.5,7.97,-0.073,51.37,26.2,0.044,4.4,0,104.71,2.618,2.835,96.25,0.009537199,0.003999931
5199,7.94,-0.053,50.94,27.71,0.049,4.12,0,114.59,2.612,2.8,96.29,0.007803881,0.003642887
5199.5,7.93,-0.051,49.86,46.61,0.072,4.02,0,117.84,2.615,2.797,96.45,0.001204806,0.013884306
5200,7.9,-0.054,49.61,41.69,0.096,3.92,0,115.38,2.628,2.803,96.52,0.003533485,0.022911843
5200.5,7.9,-0.054,49.17,37.54,0.094,3.83,0,109.46,2.63,2.803,96.54,0.00385079,0.025545945
5201,7.89,-0.051,48.72,37.16,0.081,4.09,0,98.34,2.658,2.798,96.37,0.013493943,0.007125542
5201.5,7.91,-0.046,49.14,33.76,0.052,4.76,0,83.68,2.64,2.789,96.37,0.000186581,0.001405617
5202,7.93,-0.048,49.01,25.06,0.049,4.63,0,67.77,2.615,2.792,96.25,0.000745882,0.001150164
5202.5,7.91,-0.037,49.01,15.99,0.085,4.33,0,55.01,2.589,2.774,96.06,0.067518622,0.000797957
5203,7.91,-0.02,50.57,28.84,0.13,3.97,0,45.98,2.526,2.745,96.21,0.753208041,0.002521591
5203.5,7.93,-0.005,52.17,40.56,0.122,3.68,0,29.14,2.383,2.719,96.21,0.011186792,0.011805047
5204,7.95,0.007,55.72,46.23,0.102,3.51,0.072,15.31,2.215,2.698,96.09,0.055570841,0.023489535
5204.5,7.96,0.021,58.66,49.63,0.113,3.45,0.081,10.14,2.059,2.675,96.06,0.04756254,0.01386787
5205,7.97,0.037,61.16,68.16,0.125,3.41,0.092,7.99,1.928,2.646,95.82,0.02549959,0.022407984
5205.5,7.97,0.04,62.18,77.23,0.133,3.34,0.098,6.95,1.923,2.641,95.78,0.017940411,0.034609668
5206,7.98,0.023,60.85,58.33,0.124,3.28,0.089,7.53,1.984,2.67,95.7,0.048750646,0.027134201
5206.5,8,0.011,62.03,55.59,0.096,3.23,0.068,7.18,1.974,2.691,96.1,0.093139537,0.050409034
5207,8.05,0.025,63.19,70.8,0.115,3.2,0.083,7.37,1.981,2.667,95.67,0.038839798,0.065782197
5207.5,8.03,0.044,65.5,96.88,0.098,3.18,0.076,7.47,1.965,2.636,95.62,0.013423068,0.111482389
5208,8.04,0.052,68.71,118.81,0.127,3.19,0.097,7.32,1.952,2.621,95.62,0.0149247,0.181843236
5208.5,8.05,0.039,68.31,105.96,0.116,3.22,0.087,7.06,2.009,2.643,95.7,0.016039185,0.13177976
5209,8.06,0.023,65.64,112,0.082,3.28,0.06,7.27,2.059,2.671,95.86,0.007752194,0.60521704
5209.5,8.05,0.013,62.5,80.91,0.041,3.35,0.03,10.19,2.162,2.687,95.7,0.002411258,0.105742395
5210,8.05,0.014,60.25,70.42,0.065,3.4,0.047,20.49,2.33,2.686,95.9,0.009770809,0.052998751
5210.5,8.03,0.015,58.7,73.83,0.071,3.44,0.051,20.98,2.391,2.685,96.25,0.007418601,0.070203871
5211,8.03,0.01,58.28,62.39,0.068,3.48,0.049,22.99,2.383,2.694,96.25,0.006684351,0.056083396
5211.5,8.05,0.002,58.88,65.13,0.065,3.53,0.046,23.39,2.336,2.706,96.25,0.008617165,0.054299958
5212,8.03,0.001,59.26,70.42,0.072,3.62,0.051,23.41,2.299,2.708,96.52,0.01231605,0.059152205
5212.5,8.05,-0.015,58.49,65.89,0.076,3.8,0,23.81,2.27,2.735,96.87,0.031158471,0.05064778
5213,8.06,-0.044,57.63,38.67,0.074,4.14,0,24.71,2.282,2.786,96.87,0.003561311,0.005357902
5213.5,8.07,-0.082,55.18,36.4,0.066,4.27,0,25.56,2.326,2.85,96.87,0.001419264,0.014870187
5214,8.08,-0.109,53.89,36.21,0.052,4.42,0,25.18,2.331,2.896,97.07,0.000610032,0.016422668
5214.5,8.11,-0.113,53.95,31.87,0.051,4.53,0,24.17,2.23,2.903,97.03,0.000334842,0.001700932
5215,8.11,-0.091,54.98,40.18,0.065,4.33,0,17.74,2.114,2.866,97.3,0.000525705,0.003579345
5215.5,8.11,-0.048,59.37,54.17,0.095,4.13,0,14.7,2.049,2.793,97.23,0.001890259,0.005301924
5216,8.12,-0.012,62.43,77.79,0.121,3.93,0,12.88,1.984,2.731,97.46,0.028335661,0.033133633
5216.5,8.11,0.008,63.21,79.5,0.126,3.73,0.089,11.98,1.919,2.697,97.5,0.041118849,0.028336689
5217,8.15,0.018,63.93,79.87,0.135,3.53,0.096,9,1.861,2.68,97.42,0.034098201,0.044633385
5217.5,8.15,0.028,63.6,78.74,0.156,3.34,0.112,7.94,1.778,2.662,97.46,0.027310418,0.076351762
5218,8.17,0.039,64.27,94.62,0.155,3.27,0.113,8.62,1.782,2.643,96.87,0.011551127,0.175154135
5218.5,8.2,0.041,63.96,79.31,0.145,3.35,0.107,9.93,1.806,2.64,97.07,0.023394205,0.05433837
5219,8.17,0.033,62.88,81.51,0.137,3.62,0.1,11.21,1.841,2.654,96.91,0.020348089,0.019485543
5219.5,8.16,0.017,59.47,71.18,0.139,3.74,0.099,13.55,1.912,2.68,96.87,0.030404409,0.017100643
5220,8.17,0.01,58.44,59.84,0.102,3.87,0.072,16.58,1.963,2.693,96.87,0.008265616,0.009304012
5220.5,8.18,0.012,58.47,48.12,0.098,3.99,0.07,26.52,2.005,2.69,96.87,0.038185924,0.009145068
5221,8.19,0.008,56.06,61.54,0.111,4.12,0.079,33.67,2.028,2.696,97.42,0.045868665,0.009101382
5221.5,8.17,-0.012,56.02,46.99,0.095,4.29,0,37.98,2.044,2.731,97.85,0.007348196,0.001843363
5222,8.18,-0.042,56.05,45.48,0.081,4.44,0,42.65,2.08,2.782,98.16,0.003321698,0.001984702
5222.5,8.19,-0.064,55.73,39.05,0.077,4.55,0,56.1,2.112,2.819,98.75,0.005096083,0.002843354
5223,8.16,-0.079,55.56,39.05,0.071,4.62,0,72.7,2.141,2.846,99.22,0.003768999,0.005845216
5223.5,8.17,-0.097,53.87,15.61,0.061,4.61,0,102.63,2.168,2.877,99.65,0.110910401,0.002858021
5224,8.17,-0.106,51.65,15.33,0.044,4.59,0,155.03,2.194,2.891,100.51,0.121905997,0.00383758
5224.5,8.2,-0.116,50.06,10.7,0.044,4.65,0,254.87,2.21,2.908,101.17,0.003267107,0.003225671
5225,8.19,-0.116,49.75,10.7,0.036,4.79,0,447.99,2.201,2.909,101.87,2.68E-05,0.002937057
5225.5,8.23,-0.13,50,11.08,0.023,5,0,795.8,2.184,2.933,102.46,1.11E-05,0.001698771
5226,8.24,-0.134,50.62,7.67,0.026,5.23,0,1278.98,2.18,2.938,103.01,1.26E-05,0.001196444
5226.5,8.24,-0.138,51.22,4.27,0.028,5.29,0,1711.06,2.177,2.946,103.12,2.04E-05,0.001011371
5227,8.25,-0.132,51.49,6.26,0.023,5.29,0,1932.97,2.171,2.936,103.56,2.43E-05,0.001005377
5227.5,8.24,-0.132,51.54,9.19,0.022,5.27,0,1950,2.168,2.935,103.63,3.00E-05,0.001176795
5228,8.25,-0.133,51.5,8.81,0.025,5.26,0,1950,2.165,2.938,103.87,3.34E-05,0.001301067
5228.5,8.27,-0.143,51.4,5.78,0.024,5.24,0,1950,2.165,2.954,103.87,3.19E-05,0.001035398
5229,8.27,-0.15,51.37,5.41,0.025,5.23,0,1950,2.165,2.966,103.75,3.36E-05,0.001075922
5229.5,8.27,-0.146,51.45,0.11,0.025,5.23,0,1950,2.17,2.96,104.37,2.54E-05,0.000583027
5230,8.27,-0.145,51.51,4.27,0.023,5.32,0,1950,2.174,2.958,104.37,2.75E-05,0.000749655
5230.5,8.3,-0.137,51.48,7.3,0.025,5.32,0,1950,2.18,2.944,104.37,3.11E-05,0.001130351
5231,8.29,-0.139,51.37,4.93,0.023,5.27,0,1950,2.188,2.947,104.14,2.81E-05,0.000906377
5231.5,8.26,-0.143,51.24,7.3,0.025,5.22,0,1943.11,2.196,2.954,104.37,3.91E-05,0.001203513
5232,8.29,-0.151,50.9,4.65,0.026,5.17,0,1765.8,2.205,2.968,104.37,3.57E-05,0.001098471
5232.5,8.27,-0.162,50.59,4.27,0.025,5.12,0,1469.62,2.215,2.988,104.52,3.61E-05,0.001227898
5233,8.26,-0.161,50.46,8.05,0.02,5.07,0,1095.36,2.226,2.986,104.41,3.70E-05,0.001678322
5233.5,8.24,-0.163,50.36,6.16,0.024,5.06,0,772.29,2.239,2.988,104.61,5.90E-05,0.001745489
5234,8.24,-0.155,50.35,1.72,0.024,5.15,0,559.57,2.254,2.975,104.37,1.06E-05,0.000477624
5234.5,8.24,-0.15,50.3,2.38,0.026,5.16,0,442.79,2.265,2.967,104.37,2.81E-05,0.000525643
5235,8.25,-0.152,50.36,8.81,0.026,5.12,0,396.04,2.274,2.969,103.87,6.40E-05,0.001203281
5235.5,8.25,-0.157,50.68,5.78,0.022,5.08,0,402.87,2.305,2.978,103.44,8.77E-05,0.001298005
5236,8.24,-0.166,50.65,5.78,0.022,5.05,0,448.52,2.325,2.993,103.21,0.000176759,0.002048116
5236.5,8.23,-0.165,50.67,5.03,0.023,5.05,0,491.1,2.336,2.993,103.05,0.00011919,0.001759935
5237,8.24,-0.164,50.6,3.51,0.021,5.06,0,435.14,2.354,2.991,102.5,8.82E-05,0.001359498
5237.5,8.23,-0.157,50.53,3.14,0.023,5.05,0,286.54,2.377,2.979,102.07,0.001478185,0.001009391
5238,8.2,-0.152,50.21,9.09,0.025,5.01,0,161.04,2.359,2.969,101.5,0.02628796,0.001570793
5238.5,8.19,-0.143,50.48,8.05,0.023,4.93,0,84.63,2.346,2.954,100.98,0.006912072,0.000531339
5239,8.17,-0.125,52.84,24.31,0.041,4.69,0,45.82,2.312,2.924,100.63,0.000622521,0.001409033
5239.5,8.17,-0.092,58.29,45.47,0.053,4.3,0,26.06,2.139,2.867,100.23,0.001317502,0.047562957
5240,8.14,-0.054,61.76,63.24,0.075,3.7,0,10.99,1.972,2.802,99.83,0.042507295,1.360875726
5240.5,8.11,-0.018,63.96,120.7,0.134,3.27,0,10.09,1.922,2.741,99.49,0.006707842,1131.564941
5241,7.97,-0.006,60.9,80.44,0.177,3.15,0,9.64,1.952,2.721,99.38,0.076005138,4.332149029
5241.5,8.09,-0.008,58.9,70.8,0.157,3.22,0,11.76,2.067,2.724,98.75,0.147110879,1.692465186
5242,8.07,-0.02,57.21,63.24,0.142,3.36,0,17.71,2.208,2.744,98.75,0.008666647,0.671546996
5242.5,8.04,-0.024,55.09,67.4,0.124,3.56,0,30.38,2.354,2.751,98.75,0.000531137,0.326500952
5243,8.03,-0.017,52.85,44.72,0.082,3.84,0,44.96,2.441,2.739,98.55,0.007853215,0.02067068
5243.5,8,-0.009,52.11,40.94,0.091,4.16,0,66.61,2.515,2.726,98.16,0.010135085,0.004086553
5244,8,0,51.84,33.66,0.085,4.39,0.06,102.36,2.554,2.711,98.13,0.000184595,0.015881967
5244.5,7.99,0.002,51.71,27.71,0.079,4.65,0.056,151.57,2.534,2.707,98.36,3.32E-05,0.010704901
5245,7.99,0.003,52.01,39.43,0.076,4.98,0.054,185.64,2.52,2.705,98.13,7.36E-06,0.005711554
5245.5,7.97,0.004,52,41.7,0.075,5,0.053,179.13,2.527,2.703,98.13,6.65E-06,0.004832111
5246,7.96,0.007,52.06,46.99,0.077,5,0.055,152.06,2.539,2.698,98.13,7.81E-06,0.006027451
5246.5,7.95,0.006,51.6,32.62,0.071,5,0.05,127.03,2.581,2.699,97.63,9.38E-06,0.004378639
5247,7.95,0.004,50.7,35.65,0.049,5,0.035,106.2,2.612,2.704,97.5,6.98E-06,0.003213114
5247.5,7.94,-0.007,50.24,26.95,0.044,4.7,0,84.74,2.643,2.721,97.5,7.13E-05,0.001527722
5248,7.93,-0.022,49.54,23.55,0.054,4.34,0,64.43,2.661,2.748,97.46,0.001613185,0.000891984
5248.5,7.91,-0.043,48.78,18.92,0.06,4.14,0,49.05,2.681,2.784,96.99,0.0111358,0.001157323
5249,7.92,-0.053,48.45,11.08,0.064,4,0,39.7,2.619,2.8,96.87,0.248655617,0.001007709
5249.5,7.91,-0.043,49.03,13.34,0.057,3.88,0,34.96,2.578,2.784,96.79,0.033979066,0.001554777
5250,7.91,-0.032,50.23,28.09,0.063,3.81,0,32.61,2.611,2.764,96.29,0.006908474,0.007817755
5250.5,7.89,-0.021,50.76,34.51,0.096,3.76,0,30.26,2.598,2.746,96.25,0.032861356,0.01023172
5251,7.89,-0.019,50.9,21.66,0.101,3.7,0,26.29,2.519,2.743,96.04,1.485325098,0.002445808
5251.5,7.86,-0.013,51.1,25.44,0.102,3.65,0,22.07,2.465,2.733,95.62,0.325555593,0.00321799
5252,7.88,-0.014,51.31,22.79,0.111,3.59,0,18.21,2.384,2.734,95.62,1.37627852,0.002508101
5252.5,7.9,-0.01,51.99,20.53,0.125,3.53,0,15.6,2.337,2.727,95.51,7.784765244,0.001386175
5253,7.88,0.002,55.6,32.62,0.156,3.47,0.11,15.24,2.293,2.706,95.33,0.502479017,0.026390038
5253.5,7.45,0.007,57.75,52.03,0.178,3.41,0.126,12.39,2.206,2.698,95.23,0.177182302,0.018423405
5254,7.41,0.009,58.89,101.8,0.19,3.37,0.135,11.19,2.151,2.695,94.92,0.000769502,0.806490958
5254.5,7.59,0.013,61.23,86.3,0.187,3.36,0.133,8.75,2.108,2.688,94.37,0.004590978,0.072323933
5255,7.79,0.038,60.51,48.12,0.192,3.37,0.138,7.5,1.988,2.646,94.49,0.069293424,0.008407407
5255.5,7.84,0.062,60.9,33,0.199,3.4,0.147,5.74,1.925,2.603,94.37,0.012146785,0.02130466
5256,7.77,0.061,60.61,39.05,0.222,3.45,0.163,7.22,2.014,2.606,94.67,0.011953444,0.025306327
5256.5,7.76,0.043,58.43,53.79,0.231,3.5,0.166,14.96,2.202,2.637,94.65,0.126380533,0.066847324
5257,7.77,0.023,56.42,47.37,0.198,3.5,0.141,19,2.442,2.671,94.37,0.125662088,0.067141481
5257.5,7.67,0.023,53.22,30.35,0.164,3.44,0.117,15.93,2.376,2.671,94.42,0.048758604,0.048267163
5258,7.66,0.03,52.67,30.36,0.161,3.37,0.116,14.49,2.377,2.659,94.73,0.037436567,0.047934148
5258.5,7.64,0.042,53.17,29.22,0.164,3.33,0.12,16.98,2.462,2.638,94.96,0.059316754,0.33714503
5259,7.58,0.037,53.25,28.84,0.175,3.47,0.126,27.52,2.59,2.647,95,0.032398608,9.758301735
5259.5,7.61,0.035,52.83,24.02,0.151,3.91,0.11,28.78,2.699,2.651,94.69,0.004972519,0.180647492
5260,7.73,0.004,51.54,28.46,0.132,4.05,0.093,31.7,2.727,2.704,94.81,0.008133443,0.02648402
5260.5,7.65,-0.022,50.76,28.46,0.114,3.95,0,33.95,2.775,2.748,95,0.302107662,0.002441461
5261,7.67,-0.06,50.23,31.11,0.101,3.84,0,36.74,2.833,2.812,95.12,0.426538885,0.019888526
5261.5,7.67,-0.074,49.86,20.9,0.103,3.86,0,40,2.867,2.836,95,6.398787022,0.011668556
5262,7.66,-0.074,49.36,23.93,0.098,3.93,0,41.2,2.879,2.836,94.96,1.654375911,0.012800603
5262.5,7.67,-0.062,49.06,34.89,0.097,3.99,0,37.42,2.874,2.816,94.81,0.122705847,0.022678589
5263,7.62,-0.056,49.11,23.93,0.084,3.99,0,29.95,2.874,2.806,94.73,0.270417452,0.005734349
5263.5,7.59,-0.044,49.26,17.12,0.102,3.96,0,24.74,2.708,2.786,94.83,1.976759434,0.000837454
5264,7.58,-0.01,51.01,19.01,0.152,3.91,0,16.49,2.517,2.727,94.41,7.289352417,0.000291042
5264.5,7.45,0.007,52.37,17.5,0.184,3.84,0.13,13.07,2.38,2.698,94.37,0.001411356,0.010994641
5265,7.49,0.006,52.6,26.57,0.18,3.74,0.127,12.47,2.426,2.7,94.37,0.013156484,0.009268518
5265.5,7.65,-0.016,52.78,25.06,0.153,3.63,0,12.01,2.513,2.738,94.37,7.07180357,0.001179987
5266,7.65,-0.011,51.89,17.88,0.144,3.56,0,9.8,2.364,2.729,94.37,16.80550575,0.000143069
5266.5,7.65,0.001,51.5,13.34,0.152,3.52,0.107,7.31,2.203,2.708,94.14,0.002761576,0.002929261
5267,7.66,0.011,52.41,13.34,0.174,3.5,0.123,6.51,2.046,2.692,93.75,0.001203926,0.00362435
5267.5,7.66,0.013,53.15,29.98,0.181,3.51,0.128,6,1.995,2.687,93.59,0.013751402,0.004839795
5268,7.7,0.015,54.12,20.15,0.181,3.53,0.128,6,2.044,2.684,93.75,0.003223634,0.004622277
5268.5,7.76,0.016,54.59,19.2,0.181,3.56,0.128,6.39,2.085,2.683,93.56,0.003917511,0.005164341
5269,7.78,0.016,54.77,12.02,0.172,3.59,0.122,6.34,2.119,2.683,93.13,0.004195395,0.004246157
5269.5,7.78,0.014,54.65,9.19,0.171,3.64,0.121,6.1,2.141,2.686,93.13,0.004484016,0.003686498
5270,7.78,0.002,54.52,10.04,0.173,3.74,0.122,6.74,2.155,2.706,93.13,0.002838565,0.003854716
5270.5,7.82,0.002,54.66,13.72,0.169,3.82,0.12,6.09,2.169,2.707,93.13,0.003316874,0.003608804
5271,7.83,0.008,55.55,25.06,0.178,3.83,0.126,6.11,2.129,2.696,93.13,0.0110671,0.00474719
5271.5,7.83,0.027,58.26,45.47,0.191,3.75,0.136,6.51,2.142,2.664,93.13,0.007850235,0.005848966
5272,7.83,0.021,60,61.73,0.217,3.66,0.154,6.13,2.007,2.675,93.13,0.010534592,0.004079264
5272.5,7.87,-0.008,61.7,89.7,0.163,3.59,0,6.72,2.024,2.724,93.71,0.007464361,0.318241388
5273,7.92,-0.045,60.5,107.09,0.092,3.52,0,7.97,2.162,2.787,93.71,0.002209178,0.966969609
5273.5,7.93,-0.07,56.31,69.29,0.109,3.46,0,10.17,2.254,2.83,93.87,0.000315947,0.289985269
5274,7.92,-0.077,55.05,64.38,0.111,3.42,0,16.32,2.352,2.841,94.14,0.000574753,0.155657291
5274.5,7.93,-0.08,54.16,54.17,0.097,3.38,0,19.79,2.41,2.846,94.45,0.001552897,0.124299377
5275,7.93,-0.075,54.59,59.08,0.1,3.34,0,18.08,2.388,2.839,94.81,0.000703295,0.184895098
5275.5,7.93,-0.077,55.71,55.68,0.123,3.28,0,16.22,2.323,2.841,95,0.001460076,0.170932695
5276,7.93,-0.068,56.16,64,0.115,3.21,0,14.29,2.248,2.827,95.12,0.00034562,0.188776582
5276.5,7.91,-0.06,57.06,72.69,0.119,3.14,0,12.39,2.267,2.813,95.62,0.000410555,1.041160226
5277,7.92,-0.05,57.24,84.79,0.128,3.08,0,13.97,2.282,2.795,95.62,0.00068957,27.48518372
5277.5,7.92,-0.058,57.27,63.24,0.12,3.03,0,15.08,2.298,2.809,95.62,0.000296805,3.430351019
5278,7.92,-0.069,56.87,60.22,0.12,3,0,14.56,2.26,2.827,95.62,0.000192726,3.783101559
5278.5,7.92,-0.066,56.35,72.03,0.12,3,0,13.02,2.192,2.822,96.02,9.33E-05,4.557938576
5279,7.93,-0.048,55.77,68.79,0.118,3,0,14.89,2.218,2.793,96.25,0.000147413,24.42644501
5279.5,7.92,-0.024,54.78,61.73,0.103,3,0,13.08,2.288,2.752,96.25,0.000395096,0.652699351
5280,7.93,-0.015,54.68,59.46,0.111,3,0,17.54,2.32,2.736,96.64,0.00025439,1.021112323
5280.5,7.93,-0.015,56.46,74.2,0.119,3,0,12.99,2.207,2.737,96.92,0.014148951,0.792193174
5281,7.99,-0.019,57.19,81.73,0.13,3,0,8.39,2.02,2.742,97.3,0.005755724,8.700113297
5281.5,7.96,-0.003,58.56,72.53,0.144,3,0,7.36,1.94,2.714,97.5,0.03576909,2.760752201
5282,7.96,0.028,62.01,71.56,0.19,3,0.136,6.59,1.852,2.663,97.85,0.024157049,0.045101143
5282.5,7.99,0.052,65.84,48.12,0.25,3,0.181,4.87,1.696,2.622,98.13,0.078278884,0.0062392
5283,8,0.061,67.39,51.52,0.261,3,0.19,3.97,1.528,2.606,98.13,0.024255373,0.005758154
5283.5,8.01,0.062,68.48,81.39,0.257,3,0.187,2.95,1.343,2.605,98.52,0.005482163,0.003707257
5284,8.02,0.069,71.07,79.87,0.263,3,0.192,2.7,1.326,2.592,98.63,0.003353134,0.003575224
5284.5,8.02,0.064,71.15,84.79,0.31,3.03,0.224,3.17,1.365,2.601,98.52,0.007879742,0.003254972
5285,8.02,0.051,64.29,74.2,0.298,3.19,0.214,3.67,1.493,2.622,98.75,0.036792461,0.003552396
5285.5,7.94,0.029,62.97,62.48,0.19,4.36,0.136,5.12,1.786,2.661,98.71,0.031000823,0.004863686
5286,7.93,0.01,58.58,62.86,0.087,4.52,0.062,7.29,2.172,2.693,98.48,0.000157575,0.001985661
5286.5,7.94,-0.002,50.42,58.7,0.038,4.64,0,17.72,2.594,2.714,98.52,1.01E-05,0.000476001
5287,7.93,0.002,53.02,63.24,0.043,4.72,0.03,16.16,2.598,2.707,98.32,1.27E-05,0.001100322
5287.5,7.94,0.018,54.01,71.94,0.072,4.77,0.052,16.35,2.429,2.679,98.59,0.000134312,0.002362801
5288,7.95,0.033,54.44,98.02,0.089,4.82,0.067,9.1,2.142,2.653,98.75,0.000384581,0.002931981
5288.5,7.94,0.032,55.62,67.78,0.094,4.87,0.07,10.63,2.177,2.655,98.75,0.000246418,0.003911804
5289,7.94,0.025,54.01,55.3,0.07,4.92,0.053,22.3,2.498,2.668,99.26,5.35E-05,0.004104221
5289.5,7.94,0.02,53.38,46.99,0.067,4.97,0.049,28.21,2.626,2.676,99.34,3.23E-05,0.004547071
5290,7.93,0.019,52.93,41.32,0.063,5.02,0.047,44.67,2.645,2.678,99.18,1.99E-05,0.006114224
5290.5,7.93,0.017,52.67,29.98,0.072,5.07,0.052,70.18,2.62,2.681,99.38,1.91E-05,0.018338094
5291,7.94,0.011,51.75,36.02,0.069,5.14,0.049,105.66,2.623,2.691,99.08,8.91E-06,0.012059977
5291.5,7.94,0.002,51.49,39.43,0.056,5.21,0.04,139.92,2.637,2.706,99.26,3.98E-06,0.005543776
5292,7.95,0,51.53,31.11,0.05,5.28,0.035,146.2,2.623,2.709,99.38,3.58E-06,0.005319102
5292.5,7.96,0,51.58,33,0.06,5.28,0.042,125.64,2.602,2.709,99.38,4.85E-06,0.012040614
5293,7.96,0.005,51.64,23.93,0.062,5.2,0.044,101.56,2.574,2.701,99.22,9.18E-06,0.011112895
5293.5,7.96,0.005,52.7,26.95,0.066,5.08,0.047,85.77,2.562,2.702,99.38,1.37E-05,0.009011194
5294,7.97,0.004,52.4,31.87,0.066,5.01,0.047,78.6,2.514,2.704,99.92,1.56E-05,0.00547209
5294.5,7.97,0,52.3,53.04,0.068,4.96,0.048,78.6,2.513,2.71,100.04,1.20E-05,0.003587901
5295,7.97,-0.003,52.31,47.74,0.057,4.95,0,85.19,2.524,2.715,100.39,1.18E-05,0.00199658
5295.5,8,-0.002,52.21,52.66,0.054,5,0,98.89,2.535,2.713,100.63,6.12E-06,0.002066156
5296,7.99,-0.001,51.14,45.85,0.05,5.05,0,119.95,2.557,2.712,101.52,4.79E-06,0.002299647
5296.5,7.99,0,51.39,37.16,0.055,5.05,0.039,146.08,2.558,2.71,101.87,5.73E-06,0.004059679
5297,8,0,51.46,24.31,0.052,5.03,0.037,171.29,2.544,2.71,102.46,7.04E-06,0.003207526
5297.5,8.03,0.001,51.83,34.13,0.057,4.92,0.04,191.56,2.522,2.709,102.83,5.91E-06,0.003140591
5298,8.02,-0.002,51.93,38.29,0.054,4.85,0,212.59,2.502,2.713,103.32,5.25E-06,0.002439975
5298.5,8.02,-0.011,51.73,49.26,0.061,4.9,0,247.49,2.5,2.728,103.91,3.26E-06,0.002238366
5299,8.03,-0.028,51.31,48.5,0.057,4.95,0,314.02,2.501,2.758,104.37,2.62E-06,0.002233744
5299.5,8.05,-0.042,51.03,34.51,0.047,4.99,0,430.79,2.503,2.783,104.3,2.67E-06,0.002065127
5300,8.05,-0.063,50.71,42.83,0.04,5.03,0,596.42,2.5,2.818,104.37,1.57E-06,0.00271593
5300.5,8.06,-0.091,50.96,21.28,0.032,5.07,0,689.58,2.494,2.866,104.37,2.14E-06,0.002183958
5301,8.07,-0.127,51.33,6.54,0.027,5.11,0,554.23,2.481,2.926,104.1,5.18E-06,0.001108925
5301.5,8.07,-0.153,51.42,3.14,0.025,4.97,0,352.28,2.472,2.971,103.91,0.00098622,0.001461189
5302,8.07,-0.158,51.43,4.65,0.022,5.17,0,215.55,2.455,2.98,103.75,0.004061212,0.000445488
5302.5,8.1,-0.148,51.76,3.14,0.024,5.11,0,138.59,2.415,2.963,103.75,0.014479635,0.000308802
5303,8.11,-0.124,52.99,11.45,0.039,5.01,0,95.84,2.389,2.922,103.75,0.010734549,0.001237698
5303.5,8.1,-0.09,53.38,25.82,0.047,4.88,0,71.09,2.376,2.864,103.75,0.001098627,0.001269582
5304,8.08,-0.063,55.45,34.13,0.058,4.76,0,52.19,2.343,2.818,103.75,0.000625919,0.001294532
5304.5,8.1,-0.051,57.1,46.23,0.071,4.68,0,43.34,2.314,2.797,103.48,0.000570092,0.001608703
5305,8.1,-0.05,62.23,60.97,0.089,4.66,0,38.48,2.24,2.795,103.36,0.000830571,0.002820585
5305.5,8.1,-0.052,64.48,67.78,0.098,4.66,0,33.47,2.212,2.799,103.75,0.00826127,0.00309587
