DEPT,CAL_N,DPHI_N,DTC_N,SGR_N,NPHI_N,PE_N,POR_N,RESDEEP_N,RHOB_N,K_SDR_N,K_TIM_N,K_SDR_N_PRE,K_GD_N_PRE
5438.0,7.71,0.001,72.91,13.98,0.126,3.22,0.089,5.29,2.708,-999.25,-999.25,0.5645940899848938,0.018775224685668945
5438.5,7.71,0.004,70.44,10.29,0.1,3.25,0.071,6.11,2.703,-999.25,-999.25,1.3713645935058594,0.01794576644897461
5439.0,7.68,-0.003,71.06,12.79,0.098,3.32,0.0,6.32,2.715,-999.25,-999.25,86.01110076904297,0.015138096176087856
5439.5,7.66,-0.005,70.99,11.13,0.1,3.41,0.0,6.72,2.719,-999.25,-999.25,162.9580078125,0.014994199387729168
5440.0,7.68,-0.007,70.46,9.2,0.098,3.54,0.0,7.48,2.722,-999.25,-999.25,325.1896667480469,0.015918221324682236
5440.5,7.69,-0.013,69.93,9.29,0.099,3.67,0.0,8.64,2.732,-999.25,-999.25,253.42539978027344,0.01501389592885971
5441.0,7.71,-0.021,69.4,8.46,0.094,3.81,0.0,9.03,2.746,-999.25,-999.25,191.5765838623047,0.010510257445275784
5441.5,7.73,-0.027,67.09,10.97,0.085,3.89,0.0,14.06,2.755,-999.25,-999.25,84.77146911621094,0.011202908121049404
5442.0,7.69,-0.031,67.59,8.67,0.098,3.85,0.0,15.07,2.763,-999.25,-999.25,47.78171920776367,0.009951318614184856
5442.5,7.66,-0.025,68.28,10.28,0.102,3.79,0.0,13.45,2.753,-999.25,-999.25,66.4039077758789,0.011202854104340076
5443.0,7.65,-0.016,71.49,10.72,0.1,3.68,0.0,6.05,2.737,-999.25,-999.25,17.218830108642578,0.016191264614462852
5443.5,7.63,-0.002,76.54,12.66,0.137,3.6,0.0,3.82,2.713,-999.25,-999.25,50511.87109375,0.015865784138441086
5444.0,7.65,0.024,79.9,13.82,0.198,3.52,0.141,3.69,2.669,-999.25,-999.25,4.237488746643066,0.027428848668932915
5444.5,7.66,0.05,81.53,14.55,0.201,3.53,0.146,3.1,2.625,-999.25,-999.25,7.070831775665283,0.04496683552861214
5445.0,7.65,0.075,83.74,16.3,0.195,3.58,0.148,2.02,2.582,-999.25,-999.25,10.841300964355469,0.059655606746673584
5445.5,7.68,0.08,85.93,16.9,0.207,3.6,0.157,1.63,2.573,-999.25,-999.25,9.737577438354492,0.044870100915431976
5446.0,7.71,0.078,85.75,17.7,0.217,3.59,0.163,1.9,2.576,-999.25,-999.25,10.198691368103027,0.059015657752752304
5446.5,7.66,0.077,84.52,14.75,0.208,3.62,0.157,2.05,2.578,-999.25,-999.25,10.869993209838867,0.06225333735346794
5447.0,7.66,0.074,82.19,13.41,0.186,3.65,0.142,2.28,2.584,-999.25,-999.25,11.379387855529785,0.06357692927122116
5447.5,7.71,0.069,82.32,15.55,0.19,3.63,0.143,2.35,2.592,-999.25,-999.25,10.998233795166016,0.061323147267103195
5448.0,7.71,0.066,82.65,15.83,0.184,3.53,0.138,2.13,2.597,-999.25,-999.25,12.211288452148438,0.06876692920923233
5448.5,7.69,0.071,85.03,18.23,0.199,3.42,0.149,1.84,2.589,-999.25,-999.25,13.595943450927734,0.0642237514257431
5449.0,7.71,0.078,85.25,17.63,0.204,3.34,0.154,2.02,2.577,-999.25,-999.25,15.698392868041992,0.06694483757019043
5449.5,7.69,0.081,83.78,21.0,0.2,3.28,0.153,2.56,2.571,-999.25,-999.25,11.150453567504883,0.046550579369068146
5450.0,7.68,0.077,82.36,25.42,0.196,3.23,0.149,3.14,2.578,-999.25,-999.25,4.505556106567383,0.02360944263637066
5450.5,7.69,0.04,82.07,53.31,0.221,3.22,0.159,4.2,2.642,-999.25,-999.25,0.26216721534729004,0.01688518188893795
5451.0,7.79,-0.001,77.73,84.58,0.193,3.2,0.0,4.68,2.711,-999.25,-999.25,0.18486827611923218,0.005862880032509565
5451.5,7.81,-0.035,66.9,106.86,0.105,3.24,0.0,6.22,2.769,-999.25,-999.25,0.10706771910190582,0.0015951144741848111
5452.0,7.82,-0.039,59.21,104.35,0.06,3.27,0.0,20.98,2.777,-999.25,-999.25,0.5263156294822693,0.00528650963678956
5452.5,7.85,-0.047,58.26,102.32,0.062,3.25,0.0,30.2,2.79,-999.25,-999.25,0.47753283381462097,0.004534588661044836
5453.0,7.83,-0.049,58.23,103.08,0.064,3.2,0.0,27.45,2.794,-999.25,-999.25,0.3906651735305786,0.003836758201941848
5453.5,7.83,-0.051,58.92,101.52,0.07,3.16,0.0,23.5,2.797,-999.25,-999.25,0.33722159266471863,0.002406812971457839
5454.0,7.85,-0.047,60.58,89.91,0.074,3.19,0.0,19.3,2.791,-999.25,-999.25,0.40371212363243103,0.002126395469531417
5454.5,7.89,-0.049,61.77,83.36,0.078,3.19,0.0,15.71,2.794,-999.25,-999.25,0.25101926922798157,0.0022266630548983812
5455.0,7.88,-0.045,62.62,77.0,0.08,3.2,0.0,14.41,2.788,-999.25,-999.25,0.18259337544441223,0.0033004232682287693
5455.5,7.93,-0.046,62.11,80.04,0.076,3.14,0.0,13.72,2.789,-999.25,-999.25,0.1779138147830963,0.002809134079143405
5456.0,7.75,-0.043,61.05,79.03,0.069,3.1,0.0,15.56,2.784,-999.25,-999.25,0.12385260313749313,0.0030942324083298445
5456.5,7.78,-0.039,61.95,74.6,0.077,3.02,0.0,15.03,2.776,-999.25,-999.25,0.05605080723762512,0.0031252384651452303
5457.0,7.79,-0.032,62.15,68.62,0.08,2.92,0.0,15.7,2.765,-999.25,-999.25,0.03566278889775276,0.0039041826967149973
5457.5,7.81,-0.023,60.71,64.1,0.076,2.84,0.0,23.02,2.749,-999.25,-999.25,0.059083350002765656,0.006143565289676189
5458.0,7.79,-0.019,58.77,63.92,0.068,2.85,0.0,36.76,2.743,-999.25,-999.25,0.19993074238300323,0.4101027250289917
5458.5,7.79,-0.015,60.7,67.23,0.061,2.98,0.0,18.76,2.736,-999.25,-999.25,0.21165642142295837,0.013816459104418755
5459.0,7.81,-0.02,63.1,87.22,0.077,3.1,0.0,11.81,2.744,-999.25,-999.25,0.227646604180336,0.003630697727203369
5459.5,7.76,-0.027,65.43,105.65,0.099,3.19,0.0,8.36,2.756,-999.25,-999.25,0.3488950729370117,0.0018535496201366186
5460.0,7.78,-0.033,67.57,119.65,0.125,3.25,0.0,7.05,2.767,-999.25,-999.25,0.20735351741313934,0.0012517744908109307
5460.5,7.81,-0.035,67.46,117.07,0.123,3.3,0.0,7.31,2.77,-999.25,-999.25,0.186220183968544,0.0012161975027993321
5461.0,7.83,-0.034,65.56,116.33,0.105,3.3,0.0,8.16,2.769,-999.25,-999.25,0.22411102056503296,0.0011817049235105515
5461.5,7.83,-0.029,66.56,106.2,0.12,3.28,0.0,10.87,2.759,-999.25,-999.25,0.4417000710964203,0.00176433811429888
5462.0,7.84,-0.02,66.45,91.28,0.118,3.27,0.0,14.13,2.745,-999.25,-999.25,0.7249016761779785,0.002747386461123824
5462.5,7.81,-0.016,64.44,75.71,0.098,3.32,0.0,21.21,2.738,-999.25,-999.25,1.5855870246887207,0.004510038532316685
5463.0,7.81,-0.021,63.24,71.81,0.09,3.4,0.0,29.23,2.746,-999.25,-999.25,2.415044069290161,0.0043413955718278885
5463.5,7.75,-0.035,60.37,65.0,0.067,3.48,0.0,46.49,2.769,-999.25,-999.25,4.841649532318115,0.009497331455349922
5464.0,7.69,-0.046,59.61,60.48,0.063,3.54,0.0,54.86,2.789,-999.25,-999.25,4.146920680999756,0.00780275696888566
5464.5,7.78,-0.052,60.54,51.67,0.07,3.59,0.0,47.99,2.799,-999.25,-999.25,1.2235910892486572,0.00667125778272748
5465.0,7.81,-0.053,60.09,49.55,0.058,3.61,0.0,40.64,2.801,-999.25,-999.25,0.8252846002578735,0.015866978093981743
5465.5,7.79,-0.047,59.54,55.91,0.044,3.57,0.0,31.82,2.79,-999.25,-999.25,0.9504860043525696,0.02746308408677578
5466.0,7.84,-0.027,60.95,65.03,0.054,3.55,0.0,27.93,2.757,-999.25,-999.25,1.7997061014175415,0.023141900077462196
5466.5,7.81,-0.005,62.54,69.08,0.057,3.66,0.0,25.45,2.719,-999.25,-999.25,4.172938823699951,0.026052851229906082
5467.0,7.75,0.009,61.91,53.32,0.032,4.03,0.024,31.8,2.694,-999.25,-999.25,1.5428388118743896,0.016088208183646202
5467.5,7.75,0.006,62.36,36.74,0.02,4.48,0.0,34.98,2.699,-999.25,-999.25,0.015977073460817337,0.002074791584163904
5468.0,7.78,-0.004,61.47,26.15,0.011,4.78,0.0,45.72,2.717,-999.25,-999.25,0.0017819940112531185,0.0033700885251164436
5468.5,7.79,-0.018,60.68,25.18,0.003,4.81,0.0,46.75,2.74,-999.25,-999.25,0.0015398513060063124,0.002174254972487688
5469.0,7.82,-0.036,61.2,22.5,0.007,4.64,0.0,29.26,2.771,-999.25,-999.25,0.008080205880105495,0.005854803137481213
5469.5,7.82,-0.049,64.17,20.56,0.04,4.5,0.0,16.44,2.794,-999.25,-999.25,2.2926390171051025,0.009279298596084118
5470.0,7.83,-0.052,68.17,19.88,0.074,4.39,0.0,8.55,2.799,-999.25,-999.25,0.6669510006904602,0.005893231835216284
5470.5,7.84,-0.044,70.89,19.61,0.1,4.21,0.0,6.34,2.786,-999.25,-999.25,0.2349604368209839,0.003749470692127943
5471.0,7.74,-0.039,71.65,21.27,0.098,3.94,0.0,5.07,2.777,-999.25,-999.25,0.1197289302945137,0.0050002881325781345
5471.5,7.75,-0.034,74.86,23.48,0.141,3.63,0.0,4.85,2.767,-999.25,-999.25,0.055830810219049454,0.005735970102250576
5472.0,7.81,-0.029,77.28,27.62,0.164,3.48,0.0,4.19,2.76,-999.25,-999.25,0.07726585119962692,0.005366581026464701
5472.5,7.71,-0.008,77.0,26.39,0.138,3.43,0.0,3.31,2.723,-999.25,-999.25,0.25260215997695923,0.007893254049122334
5473.0,7.76,0.023,79.73,24.46,0.167,3.45,0.119,2.6,2.67,-999.25,-999.25,0.8488991856575012,0.02511563152074814
5473.5,7.8,0.062,89.52,22.89,0.272,3.46,0.197,2.15,2.604,-999.25,-999.25,6.769562721252441,0.060615118592977524
5474.0,7.71,0.086,89.11,22.83,0.262,3.45,0.195,2.19,2.563,-999.25,-999.25,10.721169471740723,0.07795850932598114
5474.5,7.71,0.092,86.3,23.33,0.24,3.42,0.182,2.76,2.553,-999.25,-999.25,10.319622039794922,0.06380341202020645
5475.0,7.81,0.083,86.29,21.76,0.237,3.39,0.178,2.62,2.567,-999.25,-999.25,11.921902656555176,0.060290392488241196
5475.5,7.84,0.074,84.77,21.12,0.221,3.34,0.165,2.73,2.583,-999.25,-999.25,11.846443176269531,0.047065261751413345
5476.0,7.82,0.074,83.65,21.27,0.215,3.25,0.161,3.19,2.584,-999.25,-999.25,8.886926651000977,0.034785494208335876
5476.5,7.82,0.084,86.27,24.86,0.236,3.19,0.177,2.91,2.566,-999.25,-999.25,9.538908958435059,0.0464157871901989
5477.0,7.84,0.08,82.02,30.06,0.183,3.13,0.141,2.88,2.574,-999.25,-999.25,3.2799417972564697,0.017974765971302986
5477.5,7.74,0.061,78.15,32.45,0.135,3.13,0.105,2.66,2.605,-999.25,-999.25,2.055607795715332,0.026317309588193893
5478.0,7.73,0.046,76.3,33.65,0.139,3.2,0.104,3.67,2.632,-999.25,-999.25,1.2235342264175415,0.01835828460752964
5478.5,7.82,0.046,79.89,34.35,0.187,3.31,0.136,3.76,2.631,-999.25,-999.25,1.0795890092849731,0.014695348218083382
5479.0,7.32,0.057,83.11,38.03,0.209,3.44,0.153,2.82,2.613,-999.25,-999.25,2.743614912033081,0.042226988822221756
5479.5,7.74,0.049,80.37,40.24,0.185,3.5,0.135,3.16,2.626,-999.25,-999.25,1.1316781044006348,0.01665937900543213
5480.0,7.82,0.043,77.98,42.8,0.172,3.56,0.125,4.04,2.636,-999.25,-999.25,0.9271277785301208,0.011741172522306442
5480.5,7.76,0.043,79.43,41.88,0.175,3.56,0.127,3.12,2.636,-999.25,-999.25,0.8782816529273987,0.014992360956966877
5481.0,7.75,0.057,80.04,45.57,0.183,3.54,0.136,3.35,2.613,-999.25,-999.25,1.1702961921691895,0.014342641457915306
5481.5,7.72,0.068,78.67,44.16,0.173,3.52,0.131,4.13,2.593,-999.25,-999.25,1.0406297445297241,0.01185183972120285
5482.0,7.76,0.076,82.62,45.36,0.198,3.51,0.15,2.8,2.58,-999.25,-999.25,1.1870181560516357,0.019064005464315414
5482.5,7.77,0.086,89.73,42.6,0.233,3.46,0.176,1.39,2.563,-999.25,-999.25,3.5989763736724854,0.037601567804813385
5483.0,7.82,0.123,95.92,41.62,0.276,3.43,0.214,1.05,2.5,-999.25,-999.25,5.689144134521484,0.04436420276761055
5483.5,7.78,0.167,107.06,41.2,0.371,3.3,0.288,0.85,2.424,-999.25,-999.25,7.235071182250977,0.07173013687133789
5484.0,7.74,0.203,103.21,38.07,0.309,3.16,0.261,0.76,2.362,-999.25,-999.25,31.6107177734375,0.28232669830322266
5484.5,7.7,0.214,104.25,36.69,0.308,3.02,0.265,0.72,2.344,-999.25,-999.25,46.54297637939453,0.8540247678756714
5485.0,7.73,0.213,105.85,34.57,0.322,3.02,0.273,0.69,2.346,-999.25,-999.25,59.180843353271484,1.1278256177902222
5485.5,7.81,0.206,108.48,36.79,0.353,3.14,0.289,0.66,2.357,-999.25,-999.25,51.85902786254883,0.7887577414512634
5486.0,7.88,0.195,106.1,41.49,0.33,3.28,0.271,0.62,2.377,-999.25,-999.25,26.996068954467773,0.17152300477027893
5486.5,7.9,0.18,102.09,41.81,0.294,3.32,0.244,0.66,2.403,-999.25,-999.25,11.33364486694336,0.10428445786237717
5487.0,7.81,0.171,99.78,40.42,0.286,3.28,0.236,0.83,2.418,-999.25,-999.25,9.469341278076172,0.08030609786510468
5487.5,7.67,0.167,97.98,36.04,0.294,3.22,0.239,1.2,2.425,-999.25,-999.25,7.98939847946167,0.09745315462350845
5488.0,7.73,0.16,99.02,32.08,0.291,3.27,0.235,0.95,2.437,-999.25,-999.25,13.096968650817871,0.07332605868577957
5488.5,7.74,0.131,100.21,29.6,0.303,3.39,0.233,0.82,2.485,-999.25,-999.25,19.078052520751953,0.04308271035552025
5489.0,7.87,0.084,91.9,37.76,0.252,3.63,0.188,1.11,2.567,-999.25,-999.25,4.980125427246094,0.03260147571563721
5489.5,7.93,0.031,78.34,52.15,0.145,4.04,0.105,2.01,2.657,-999.25,-999.25,0.2959190905094147,0.014796487055718899
5490.0,7.84,-0.015,69.61,65.97,0.049,4.57,0.0,3.62,2.736,-999.25,-999.25,0.03702704980969429,0.00398646155372262
5490.5,7.81,-0.054,64.92,66.24,0.006,5.1,0.0,7.8,2.803,-999.25,-999.25,0.059305883944034576,0.009578673169016838
5491.0,7.83,-0.094,62.92,54.43,-0.012,5.4,0.0,12.44,2.871,-999.25,-999.25,0.020682357251644135,0.05288461223244667
5491.5,7.88,-0.125,62.13,36.09,-0.02,5.48,0.0,15.03,2.924,-999.25,-999.25,0.0015732550527900457,0.22037941217422485
5492.0,7.91,-0.138,62.41,20.43,-0.016,5.42,0.0,14.78,2.946,-999.25,-999.25,0.0012537140864878893,0.16562038660049438
5492.5,7.98,-0.133,62.58,20.25,0.0,5.28,0.0,16.39,2.937,-999.25,-999.25,0.019856061786413193,0.08684731274843216
5493.0,7.91,-0.115,62.19,26.98,0.009,5.18,0.0,20.52,2.906,-999.25,-999.25,0.03241557627916336,0.03296446427702904
5493.5,7.87,-0.097,61.14,39.05,0.013,5.05,0.0,31.69,2.876,-999.25,-999.25,0.04937562346458435,0.0035514661576598883
5494.0,7.79,-0.082,60.25,43.83,0.017,4.93,0.0,52.78,2.85,-999.25,-999.25,0.08002662658691406,0.004808569326996803
5494.5,7.79,-0.084,59.72,49.31,0.029,4.8,0.0,82.18,2.854,-999.25,-999.25,0.2779276371002197,0.024584200233221054
5495.0,7.83,-0.089,59.28,48.3,0.03,4.71,0.0,87.79,2.863,-999.25,-999.25,0.25891101360321045,0.030422167852520943
5495.5,7.93,-0.097,59.51,48.48,0.019,4.64,0.0,46.78,2.876,-999.25,-999.25,0.09279882162809372,0.009303010068833828
5496.0,7.92,-0.089,60.54,50.5,0.031,4.45,0.0,33.76,2.862,-999.25,-999.25,0.08691295981407166,0.006849156226962805
5496.5,7.93,-0.05,61.05,67.45,0.032,4.1,0.0,23.46,2.796,-999.25,-999.25,0.1928352415561676,0.0038352361880242825
5497.0,7.88,-0.001,64.34,89.01,0.068,3.83,0.0,20.42,2.712,-999.25,-999.25,1.1115632057189941,0.010702737607061863
5497.5,7.83,0.017,69.79,108.41,0.134,3.76,0.096,17.36,2.681,-999.25,-999.25,0.8148705363273621,0.007227345835417509
5498.0,7.83,-0.007,69.06,99.84,0.12,4.11,0.0,17.58,2.722,-999.25,-999.25,0.5693461298942566,0.007324903272092342
5498.5,7.91,-0.054,63.98,78.42,0.063,4.56,0.0,28.18,2.802,-999.25,-999.25,0.1856783777475357,0.003257774980738759
5499.0,7.93,-0.085,59.36,51.81,-0.002,4.95,0.0,50.03,2.855,-999.25,-999.25,0.006736453156918287,0.0035657149273902178
5499.5,7.97,-0.108,59.14,34.4,-0.001,5.06,0.0,52.44,2.894,-999.25,-999.25,0.006998102646321058,0.005296983756124973
5500.0,7.89,-0.115,58.03,25.94,0.007,5.06,0.0,96.56,2.906,-999.25,-999.25,0.026402782648801804,0.0019337697885930538
5500.5,7.81,-0.106,56.37,20.23,-0.006,5.05,0.0,157.01,2.892,-999.25,-999.25,0.0007013815920799971,7.191589247668162e-05
5501.0,7.77,-0.086,56.33,21.03,-0.005,5.04,0.0,197.71,2.856,-999.25,-999.25,0.0009082068572752178,9.29575035115704e-05
5501.5,7.79,-0.054,57.21,21.14,0.004,5.02,0.0,221.49,2.803,-999.25,-999.25,0.0007635985384695232,0.00011359149357303977
5502.0,7.86,-0.024,58.43,23.72,0.008,5.05,0.0,210.06,2.751,-999.25,-999.25,0.0004980183439329267,0.00011774711310863495
5502.5,7.9,-0.002,60.37,25.59,0.028,5.04,0.0,188.64,2.714,-999.25,-999.25,0.0012923829490318894,0.0002450426109135151
5503.0,7.85,0.004,60.92,24.33,0.046,4.93,0.033,174.82,2.703,-999.25,-999.25,0.004527130629867315,0.000365372805390507
5503.5,7.82,0.009,59.69,20.37,0.024,4.8,0.018,180.29,2.695,-999.25,-999.25,0.0017766961827874184,0.00024283120001200587
5504.0,7.75,0.012,59.39,18.9,0.016,4.74,0.0,195.25,2.689,-999.25,-999.25,0.001261441153474152,0.00023902542307041585
5504.5,7.73,0.015,59.67,20.22,0.017,4.82,0.0,199.87,2.685,-999.25,-999.25,0.001391036668792367,0.0002764853707049042
5505.0,7.82,0.011,59.93,22.62,0.021,4.91,0.017,172.02,2.692,-999.25,-999.25,0.0015587754314765334,0.0002772695734165609
5505.5,7.83,0.004,60.35,24.0,0.017,4.97,0.0,133.22,2.703,-999.25,-999.25,0.0007587893051095307,0.0005983063601888716
5506.0,7.84,0.004,61.59,41.7,0.014,4.97,0.0,83.1,2.703,-999.25,-999.25,0.0015035881660878658,0.001407547970302403
5506.5,7.85,0.008,63.18,58.29,0.029,4.93,0.021,58.43,2.697,-999.25,-999.25,0.007126565091311932,0.007816259749233723
5507.0,7.82,0.011,64.49,69.07,0.049,4.82,0.036,55.21,2.692,-999.25,-999.25,0.13393238186836243,0.03027263469994068
5507.5,7.75,0.007,63.47,61.14,0.039,4.73,0.028,52.32,2.698,-999.25,-999.25,0.03170853108167648,0.011884180828928947
5508.0,7.74,0.002,62.61,48.72,0.034,4.67,0.024,52.51,2.706,-999.25,-999.25,0.014166860841214657,0.006252667400985956
5508.5,7.77,0.005,62.35,41.26,0.026,4.65,0.019,44.79,2.702,-999.25,-999.25,0.007101459428668022,0.0023097980301827192
5509.0,7.78,0.015,62.02,41.18,0.009,4.54,0.0,37.32,2.684,-999.25,-999.25,0.006035748403519392,0.001686889212578535
5509.5,7.82,0.021,61.78,51.85,0.01,4.24,0.0,31.75,2.674,-999.25,-999.25,0.014999405480921268,0.0019449270330369473
5510.0,7.82,0.012,61.96,59.96,0.035,3.89,0.026,28.21,2.689,-999.25,-999.25,2.0145761966705322,0.02165072225034237
5510.5,7.83,-0.023,62.61,60.21,0.065,3.67,0.0,26.58,2.75,-999.25,-999.25,1.688485860824585,0.024113258346915245
5511.0,7.74,-0.051,61.53,49.34,0.061,3.63,0.0,27.03,2.796,-999.25,-999.25,0.48023325204849243,0.02185008116066456
5511.5,7.74,-0.051,59.96,41.86,0.034,3.79,0.0,30.13,2.797,-999.25,-999.25,1.1467177867889404,0.03203175961971283
5512.0,7.76,-0.033,60.22,38.11,0.02,4.03,0.0,31.26,2.766,-999.25,-999.25,3.739483118057251,0.007755130063742399
5512.5,7.83,-0.02,60.48,41.99,0.015,4.28,0.0,40.53,2.743,-999.25,-999.25,0.04435022175312042,0.004771545063704252
5513.0,7.85,-0.026,60.11,46.39,0.004,4.38,0.0,35.97,2.755,-999.25,-999.25,0.006579079665243626,0.002713511697947979
5513.5,7.84,-0.032,60.71,49.34,0.006,4.37,0.0,26.43,2.764,-999.25,-999.25,0.007489535491913557,0.0018518102588132024
5514.0,7.82,-0.031,62.3,47.87,0.037,4.27,0.0,28.63,2.762,-999.25,-999.25,0.9151402115821838,0.005642218515276909
5514.5,7.81,-0.012,65.74,46.15,0.093,4.11,0.0,34.52,2.731,-999.25,-999.25,16.260133743286133,0.024360017850995064
5515.0,7.79,0.011,69.5,47.35,0.151,3.81,0.107,25.62,2.691,-999.25,-999.25,1.256855845451355,0.02458472177386284
5515.5,7.88,0.034,75.12,54.61,0.197,3.51,0.141,13.77,2.653,-999.25,-999.25,0.8252182006835938,0.033399589359760284
5516.0,7.95,0.051,80.88,62.16,0.217,3.36,0.158,5.27,2.622,-999.25,-999.25,0.3056718707084656,0.010451742447912693
5516.5,7.96,0.059,82.84,71.09,0.232,3.45,0.169,4.66,2.61,-999.25,-999.25,0.2371700555086136,0.011516989208757877
5517.0,7.99,0.047,78.1,69.82,0.19,3.74,0.138,5.7,2.63,-999.25,-999.25,0.40273165702819824,0.007737425621598959
5517.5,7.9,0.023,68.81,65.68,0.085,4.06,0.062,8.51,2.67,-999.25,-999.25,0.20274676382541656,0.004801526200026274
5518.0,7.79,0.008,63.1,64.11,0.032,4.19,0.023,21.48,2.697,-999.25,-999.25,0.09822100400924683,0.0059797377325594425
5518.5,7.83,0.005,65.23,80.41,0.076,4.16,0.054,29.03,2.701,-999.25,-999.25,2.1314706802368164,0.036841001361608505
5519.0,7.84,0.001,71.74,95.55,0.17,4.22,0.12,28.97,2.708,-999.25,-999.25,0.6039379835128784,0.007463257759809494
5519.5,7.83,0.002,70.35,91.49,0.127,4.75,0.09,18.27,2.706,-999.25,-999.25,0.4249851107597351,0.015463336370885372
5520.0,7.96,-0.006,66.62,61.98,0.046,5.31,0.0,19.38,2.72,-999.25,-999.25,0.012556776404380798,0.13766887784004211
5520.5,7.96,-0.01,63.58,32.29,0.025,5.7,0.0,40.69,2.727,-999.25,-999.25,0.00187799206469208,0.0348111130297184
5521.0,7.9,-0.02,63.59,18.27,0.034,5.72,0.0,35.58,2.743,-999.25,-999.25,0.01011714804917574,0.055447954684495926
5521.5,7.86,-0.02,62.73,19.22,0.026,5.75,0.0,45.55,2.744,-999.25,-999.25,0.0036227148957550526,0.04540993645787239
5522.0,7.85,-0.023,62.1,21.69,0.023,5.76,0.0,58.91,2.749,-999.25,-999.25,0.001568382722325623,0.02660759538412094
5522.5,7.86,-0.023,61.25,21.06,0.019,5.83,0.0,81.6,2.75,-999.25,-999.25,0.001000534975901246,0.011333736591041088
5523.0,7.89,-0.026,60.61,19.41,0.015,5.85,0.0,96.87,2.755,-999.25,-999.25,0.0006931713433004916,0.0041514732874929905
5523.5,7.88,-0.024,59.95,18.78,0.003,5.87,0.0,105.81,2.75,-999.25,-999.25,0.0002456463116686791,0.003437160514295101
5524.0,7.84,-0.018,60.37,20.56,0.006,5.86,0.0,100.01,2.741,-999.25,-999.25,0.00046533060958608985,0.007327331230044365
5524.5,7.85,-0.013,60.5,22.67,0.002,5.83,0.0,93.6,2.733,-999.25,-999.25,0.0003299085656180978,0.007006733678281307
5525.0,7.85,-0.014,60.54,23.32,0.003,5.74,0.0,92.94,2.734,-999.25,-999.25,0.0003229249268770218,0.004053050186485052
5525.5,7.77,-0.018,60.41,21.03,0.006,5.68,0.0,94.69,2.741,-999.25,-999.25,0.00041870612767525017,0.005272278096526861
5526.0,7.78,-0.017,60.44,17.43,0.008,5.74,0.0,92.24,2.739,-999.25,-999.25,0.0004934612661600113,0.016861382871866226
5526.5,7.82,-0.016,60.82,19.97,0.01,5.77,0.0,85.44,2.738,-999.25,-999.25,0.0006609123083762825,0.015222758054733276
5527.0,7.84,-0.015,61.79,33.57,0.011,5.73,0.0,72.9,2.735,-999.25,-999.25,0.0006398650002665818,0.008333234116435051
5527.5,7.86,-0.014,62.51,46.95,0.013,5.59,0.0,65.18,2.734,-999.25,-999.25,0.0017863395623862743,0.006767722778022289
5528.0,7.84,-0.007,62.87,43.69,0.018,5.53,0.0,60.85,2.722,-999.25,-999.25,0.001677165157161653,0.006964812055230141
5528.5,7.86,-0.005,62.36,30.18,0.016,5.49,0.0,57.94,2.718,-999.25,-999.25,0.000796824402641505,0.0057774996384978294
5529.0,7.79,-0.005,61.57,17.81,0.008,5.45,0.0,54.81,2.719,-999.25,-999.25,0.0008227257640101016,0.1301889419555664
5529.5,7.74,-0.01,62.1,22.92,0.011,5.38,0.0,46.18,2.726,-999.25,-999.25,0.0010902147041633725,0.1176532581448555
5530.0,7.75,-0.007,62.8,32.08,0.01,5.35,0.0,36.68,2.723,-999.25,-999.25,0.0011729622492566705,0.037793781608343124
5530.5,7.79,-0.006,64.21,40.1,0.024,5.24,0.0,27.42,2.721,-999.25,-999.25,0.0060018193908035755,0.029746241867542267
5531.0,7.81,-0.005,64.79,46.71,0.025,5.08,0.0,20.46,2.719,-999.25,-999.25,0.016938405111432076,0.022810300812125206
5531.5,7.8,-0.008,64.74,47.59,0.022,4.83,0.0,15.44,2.723,-999.25,-999.25,0.010865036398172379,0.0038916110061109066
5532.0,7.82,-0.005,66.14,50.8,0.042,4.61,0.0,12.25,2.718,-999.25,-999.25,0.06056217476725578,0.007167867384850979
5532.5,7.73,0.006,66.94,47.17,0.065,4.5,0.046,11.75,2.7,-999.25,-999.25,0.41156378388404846,0.019609633833169937
5533.0,7.69,0.014,66.96,46.11,0.06,4.48,0.044,11.24,2.687,-999.25,-999.25,0.48325544595718384,0.018546635285019875
5533.5,7.7,0.021,68.0,42.05,0.062,4.54,0.046,8.67,2.674,-999.25,-999.25,0.18841633200645447,0.014978563413023949
5534.0,7.69,0.023,68.31,41.5,0.078,4.52,0.058,10.62,2.671,-999.25,-999.25,0.5208600163459778,0.08974137902259827
5534.5,7.69,0.028,69.09,40.71,0.087,4.44,0.065,9.73,2.662,-999.25,-999.25,0.9025535583496094,0.0899471715092659
5535.0,7.81,0.029,69.13,41.15,0.081,4.32,0.061,8.28,2.66,-999.25,-999.25,0.5957285165786743,0.02652367390692234
5535.5,7.84,0.025,69.63,38.46,0.062,4.26,0.047,4.78,2.667,-999.25,-999.25,0.17123396694660187,0.005432702135294676
5536.0,7.79,0.021,69.3,39.72,0.04,4.28,0.032,3.65,2.673,-999.25,-999.25,0.015296817757189274,0.0039832028560340405
5536.5,7.74,0.029,71.04,45.66,0.084,4.32,0.063,4.72,2.66,-999.25,-999.25,0.32278186082839966,0.011358206160366535
5537.0,7.74,0.054,75.16,53.23,0.162,4.36,0.121,7.69,2.617,-999.25,-999.25,1.8997933864593506,0.07625380158424377
