DEPT,CAL_N,DPHI_N,DTC_N,SGR_N,NPHI_N,PE_N,POR_N,RESDEEP_N,RHOB_N,K_SDR_N,K_TIM_N,K_SDR_N_PRE
4446.5,7.87,-0.004,74.29,66.53,0.113,3.66,0.08,4.03,2.717,-999.25,-999.25,0.005527303
4447,7.96,0.06,83.57,86.89,0.231,3.35,0.169,3.4,2.608,-999.25,-999.25,0.009856575
4447.5,7.99,0.118,92.71,114.39,0.332,3.12,0.249,3.16,2.507,-999.25,-999.25,0.053276051
4448,7.88,0.142,88.78,127.72,0.284,2.98,0.225,3.31,2.468,-999.25,-999.25,0.244377226
4448.5,7.83,0.136,86.12,130.76,0.249,2.9,0.201,3.28,2.477,-999.25,-999.25,0.231931761
4449,7.94,0.131,87.38,126.67,0.265,2.87,0.209,3.25,2.485,-999.25,-999.25,0.154627308
4449.5,7.98,0.136,88.29,121.59,0.276,2.84,0.218,3.19,2.478,-999.25,-999.25,0.162247553
4450,8.03,0.142,88.36,123.89,0.285,2.84,0.225,3.49,2.467,-999.25,-999.25,0.222145498
4450.5,8.2,0.141,90.15,117.35,0.305,2.82,0.238,3.35,2.468,-999.25,-999.25,0.15391694
4451,8.55,0.131,90.69,117.26,0.304,2.82,0.234,3.12,2.487,-999.25,-999.25,0.089785859
4451.5,7.99,0.122,87.79,113.81,0.282,2.81,0.217,3.52,2.501,-999.25,-999.25,0.07772544
4452,8.02,0.111,86.21,111.64,0.261,2.81,0.201,3.47,2.52,-999.25,-999.25,0.05215542
4452.5,8.02,0.107,83.51,109.23,0.232,2.83,0.181,3.69,2.526,-999.25,-999.25,0.050751917
4453,8.04,0.1,82.83,103.94,0.214,2.84,0.167,3.31,2.538,-999.25,-999.25,0.02908754
4453.5,8.08,0.103,82.92,105.56,0.204,2.85,0.162,2.95,2.533,-999.25,-999.25,0.027482335
4454,8.11,0.111,85.93,106.32,0.231,2.84,0.181,2.6,2.521,-999.25,-999.25,0.036732782
4454.5,8.17,0.122,87.21,109.72,0.255,2.87,0.2,2.85,2.502,-999.25,-999.25,0.071750455
4455,8,0.115,89.13,109.01,0.289,2.97,0.22,3.13,2.513,-999.25,-999.25,0.051134165
4455.5,7.99,0.083,84.64,93.61,0.256,3.26,0.19,3.88,2.568,-999.25,-999.25,0.020976266
4456,7.94,0.034,72.84,69.05,0.114,3.67,0.084,5.52,2.651,-999.25,-999.25,0.010054181
4456.5,7.85,0.002,66.8,47.71,0.044,3.89,0.031,9.91,2.707,-999.25,-999.25,0.002140231
4457,7.88,0.012,69.58,44.66,0.072,3.75,0.052,6.89,2.69,-999.25,-999.25,0.008778566
4457.5,7.85,0.057,77.31,62.53,0.154,3.38,0.116,3.72,2.613,-999.25,-999.25,0.013546977
4458,7.85,0.1,83.06,85.01,0.198,3.1,0.157,2.54,2.54,-999.25,-999.25,0.014944868
4458.5,7.88,0.119,82.96,100.48,0.192,2.98,0.16,2.53,2.506,-999.25,-999.25,0.035591528
4459,7.93,0.12,83.73,105.06,0.196,2.95,0.163,2.4,2.504,-999.25,-999.25,0.040796299
4459.5,7.99,0.117,82.1,103.89,0.199,2.92,0.163,3.13,2.51,-999.25,-999.25,0.049737353
4460,7.92,0.112,79.29,105.56,0.174,2.88,0.146,3.64,2.519,-999.25,-999.25,0.037945386
4460.5,7.98,0.101,80.95,107.1,0.173,2.91,0.142,2.82,2.537,-999.25,-999.25,0.017137563
4461,7.94,0.084,81.86,99.77,0.189,3.07,0.146,2.87,2.567,-999.25,-999.25,0.009734229
4461.5,7.88,0.063,78.74,90.02,0.17,3.39,0.128,3.68,2.602,-999.25,-999.25,0.009115863
4462,7.84,0.042,77.73,79.51,0.169,3.68,0.123,4.22,2.637,-999.25,-999.25,0.013938149
4462.5,7.79,0.024,77.29,75.88,0.173,3.78,0.124,4.72,2.669,-999.25,-999.25,0.015739577
4463,7.81,0.021,74.76,77.71,0.124,3.65,0.089,4.23,2.673,-999.25,-999.25,0.00617859
4463.5,7.89,0.037,75.89,79.67,0.145,3.43,0.106,4.44,2.647,-999.25,-999.25,0.007155823
4464,7.87,0.062,78.67,83.38,0.187,3.29,0.139,4.45,2.604,-999.25,-999.25,0.012744005
4464.5,7.81,0.075,77.64,82.88,0.172,3.18,0.133,4.44,2.581,-999.25,-999.25,0.013218611
4465,7.82,0.079,76.17,84.45,0.151,3.07,0.121,4.52,2.575,-999.25,-999.25,0.009470026
4465.5,7.79,0.08,76.45,85.09,0.149,2.94,0.12,4.2,2.574,-999.25,-999.25,0.007448177
4466,7.78,0.08,75.96,84.36,0.136,2.88,0.112,3.93,2.573,-999.25,-999.25,0.004892321
4466.5,7.83,0.074,77.1,86.84,0.15,2.92,0.118,3.82,2.584,-999.25,-999.25,0.005685506
4467,7.9,0.068,77.28,86.65,0.168,3.11,0.128,4.57,2.594,-999.25,-999.25,0.010009932
4467.5,7.81,0.062,75.36,89.72,0.15,3.28,0.115,5.21,2.604,-999.25,-999.25,0.009825403
4468,7.88,0.063,75.19,87.07,0.148,3.37,0.114,5.27,2.603,-999.25,-999.25,0.011325337
4468.5,7.8,0.057,74.19,87.89,0.131,3.28,0.101,5.16,2.613,-999.25,-999.25,0.006556568
4469,7.75,0.047,74.21,82.7,0.133,3.15,0.1,5.23,2.63,-999.25,-999.25,0.005369383
4469.5,7.78,0.039,73.74,79.09,0.125,3.1,0.093,5.2,2.644,-999.25,-999.25,0.004127751
4470,7.83,0.037,74.17,75.54,0.139,3.16,0.102,5.68,2.647,-999.25,-999.25,0.006867641
4470.5,7.83,0.042,71.77,70.6,0.111,3.29,0.084,6.63,2.639,-999.25,-999.25,0.007353201
4471,7.84,0.032,68.07,64.42,0.062,3.35,0.049,8.54,2.656,-999.25,-999.25,0.002598571
4471.5,7.84,-0.005,70.43,55.28,0.079,3.45,0.056,6.02,2.718,-999.25,-999.25,0.005299318
4472,7.81,-0.055,69.71,48.42,0.071,3.63,0.064,6.46,2.804,-999.25,-999.25,0.005090477
4472.5,7.74,-0.08,68.15,45.85,0.04,3.77,0.063,6.28,2.847,-999.25,-999.25,0.001707585
4473,7.77,-0.051,69.23,47.4,0.059,3.68,0.055,6.18,2.798,-999.25,-999.25,0.003764121
4473.5,7.82,-0.008,70.6,52.77,0.083,3.44,0.059,6.09,2.724,-999.25,-999.25,0.00667939
4474,7.85,0.025,71.03,54.55,0.089,3.24,0.065,5.96,2.667,-999.25,-999.25,0.006730333
4474.5,7.81,0.035,72.15,57.86,0.108,3.11,0.08,5.86,2.651,-999.25,-999.25,0.007381333
4475,7.87,0.051,74.09,60.68,0.134,2.96,0.101,5.42,2.623,-999.25,-999.25,0.0084918
4475.5,7.85,0.062,72.24,62.43,0.106,2.8,0.087,5.63,2.604,-999.25,-999.25,0.003639758
4476,7.77,0.068,71.26,62.43,0.091,2.72,0.08,5.72,2.594,-999.25,-999.25,0.001867414
4476.5,7.74,0.071,72.32,64.63,0.105,2.73,0.09,5.39,2.589,-999.25,-999.25,0.002749802
4477,7.83,0.08,72.91,69.92,0.109,2.83,0.096,5.06,2.574,-999.25,-999.25,0.003148565
4477.5,7.86,0.086,74.08,73.89,0.14,2.93,0.116,5.86,2.563,-999.25,-999.25,0.012157905
4478,7.85,0.08,74.52,68.32,0.148,2.95,0.119,5.91,2.573,-999.25,-999.25,0.014657192
4478.5,7.88,0.059,71.73,61.72,0.109,2.95,0.088,6.58,2.609,-999.25,-999.25,0.006397452
4479,7.87,0.025,69.68,53.5,0.096,3.01,0.07,9.19,2.668,-999.25,-999.25,0.009928857
4479.5,7.71,-0.005,67.54,47.7,0.104,3.25,0.074,18.99,2.718,-999.25,-999.25,0.0236695
4480,7.71,-0.026,67.38,38.71,0.104,3.61,0.076,20.93,2.755,-999.25,-999.25,0.034350604
4480.5,7.75,-0.031,66.93,28.77,0.101,4.01,0.075,24.91,2.763,-999.25,-999.25,0.040292256
4481,7.81,-0.037,67.19,22.26,0.108,4.29,0.081,26.86,2.773,-999.25,-999.25,0.058826447
4481.5,7.82,-0.048,65.89,16.71,0.085,4.39,0.069,31.67,2.792,-999.25,-999.25,0.021137711
4482,7.82,-0.062,65.43,12.47,0.07,4.41,0.066,30.6,2.815,-999.25,-999.25,0.01309215
4482.5,7.77,-0.072,64.67,11.05,0.064,4.5,0.068,38.74,2.834,-999.25,-999.25,0.006532595
4483,7.75,-0.083,64.01,9.29,0.051,4.72,0.069,42.19,2.852,-999.25,-999.25,0.001965561
4483.5,7.7,-0.1,64.08,10.12,0.051,5,0.079,39.71,2.881,-999.25,-999.25,0.00115782
4484,7.73,-0.12,64.12,7.57,0.045,5.18,0.091,35.84,2.915,-999.25,-999.25,0.000784455
4484.5,7.76,-0.132,63.76,7.1,0.022,5.22,0.095,27.59,2.935,-999.25,-999.25,0.000260304
4485,7.79,-0.134,63.69,5.03,0.015,5.16,0.095,25.78,2.939,-999.25,-999.25,0.000248881
4485.5,7.77,-0.13,63.92,4.15,0.016,4.97,0.093,23.51,2.932,-999.25,-999.25,0.000512899
4486,7.8,-0.11,65.31,7.79,0.011,4.55,0.078,11.68,2.898,-999.25,-999.25,0.002467182
4486.5,7.77,-0.056,66.8,22.94,0.035,4.05,0.047,9.35,2.805,-999.25,-999.25,0.005944029
4487,7.75,0.01,73.39,46.28,0.133,3.49,0.094,6.12,2.693,-999.25,-999.25,0.031957112
4487.5,7.76,0.058,87.88,69.9,0.323,3.1,0.232,4.63,2.611,-999.25,-999.25,0.009645475
4488,7.8,0.075,85.21,85.34,0.267,2.89,0.196,3.9,2.582,-999.25,-999.25,0.011765148
4488.5,7.84,0.082,86.45,84.99,0.253,2.88,0.188,2.83,2.569,-999.25,-999.25,0.010236992
4489,7.88,0.091,84.66,81.78,0.233,2.93,0.177,2.92,2.554,-999.25,-999.25,0.015066522
4489.5,7.83,0.091,88.09,71.01,0.275,2.93,0.205,2.73,2.554,-999.25,-999.25,0.015112816
4490,7.82,0.076,88.98,66.57,0.288,2.92,0.211,2.73,2.581,-999.25,-999.25,0.008885158
4490.5,7.77,0.046,88.94,60.52,0.294,2.94,0.21,2.86,2.632,-999.25,-999.25,0.004503733
4491,7.76,0.028,88.19,61.58,0.275,2.95,0.195,2.61,2.661,-999.25,-999.25,0.002681947
4491.5,7.77,0.026,84.28,70.89,0.23,2.93,0.164,2.88,2.666,-999.25,-999.25,0.002218825
4492,7.79,0.047,82.77,85.58,0.205,2.92,0.149,2.86,2.63,-999.25,-999.25,0.002935348
4492.5,7.83,0.062,88.92,102.82,0.28,2.93,0.203,2.86,2.604,-999.25,-999.25,0.004995836
4493,7.87,0.074,88.16,112.57,0.269,2.91,0.197,2.92,2.583,-999.25,-999.25,0.008969149
4493.5,7.87,0.093,86.24,123.17,0.245,2.9,0.185,3.02,2.551,-999.25,-999.25,0.024239877
4494,7.83,0.094,87.05,125.23,0.239,3.01,0.182,2.57,2.549,-999.25,-999.25,0.021529678
4494.5,7.89,0.109,88.45,117.59,0.254,3.19,0.195,2.45,2.524,-999.25,-999.25,0.036355667
4495,7.76,0.096,86.08,102.25,0.248,3.35,0.188,2.97,2.545,-999.25,-999.25,0.02522888
4495.5,7.93,0.125,87.54,91.14,0.254,3.35,0.2,2.53,2.497,-999.25,-999.25,0.065253615
4496,7.91,0.19,89.3,88.85,0.288,3.26,0.244,2.83,2.385,-999.25,-999.25,1.815470934
4496.5,7.87,0.305,90.76,88.44,0.319,3.12,0.312,3.21,2.189,-999.25,-999.25,1566.441284
4497,9.16,0.367,99.33,99.38,0.396,3.02,0.382,2.58,2.082,-999.25,-999.25,2140.27832
4497.5,10.09,0.364,112.07,112.49,0.469,2.97,0.42,1.34,2.087,-999.25,-999.25,162.7426758
4498,10.47,0.334,103.98,115.99,0.377,3,0.356,1.37,2.139,-999.25,-999.25,1198.779663
4498.5,9.13,0.318,96.87,102.51,0.386,3.07,0.354,3.17,2.166,-999.25,-999.25,341.4881287
4499,8.47,0.278,93.63,91.5,0.4,3.14,0.344,5.19,2.235,-999.25,-999.25,31.13648224
4499.5,8.3,0.233,80.67,92.6,0.352,3.22,0.298,22.52,2.312,-999.25,-999.25,9.246307373
4500,8.52,0.202,81.31,103.82,0.326,3.28,0.271,15.18,2.364,-999.25,-999.25,5.556127071
4500.5,8.72,0.185,88.5,117.55,0.329,3.31,0.267,5.41,2.393,-999.25,-999.25,1.902667999
4501,8.05,0.135,86.35,123.02,0.291,3.33,0.227,4.84,2.479,-999.25,-999.25,0.225725532
4501.5,8.07,0.084,84.61,120.99,0.255,3.32,0.19,4.18,2.566,-999.25,-999.25,0.025521649
4502,7.9,0.065,87.46,114.18,0.283,3.32,0.205,3.71,2.599,-999.25,-999.25,0.010504048
4502.5,8.25,0.073,89.38,111.19,0.289,3.37,0.211,3.07,2.585,-999.25,-999.25,0.01142271
4503,7.95,0.067,88.54,111.96,0.26,3.51,0.19,2.53,2.596,-999.25,-999.25,0.008746953
4503.5,7.97,0.019,90.01,100.99,0.275,3.7,0.195,2.36,2.677,-999.25,-999.25,0.003232403
4504,7.93,-0.044,89.51,72.11,0.332,3.97,0.237,4.11,2.786,-999.25,-999.25,0.00664834
4504.5,7.75,-0.104,73.18,34.67,0.166,4.35,0.139,9.97,2.888,-999.25,-999.25,0.132021829
4505,7.73,-0.139,64.02,7.68,0.012,4.82,0.099,19.85,2.948,-999.25,-999.25,0.000581897
4505.5,7.77,-0.156,61.8,-0.61,-0.015,5.22,0.111,41.5,2.977,-999.25,-999.25,2.43E-05
4506,7.77,-0.167,61.55,-1.57,-0.015,5.39,0.119,49.78,2.995,-999.25,-999.25,1.38E-05
4506.5,7.76,-0.168,61.41,-1.99,-0.021,5.4,0.12,47.18,2.998,-999.25,-999.25,1.05E-05
4507,7.79,-0.175,61.42,-1.49,-0.019,5.29,0.124,49.58,3.01,-999.25,-999.25,1.47E-05
4507.5,7.8,-0.175,61.06,-1.4,-0.018,5.27,0.124,66.21,3.009,-999.25,-999.25,1.05E-05
4508,7.76,-0.173,60.36,-1.22,-0.017,5.27,0.123,118.96,3.005,-999.25,-999.25,5.20E-06
4508.5,7.75,-0.167,60.26,-0.95,-0.016,5.3,0.119,132.05,2.995,-999.25,-999.25,4.41E-06
4509,7.76,-0.162,59.98,-0.24,-0.019,5.34,0.115,157.26,2.987,-999.25,-999.25,2.77E-06
4509.5,7.76,-0.162,60.2,-0.33,-0.015,5.33,0.115,142.85,2.987,-999.25,-999.25,3.88E-06
4510,7.78,-0.165,60.09,-0.52,-0.014,5.31,0.117,167.63,2.992,-999.25,-999.25,3.84E-06
4510.5,7.76,-0.167,59.93,0.63,-0.015,5.27,0.119,183.83,2.996,-999.25,-999.25,3.56E-06
4511,7.77,-0.162,59.78,2.22,-0.015,5.34,0.115,205.77,2.987,-999.25,-999.25,2.60E-06
4511.5,7.78,-0.155,59.7,2.22,-0.014,5.42,0.11,235.21,2.975,-999.25,-999.25,2.09E-06
4512,7.78,-0.156,59.64,0.46,-0.013,5.41,0.111,283.21,2.976,-999.25,-999.25,2.16E-06
4512.5,7.77,-0.164,59.45,-0.34,-0.013,5.29,0.116,375.26,2.99,-999.25,-999.25,2.62E-06
4513,7.76,-0.167,59.17,0.21,-0.012,5.22,0.118,581.74,2.995,-999.25,-999.25,2.79E-06
4513.5,7.75,-0.167,58.98,0.82,-0.011,5.22,0.118,835.33,2.996,-999.25,-999.25,2.65E-06
4514,7.74,-0.164,58.71,0.91,-0.014,5.26,0.116,1206.84,2.99,-999.25,-999.25,2.05E-06
4514.5,7.76,-0.158,58.67,1.35,-0.014,5.33,0.112,1352.74,2.981,-999.25,-999.25,1.77E-06
4515,7.75,-0.153,58.8,1.54,-0.009,5.39,0.108,1329.06,2.972,-999.25,-999.25,1.91E-06
4515.5,7.77,-0.147,58.84,0.34,-0.011,5.48,0.104,1198.32,2.962,-999.25,-999.25,1.52E-06
4516,7.75,-0.147,58.93,0.51,-0.01,5.49,0.104,998.51,2.962,-999.25,-999.25,1.55E-06
4516.5,7.76,-0.15,59.05,1.39,-0.01,5.47,0.106,748.89,2.967,-999.25,-999.25,1.63E-06
4517,7.77,-0.151,59.12,4.88,-0.011,5.48,0.107,521.01,2.968,-999.25,-999.25,1.51E-06
4517.5,7.76,-0.155,59.3,8.67,-0.009,5.43,0.11,359.92,2.975,-999.25,-999.25,1.93E-06
4518,7.76,-0.157,59.49,8.89,-0.011,5.4,0.111,260.17,2.978,-999.25,-999.25,2.10E-06
4518.5,7.77,-0.158,59.85,5.9,-0.01,5.36,0.112,201.08,2.981,-999.25,-999.25,2.97E-06
4519,7.76,-0.156,60.15,1.03,-0.011,5.38,0.111,165.21,2.976,-999.25,-999.25,3.57E-06
4519.5,7.76,-0.151,60.38,-0.07,-0.01,5.42,0.107,139.8,2.969,-999.25,-999.25,4.09E-06
4520,7.76,-0.156,60.55,1.07,-0.01,5.33,0.111,115.32,2.977,-999.25,-999.25,5.85E-06
4520.5,7.75,-0.161,60.85,2.5,-0.008,5.24,0.114,90.5,2.985,-999.25,-999.25,1.01E-05
4521,7.76,-0.163,61.25,4.36,-0.006,5.18,0.115,68.67,2.988,-999.25,-999.25,1.69E-05
4521.5,7.76,-0.162,61.55,5.2,-0.007,5.16,0.115,53.31,2.987,-999.25,-999.25,2.20E-05
4522,7.76,-0.156,61.79,8.38,-0.006,5.15,0.11,44.55,2.976,-999.25,-999.25,2.48E-05
4522.5,7.76,-0.155,61.9,15.16,-0.002,5.07,0.11,41.24,2.976,-999.25,-999.25,2.95E-05
4523,7.76,-0.153,61.72,21.98,-0.001,5.04,0.108,42.78,2.972,-999.25,-999.25,2.44E-05
4523.5,7.76,-0.155,61.56,20.41,-0.002,5.03,0.11,46.77,2.974,-999.25,-999.25,2.23E-05
4524,7.75,-0.159,61.19,12.84,-0.005,5.03,0.112,62.12,2.981,-999.25,-999.25,1.85E-05
4524.5,7.78,-0.156,61.34,3.85,-0.004,5.11,0.11,68.67,2.977,-999.25,-999.25,2.27E-05
4525,7.76,-0.156,61.68,1.89,-0.002,5.13,0.11,58.4,2.977,-999.25,-999.25,3.43E-05
4525.5,7.76,-0.156,63.02,1.36,0.001,5.15,0.11,28.12,2.976,-999.25,-999.25,0.000138677
4526,7.75,-0.161,63.31,4.27,-0.002,4.96,0.114,22.12,2.985,-999.25,-999.25,0.000231547
4526.5,7.75,-0.148,63.35,10.38,-0.002,4.55,0.105,20.45,2.964,-999.25,-999.25,0.00038521
4527,7.75,-0.105,66.53,25.88,0.025,3.97,0.076,8.62,2.89,-999.25,-999.25,0.003420503
4527.5,7.75,-0.038,71.29,49.67,0.081,3.34,0.063,5.01,2.774,-999.25,-999.25,0.005517458
4528,7.74,0.036,79.37,73.19,0.135,2.98,0.099,2.16,2.648,-999.25,-999.25,0.001120404
4528.5,7.74,0.082,83.32,93.44,0.164,2.9,0.13,1.74,2.569,-999.25,-999.25,0.00299045
4529,7.76,0.093,84.04,109.98,0.181,3.01,0.144,1.99,2.552,-999.25,-999.25,0.00859541
4529.5,7.77,0.083,83.14,125.49,0.172,3.2,0.135,2.14,2.568,-999.25,-999.25,0.007582345
4530,7.83,0.071,85.22,126.88,0.201,3.31,0.151,2.21,2.589,-999.25,-999.25,0.00657615
4530.5,7.82,0.066,81.29,118.71,0.157,3.3,0.12,2.31,2.598,-999.25,-999.25,0.00393602
4531,7.74,0.063,78.16,95.33,0.125,3.17,0.099,2.45,2.602,-999.25,-999.25,0.001951349
4531.5,7.74,0.065,76.59,83.32,0.104,3.07,0.087,2.43,2.598,-999.25,-999.25,0.00111873
4532,7.76,0.073,76.95,77.14,0.109,3.06,0.093,2.4,2.585,-999.25,-999.25,0.001475589
4532.5,7.76,0.077,77.82,87.77,0.118,3.07,0.1,2.35,2.578,-999.25,-999.25,0.001806597
4533,7.79,0.081,77.34,99.59,0.107,3.12,0.095,2.31,2.571,-999.25,-999.25,0.001672343
4533.5,7.82,0.082,80.49,110.46,0.141,3.14,0.115,2.14,2.569,-999.25,-999.25,0.003908652
4534,7.84,0.084,84.07,112.07,0.187,3.14,0.145,2.13,2.567,-999.25,-999.25,0.00740241
4534.5,7.76,0.079,81.95,107.39,0.166,3.1,0.13,2.24,2.575,-999.25,-999.25,0.004962528
4535,7.72,0.072,79.54,101.99,0.137,3.08,0.109,2.29,2.587,-999.25,-999.25,0.002494286
4535.5,7.74,0.07,79.32,94.61,0.137,3.11,0.109,2.33,2.591,-999.25,-999.25,0.002390126
4536,7.75,0.071,78.97,92.12,0.133,3.14,0.107,2.34,2.589,-999.25,-999.25,0.002398684
4536.5,7.76,0.073,78.6,85.23,0.126,3.17,0.103,2.26,2.586,-999.25,-999.25,0.00227645
4537,7.79,0.066,78.93,82.5,0.128,3.14,0.102,2.19,2.598,-999.25,-999.25,0.001936043
4537.5,7.78,0.062,77.93,76.33,0.116,3.15,0.093,2.21,2.603,-999.25,-999.25,0.001691337
4538,7.74,0.064,77.86,74.14,0.116,3.16,0.094,2.22,2.6,-999.25,-999.25,0.001862184
4538.5,7.71,0.072,78.67,75.01,0.128,3.13,0.104,2.23,2.587,-999.25,-999.25,0.002455005
4539,7.69,0.074,77.69,75.38,0.116,3.05,0.097,2.28,2.583,-999.25,-999.25,0.001704788
4539.5,7.7,0.072,77.01,79.15,0.108,3.01,0.092,2.35,2.587,-999.25,-999.25,0.001203253
4540,7.76,0.072,77.27,87.31,0.11,3.08,0.093,2.35,2.586,-999.25,-999.25,0.001393927
4540.5,7.79,0.072,78.23,94.1,0.126,3.18,0.103,2.45,2.586,-999.25,-999.25,0.002463366
4541,7.85,0.07,80.43,105.72,0.153,3.24,0.119,2.42,2.59,-999.25,-999.25,0.003962667
4541.5,7.81,0.065,82.28,112.54,0.178,3.23,0.134,2.47,2.599,-999.25,-999.25,0.004609135
4542,7.8,0.061,81.4,114.81,0.173,3.2,0.13,2.67,2.605,-999.25,-999.25,0.004325361
4542.5,7.75,0.059,79.36,111.22,0.15,3.19,0.114,2.78,2.609,-999.25,-999.25,0.003266448
4543,7.76,0.056,77.9,105.16,0.141,3.19,0.107,3.11,2.613,-999.25,-999.25,0.003119203
4543.5,7.76,0.06,78.05,111.66,0.142,3.25,0.109,3.12,2.608,-999.25,-999.25,0.003702125
4544,7.79,0.064,79.89,114.97,0.156,3.31,0.119,2.77,2.601,-999.25,-999.25,0.004563521
4544.5,7.81,0.068,81.61,120.17,0.172,3.36,0.131,2.6,2.593,-999.25,-999.25,0.006028962
4545,7.82,0.066,82.36,119.32,0.181,3.34,0.136,2.57,2.597,-999.25,-999.25,0.005840905
4545.5,7.8,0.067,81.29,120.15,0.168,3.31,0.128,2.61,2.596,-999.25,-999.25,0.005336747
4546,7.79,0.07,81.46,116.77,0.17,3.28,0.13,2.58,2.591,-999.25,-999.25,0.005617778
4546.5,7.79,0.07,80.12,114.33,0.152,3.23,0.118,2.56,2.59,-999.25,-999.25,0.004368339
4547,7.75,0.068,79.83,107.79,0.15,3.17,0.116,2.57,2.593,-999.25,-999.25,0.003679
4547.5,7.78,0.066,80.66,106.95,0.162,3.14,0.124,2.59,2.597,-999.25,-999.25,0.003907353
4548,7.81,0.071,80.22,103.95,0.157,3.17,0.122,2.6,2.589,-999.25,-999.25,0.004291089
4548.5,7.82,0.073,78.83,99.93,0.138,3.19,0.11,2.58,2.585,-999.25,-999.25,0.003426104
4549,7.81,0.071,79.18,96.36,0.146,3.18,0.115,2.65,2.589,-999.25,-999.25,0.003724435
4549.5,7.76,0.065,78.74,96.58,0.142,3.17,0.11,2.71,2.598,-999.25,-999.25,0.003144837
4550,7.78,0.062,79.46,105.86,0.151,3.16,0.115,2.74,2.604,-999.25,-999.25,0.00334606
4550.5,7.78,0.061,81.48,110.94,0.173,3.12,0.13,2.61,2.605,-999.25,-999.25,0.003859397
4551,7.79,0.066,82.77,109.4,0.184,3.07,0.138,2.44,2.596,-999.25,-999.25,0.00440956
4551.5,7.79,0.075,83.41,107.7,0.183,3.05,0.14,2.2,2.583,-999.25,-999.25,0.004849312
4552,7.8,0.078,81.65,107.47,0.16,3.08,0.126,2.2,2.576,-999.25,-999.25,0.004359543
4552.5,7.83,0.076,81.06,112.2,0.156,3.13,0.123,2.32,2.58,-999.25,-999.25,0.004440165
4553,7.8,0.069,82.38,121.31,0.173,3.16,0.132,2.37,2.592,-999.25,-999.25,0.004883092
4553.5,7.81,0.066,83.87,125.36,0.188,3.19,0.141,2.3,2.597,-999.25,-999.25,0.005033032
4554,7.82,0.065,86.6,124.28,0.221,3.2,0.163,2.26,2.6,-999.25,-999.25,0.005357963
4554.5,7.77,0.059,84.03,113.17,0.197,3.17,0.145,2.37,2.609,-999.25,-999.25,0.003911294
4555,7.77,0.052,80.84,105.5,0.164,3.14,0.122,2.56,2.622,-999.25,-999.25,0.002569487
4555.5,7.76,0.047,79.25,98.21,0.144,3.14,0.107,2.57,2.629,-999.25,-999.25,0.0018855
4556,7.8,0.052,78.11,94.86,0.129,3.16,0.098,2.58,2.621,-999.25,-999.25,0.001769081
4556.5,7.79,0.062,78.13,94.31,0.131,3.16,0.102,2.63,2.604,-999.25,-999.25,0.002307597
4557,7.78,0.069,77.96,96.08,0.126,3.12,0.102,2.56,2.591,-999.25,-999.25,0.00222581
4557.5,7.78,0.073,79.01,97.4,0.135,3.07,0.109,2.41,2.585,-999.25,-999.25,0.002523748
4558,7.78,0.072,80.66,101.21,0.151,3.07,0.118,2.26,2.587,-999.25,-999.25,0.003038544
4558.5,7.77,0.07,80.88,105.08,0.148,3.1,0.116,2.14,2.591,-999.25,-999.25,0.002668569
4559,7.79,0.067,81.02,109.82,0.149,3.13,0.116,2.15,2.595,-999.25,-999.25,0.00271488
4559.5,7.81,0.071,81.37,109.05,0.159,3.18,0.123,2.27,2.589,-999.25,-999.25,0.003842753
4560,7.8,0.074,81.6,110.61,0.165,3.21,0.128,2.36,2.583,-999.25,-999.25,0.005002396
4560.5,7.78,0.075,83.4,111.15,0.184,3.25,0.141,2.24,2.581,-999.25,-999.25,0.006015354
4561,7.77,0.073,85.78,118.55,0.209,3.28,0.157,2.17,2.584,-999.25,-999.25,0.006805098
4561.5,7.78,0.072,87.31,127.74,0.224,3.32,0.166,2.15,2.587,-999.25,-999.25,0.00735257
4562,7.78,0.072,85.59,131.06,0.201,3.36,0.151,2.14,2.587,-999.25,-999.25,0.007037418
4562.5,7.75,0.071,85.05,127.15,0.196,3.36,0.147,2.14,2.588,-999.25,-999.25,0.006502675
4563,7.81,0.07,87.03,125.16,0.219,3.34,0.163,2.1,2.59,-999.25,-999.25,0.006561873
4563.5,7.8,0.07,86.76,127.17,0.214,3.31,0.159,2.08,2.59,-999.25,-999.25,0.006360574
4564,7.81,0.07,86.49,129.32,0.211,3.26,0.157,2.1,2.59,-999.25,-999.25,0.00628987
4564.5,7.81,0.075,86.21,121.85,0.209,3.23,0.157,2.08,2.582,-999.25,-999.25,0.006799279
4565,7.75,0.079,83.88,112.02,0.186,3.24,0.143,2.15,2.575,-999.25,-999.25,0.006578298
4565.5,7.75,0.08,82.46,108.9,0.169,3.25,0.132,2.16,2.574,-999.25,-999.25,0.005685962
4566,7.79,0.076,83.31,111.84,0.181,3.24,0.139,2.21,2.579,-999.25,-999.25,0.006004539
4566.5,7.81,0.074,83.83,116.1,0.184,3.22,0.14,2.15,2.584,-999.25,-999.25,0.005517165
4567,7.81,0.075,83.23,118.36,0.174,3.22,0.134,2.11,2.583,-999.25,-999.25,0.005160512
4567.5,7.82,0.079,84.81,118.21,0.194,3.26,0.148,2.11,2.575,-999.25,-999.25,0.007282811
4568,7.8,0.083,86.68,123.12,0.214,3.34,0.162,2.07,2.569,-999.25,-999.25,0.009900883
4568.5,7.81,0.087,88.46,123.41,0.234,3.44,0.177,2.04,2.561,-999.25,-999.25,0.013179403
