DEPT,CAL_N,DPHI_N,DTC_N,SGR_N,NPHI_N,PE_N,POR_N,RESDEEP_N,RHOB_N,K_SDR_D,K_TIM_D,K_SDR_N,K_SDR_N_PRE
4376.5,8.04,0.097,85.47,62.26,0.24,2.92,0.183,2.67,2.544,-999.25,-999.25,0.040186934,0.03749262914061546
4377.0,7.83,0.072,81.4,61.34,0.211,3.1,0.158,3.57,2.586,-999.25,-999.25,0.014090146,0.02074967697262764
4377.5,7.84,0.052,82.06,66.04,0.209,3.28,0.152,3.17,2.62,-999.25,-999.25,0.011853247,0.008849028497934341
4378.0,7.91,0.062,83.25,72.49,0.224,3.35,0.164,3.18,2.604,-999.25,-999.25,0.019797264,0.011080545373260975
4378.5,7.99,0.079,84.59,69.08,0.252,3.35,0.187,3.51,2.575,-999.25,-999.25,0.044083856,0.036162059754133224
4379.0,8.06,0.094,85.15,63.92,0.242,3.37,0.184,2.87,2.549,-999.25,-999.25,0.100462444,0.07262294739484787
4379.5,7.94,0.1,80.03,59.68,0.181,3.3,0.146,3.19,2.539,-999.25,-999.25,0.197024316,0.02784201130270958
4380.0,7.94,0.114,77.49,67.22,0.127,3.17,0.121,2.68,2.515,-999.25,-999.25,0.000428339,0.0006181353237479925
4380.5,7.83,0.121,76.26,74.78,0.109,2.99,0.115,2.7,2.503,-999.25,-999.25,0.000239246,0.00020336588204372674
4381.0,8.34,0.137,77.98,79.84,0.133,2.92,0.135,2.77,2.475,-999.25,-999.25,0.000211623,0.00013832049444317818
4381.5,8.61,0.139,82.82,85.57,0.18,2.9,0.161,2.24,2.473,-999.25,-999.25,0.000908076,0.002605653600767255
4382.0,8.48,0.146,85.0,87.18,0.227,2.88,0.191,2.71,2.46,-999.25,-999.25,0.291586161,1.8881095456890762e-05
4382.5,8.86,0.143,84.84,90.41,0.207,2.89,0.178,2.29,2.466,-999.25,-999.25,0.043541301,0.0008648972143419087
4383.0,8.08,0.121,80.91,87.86,0.172,2.95,0.149,2.68,2.502,-999.25,-999.25,0.047307208,0.005959422793239355
4383.5,8.08,0.092,79.09,84.4,0.189,3.05,0.149,4.31,2.552,-999.25,-999.25,0.025611915,0.015219323337078094
4384.0,7.85,0.069,78.24,79.89,0.178,3.14,0.135,4.29,2.593,-999.25,-999.25,0.011893892,0.009404722601175308
4384.5,7.93,0.065,78.73,78.39,0.171,3.17,0.129,3.65,2.598,-999.25,-999.25,0.012141834,0.006804072298109531
4385.0,7.95,0.098,81.68,84.19,0.174,3.13,0.141,2.41,2.543,-999.25,-999.25,0.023070443,0.006031738128513098
4385.5,8.1,0.111,86.65,86.86,0.231,3.05,0.181,2.22,2.52,-999.25,-999.25,0.049877614,0.02060616947710514
4386.0,8.1,0.12,86.93,84.91,0.213,2.96,0.173,1.76,2.505,-999.25,-999.25,0.003903654,0.019539790228009224
4386.5,8.22,0.114,85.5,89.42,0.204,2.88,0.165,1.98,2.515,-999.25,-999.25,0.020687317,0.008846279233694077
4387.0,8.05,0.135,87.01,92.21,0.226,2.83,0.186,2.04,2.479,-999.25,-999.25,0.047273908,0.013738444074988365
4387.5,8.7,0.14,87.73,99.32,0.226,2.81,0.188,1.93,2.471,-999.25,-999.25,0.031556889,0.020001890137791634
4388.0,8.28,0.142,85.64,96.84,0.218,2.81,0.184,2.3,2.467,-999.25,-999.25,0.338107884,0.004037379752844572
4388.5,8.09,0.132,89.26,97.3,0.237,2.8,0.192,1.74,2.484,-999.25,-999.25,0.018134359,0.026433246210217476
4389.0,8.29,0.149,91.67,99.51,0.285,2.78,0.227,2.13,2.455,-999.25,-999.25,0.293810219,0.0007415493601001799
4389.5,8.52,0.156,89.4,99.69,0.265,2.78,0.217,2.32,2.443,-999.25,-999.25,0.080860436,2.728272920649033e-05
4390.0,8.0,0.169,84.39,97.72,0.205,2.82,0.188,2.37,2.421,-999.25,-999.25,0.00050249,1.6534568203496747e-05
4390.5,8.49,0.168,84.03,96.33,0.197,2.88,0.183,2.32,2.422,-999.25,-999.25,4.54e-05,1.5512181562371552e-05
4391.0,9.11,0.173,88.06,97.25,0.239,2.95,0.209,2.13,2.415,-999.25,-999.25,4.54e-05,1.291023818339454e-05
4391.5,9.27,0.138,88.86,98.76,0.291,3.0,0.228,3.31,2.474,-999.25,-999.25,0.182327375,0.007011968642473221
4392.0,8.91,0.104,88.45,101.29,0.305,3.04,0.228,4.04,2.532,-999.25,-999.25,0.081200846,0.04863830655813217
4392.5,8.14,0.067,82.48,97.69,0.215,3.07,0.159,3.48,2.595,-999.25,-999.25,0.01126668,0.0070500620640814304
4393.0,8.22,0.079,81.75,94.44,0.21,3.09,0.159,3.67,2.574,-999.25,-999.25,0.014550163,0.008859552443027496
4393.5,8.09,0.091,80.83,86.6,0.205,3.12,0.159,3.9,2.554,-999.25,-999.25,0.028088057,0.017115755006670952
4394.0,8.07,0.102,83.81,90.01,0.221,3.15,0.172,2.99,2.536,-999.25,-999.25,0.044314392,0.020502127707004547
4394.5,8.1,0.097,86.72,95.41,0.239,3.15,0.182,2.46,2.545,-999.25,-999.25,0.019704491,0.008947174064815044
4395.0,8.18,0.09,88.03,98.88,0.239,3.13,0.181,2.1,2.555,-999.25,-999.25,0.010144001,0.0049326783046126366
4395.5,8.43,0.099,88.57,93.39,0.231,3.08,0.178,1.78,2.541,-999.25,-999.25,0.016881753,0.006380110047757626
4396.0,8.02,0.114,84.79,88.54,0.225,3.08,0.178,2.7,2.516,-999.25,-999.25,0.090018168,0.02048589289188385
4396.5,7.97,0.124,81.23,88.79,0.205,3.11,0.169,3.66,2.498,-999.25,-999.25,0.204253361,0.0027604398783296347
4397.0,8.01,0.112,81.64,91.52,0.228,3.18,0.18,4.47,2.519,-999.25,-999.25,0.124168791,0.042932309210300446
4397.5,6.79,0.094,86.69,83.93,0.257,3.27,0.194,2.76,2.55,-999.25,-999.25,0.046063717,0.030152644962072372
4398.0,7.48,0.087,81.84,69.87,0.21,3.36,0.161,3.29,2.56,-999.25,-999.25,0.082055353,0.050218816846609116
4398.5,7.91,0.09,83.01,54.21,0.215,3.56,0.165,2.86,2.556,-999.25,-999.25,0.096734084,0.09273510426282883
4399.0,7.92,0.088,80.46,48.01,0.216,4.03,0.165,4.32,2.56,-999.25,-999.25,0.071293578,0.07603497058153152
4399.5,7.93,0.074,78.85,45.44,0.187,4.64,0.142,4.09,2.584,-999.25,-999.25,0.085321993,0.03099372424185276
4400.0,7.92,0.045,76.76,43.5,0.147,5.23,0.109,3.73,2.632,-999.25,-999.25,0.093600743,0.05192847549915314
4400.5,7.87,0.017,75.33,45.8,0.156,5.86,0.111,5.49,2.681,-999.25,-999.25,0.175989166,0.011023152619600296
4401.0,7.85,-0.009,75.81,60.36,0.16,6.15,0.0,5.28,2.725,-999.25,-999.25,1e-05,
4401.5,7.81,-0.013,74.45,73.72,0.14,5.96,0.0,5.42,2.732,-999.25,-999.25,1e-05,
4402.0,7.87,-0.008,75.23,82.43,0.154,5.22,0.0,5.59,2.724,-999.25,-999.25,1e-05,
4402.5,7.92,-0.005,74.32,69.72,0.133,4.64,0.0,5.15,2.718,-999.25,-999.25,1e-05,
4403.0,7.98,-0.019,69.92,54.24,0.063,4.45,0.0,5.61,2.742,-999.25,-999.25,1e-05,
4403.5,7.95,-0.049,68.74,41.13,0.047,4.49,0.0,6.18,2.794,-999.25,-999.25,1e-05,
4404.0,7.92,-0.073,68.0,35.7,0.037,4.56,0.0,6.62,2.836,-999.25,-999.25,1e-05,
4404.5,7.84,-0.077,68.09,34.68,0.034,4.61,0.0,6.13,2.842,-999.25,-999.25,1e-05,
4405.0,7.79,-0.061,67.61,28.76,0.029,4.61,0.0,6.57,2.813,-999.25,-999.25,1e-05,
4405.5,7.84,-0.031,69.25,29.22,0.059,4.59,0.0,6.43,2.764,-999.25,-999.25,1e-05,
4406.0,7.91,-0.034,71.29,28.67,0.094,4.58,0.0,6.21,2.767,-999.25,-999.25,1e-05,
4406.5,7.93,-0.089,69.46,26.13,0.067,4.75,0.0,6.93,2.862,-999.25,-999.25,1e-05,
4407.0,7.98,-0.148,67.9,15.15,0.012,4.99,0.0,5.08,2.962,-999.25,-999.25,1e-05,
4407.5,7.87,-0.175,64.85,7.41,-0.016,5.21,0.0,9.05,3.009,-999.25,-999.25,1e-05,
4408.0,7.85,-0.154,65.3,5.65,-0.005,5.26,0.0,9.24,2.974,-999.25,-999.25,1e-05,
4408.5,7.83,-0.135,66.53,7.69,-0.001,5.2,0.0,6.34,2.941,-999.25,-999.25,1e-05,
4409.0,7.84,-0.126,65.78,18.56,-0.01,5.13,0.0,6.76,2.926,-999.25,-999.25,1e-05,
4409.5,7.88,-0.094,65.31,44.22,0.05,4.83,0.0,18.3,2.871,-999.25,-999.25,1e-05,
4410.0,7.88,-0.077,66.0,71.32,0.094,4.41,0.0,25.28,2.841,-999.25,-999.25,1e-05,
4410.5,8.0,-0.035,71.73,86.33,0.16,3.88,0.0,12.76,2.771,-999.25,-999.25,1e-05,
4411.0,8.24,-0.004,78.26,88.81,0.225,3.55,0.0,7.69,2.717,-999.25,-999.25,1e-05,
4411.5,7.88,0.023,71.41,89.65,0.153,3.48,0.109,12.33,2.67,-999.25,-999.25,0.023816932,0.01366132777184248
4412.0,7.92,0.029,76.66,85.5,0.151,3.55,0.109,4.18,2.66,-999.25,-999.25,0.007335407,0.0040444498881697655
4412.5,7.82,0.012,74.27,76.75,0.156,3.75,0.111,6.85,2.689,-999.25,-999.25,0.006325953,0.007450365927070379
4413.0,7.84,0.006,70.76,69.54,0.131,3.94,0.093,10.91,2.701,-999.25,-999.25,0.00658638,0.009428906254470348
4413.5,7.87,-0.011,69.01,70.12,0.085,4.12,0.0,9.12,2.729,-999.25,-999.25,1e-05,
4414.0,7.92,0.008,73.43,69.93,0.097,4.13,0.069,3.97,2.697,-999.25,-999.25,0.005217752,0.003554311580955982
4414.5,7.91,0.035,75.94,64.68,0.136,4.03,0.099,3.89,2.651,-999.25,-999.25,0.022965278,0.008503763936460018
4415.0,7.97,0.042,74.32,60.38,0.14,4.03,0.103,5.63,2.638,-999.25,-999.25,0.023183025,0.017635004594922066
4415.5,7.81,0.018,73.19,59.18,0.126,4.1,0.09,5.88,2.679,-999.25,-999.25,0.012932804,0.010894439183175564
4416.0,7.84,-0.005,74.65,61.39,0.12,4.16,0.0,4.07,2.718,-999.25,-999.25,1e-05,
4416.5,7.88,-0.005,72.92,61.89,0.128,4.15,0.0,6.44,2.719,-999.25,-999.25,1e-05,
4417.0,7.89,-0.002,74.41,53.5,0.141,4.22,0.0,5.54,2.713,-999.25,-999.25,1e-05,
4417.5,7.88,-0.021,70.44,44.94,0.08,4.28,0.0,6.18,2.746,-999.25,-999.25,1e-05,
4418.0,7.87,-0.033,67.77,38.78,0.052,4.31,0.0,8.62,2.767,-999.25,-999.25,1e-05,
4418.5,7.84,-0.041,67.78,44.04,0.052,4.22,0.0,8.44,2.78,-999.25,-999.25,1e-05,
4419.0,7.78,-0.03,71.96,53.85,0.094,4.15,0.0,5.11,2.761,-999.25,-999.25,1e-05,
4419.5,7.82,-0.024,75.62,59.41,0.157,4.09,0.0,5.26,2.751,-999.25,-999.25,1e-05,
4420.0,7.83,-0.02,71.72,63.38,0.117,4.06,0.0,7.26,2.743,-999.25,-999.25,1e-05,
4420.5,7.84,-0.028,69.78,63.33,0.087,4.05,0.0,7.76,2.757,-999.25,-999.25,1e-05,
4421.0,7.83,-0.038,69.69,62.77,0.092,4.02,0.0,8.49,2.775,-999.25,-999.25,1e-05,
4421.5,7.84,-0.052,69.7,64.06,0.084,3.94,0.0,7.59,2.799,-999.25,-999.25,1e-05,
4422.0,7.81,-0.057,71.5,65.97,0.099,3.87,0.0,6.03,2.807,-999.25,-999.25,1e-05,
4422.5,7.82,-0.046,71.98,68.78,0.111,3.85,0.0,6.32,2.789,-999.25,-999.25,1e-05,
4423.0,7.84,-0.037,72.38,68.78,0.11,3.88,0.0,5.74,2.773,-999.25,-999.25,1e-05,
4423.5,7.82,-0.024,71.24,72.2,0.089,3.96,0.0,5.61,2.751,-999.25,-999.25,1e-05,
4424.0,7.83,-0.027,72.23,81.04,0.107,3.97,0.0,5.7,2.756,-999.25,-999.25,1e-05,
4424.5,7.87,-0.02,72.17,84.01,0.109,3.96,0.0,5.94,2.745,-999.25,-999.25,1e-05,
4425.0,7.91,-0.008,72.22,80.42,0.12,3.91,0.0,6.77,2.725,-999.25,-999.25,1e-05,
4425.5,7.87,0.001,71.83,71.03,0.118,3.94,0.083,7.18,2.708,-999.25,-999.25,0.005775781,0.0060593741945922375
4426.0,7.81,-0.01,73.1,63.02,0.13,4.06,0.0,6.3,2.727,-999.25,-999.25,1e-05,
4426.5,7.84,-0.045,68.54,49.67,0.072,4.33,0.0,8.93,2.787,-999.25,-999.25,1e-05,
4427.0,7.83,-0.075,64.84,33.5,0.021,4.56,0.0,14.19,2.839,-999.25,-999.25,1e-05,
4427.5,7.83,-0.073,62.66,20.39,-0.004,4.48,0.0,25.47,2.835,-999.25,-999.25,1e-05,
4428.0,7.83,-0.042,64.14,24.13,0.008,4.03,0.0,15.89,2.782,-999.25,-999.25,1e-05,
4428.5,7.81,-0.015,68.74,39.19,0.061,3.5,0.0,7.39,2.736,-999.25,-999.25,1e-05,
4429.0,7.81,0.015,75.62,58.89,0.139,3.14,0.099,4.23,2.685,-999.25,-999.25,0.001176891,0.004659818951040506
4429.5,7.81,0.036,76.04,72.09,0.148,3.07,0.108,4.4,2.648,-999.25,-999.25,0.003582044,0.005854540038853884
4430.0,7.82,0.055,73.55,79.56,0.113,3.11,0.089,4.68,2.615,-999.25,-999.25,0.007757837,0.00392896868288517
4430.5,7.85,0.052,74.28,86.45,0.118,3.29,0.091,4.36,2.621,-999.25,-999.25,0.006894,0.003943048417568207
4431.0,7.86,0.037,77.89,89.69,0.167,3.44,0.121,4.09,2.646,-999.25,-999.25,0.008425142,0.004772304091602564
4431.5,7.86,0.032,75.92,85.57,0.142,3.59,0.103,4.28,2.655,-999.25,-999.25,0.006903261,0.004391878843307495
4432.0,7.89,0.038,75.46,82.28,0.139,3.68,0.102,4.48,2.645,-999.25,-999.25,0.007291199,0.0048163048923015594
4432.5,7.84,0.049,76.7,79.94,0.153,3.76,0.114,4.2,2.625,-999.25,-999.25,0.012479238,0.006856906693428755
4433.0,7.84,0.053,81.32,88.51,0.208,3.96,0.152,3.71,2.62,-999.25,-999.25,0.009298461,0.00951770693063736
4433.5,7.94,0.028,84.7,87.49,0.239,4.2,0.17,3.15,2.663,-999.25,-999.25,0.01006409,0.0038535560015589
4434.0,7.81,-0.006,79.28,84.56,0.199,4.51,0.0,4.6,2.72,-999.25,-999.25,1e-05,
4434.5,7.81,-0.032,70.09,75.86,0.115,4.66,0.0,10.26,2.765,-999.25,-999.25,1e-05,
4435.0,7.82,-0.037,68.16,69.6,0.086,4.61,0.0,11.5,2.774,-999.25,-999.25,1e-05,
4435.5,7.84,-0.04,71.09,66.32,0.101,4.29,0.0,6.81,2.779,-999.25,-999.25,1e-05,
4436.0,7.83,-0.044,74.38,65.79,0.14,3.99,0.0,5.49,2.785,-999.25,-999.25,1e-05,
4436.5,7.86,-0.027,73.78,62.38,0.123,3.88,0.0,5.03,2.756,-999.25,-999.25,1e-05,
4437.0,7.86,-0.001,72.75,61.17,0.096,3.78,0.0,4.46,2.712,-999.25,-999.25,1e-05,
4437.5,7.87,0.03,73.67,66.78,0.114,3.66,0.083,4.63,2.659,-999.25,-999.25,0.011119521,0.00578286312520504
4438.0,7.85,0.039,77.88,75.01,0.183,3.47,0.132,4.8,2.643,-999.25,-999.25,0.008881042,0.00886463187634945
4438.5,7.88,0.04,79.56,75.46,0.183,3.47,0.132,3.62,2.641,-999.25,-999.25,0.011102483,0.005883075762540102
4439.0,7.88,0.039,77.31,73.46,0.154,3.62,0.112,3.79,2.643,-999.25,-999.25,0.013179698,0.005998923443257809
4439.5,8.11,0.041,76.39,69.13,0.147,3.74,0.108,4.17,2.64,-999.25,-999.25,0.020287123,0.008243338204920292
4440.0,7.83,0.045,75.77,75.48,0.14,3.71,0.104,4.24,2.634,-999.25,-999.25,0.012955606,0.006379090715199709
4440.5,7.93,0.048,78.07,76.52,0.176,3.55,0.129,4.32,2.627,-999.25,-999.25,0.013501886,0.00876169465482235
4441.0,7.89,0.045,78.77,78.98,0.187,3.46,0.136,4.35,2.633,-999.25,-999.25,0.010549853,0.007975872606039047
4441.5,7.85,0.035,77.2,73.23,0.164,3.55,0.119,4.33,2.65,-999.25,-999.25,0.009988309,0.006988944951444864
4442.0,7.89,0.013,76.79,68.58,0.155,3.75,0.11,4.18,2.687,-999.25,-999.25,0.007966329,0.0048809777945280075
4442.5,7.83,0.001,75.96,67.2,0.144,4.01,0.102,4.25,2.707,-999.25,-999.25,0.006300043,0.004292725585401058
4443.0,7.82,0.005,76.87,65.87,0.151,4.12,0.107,3.9,2.701,-999.25,-999.25,0.007239452,0.004665055777877569
4443.5,7.88,0.009,77.02,66.75,0.147,4.08,0.104,3.64,2.695,-999.25,-999.25,0.00805209,0.004501640796661377
4444.0,7.83,0.006,75.92,70.61,0.133,3.95,0.094,3.77,2.699,-999.25,-999.25,0.006529094,0.0035733871627599
4444.5,7.87,0.016,77.39,75.67,0.153,3.8,0.109,3.7,2.682,-999.25,-999.25,0.007129516,0.003779881400987506
4445.0,7.87,0.013,82.2,74.86,0.22,3.79,0.156,3.58,2.688,-999.25,-999.25,0.007329452,0.003909533377736807
4445.5,7.84,-0.004,80.17,64.27,0.197,3.82,0.0,3.74,2.717,-999.25,-999.25,1e-05,
4446.0,7.83,-0.03,71.59,58.27,0.073,3.83,0.0,4.27,2.762,-999.25,-999.25,1e-05,
4446.5,7.87,-0.004,74.29,66.53,0.113,3.66,0.0,4.03,2.717,-999.25,-999.25,1e-05,
4447.0,7.96,0.06,83.57,86.89,0.231,3.35,0.169,3.4,2.608,-999.25,-999.25,0.012490698,0.007126995362341404
4447.5,7.99,0.118,92.71,114.39,0.332,3.12,0.249,3.16,2.507,-999.25,-999.25,0.030039415,0.0674147680401802
4448.0,7.88,0.142,88.78,127.72,0.284,2.98,0.225,3.31,2.468,-999.25,-999.25,0.105992585,0.019260402768850327
4448.5,7.83,0.136,86.12,130.76,0.249,2.9,0.201,3.28,2.477,-999.25,-999.25,0.129600823,0.04653294011950493
4449.0,7.94,0.131,87.38,126.67,0.265,2.87,0.209,3.25,2.485,-999.25,-999.25,0.106923468,0.03394342213869095
4449.5,7.98,0.136,88.29,121.59,0.276,2.84,0.218,3.19,2.478,-999.25,-999.25,0.14135249,0.03310427814722061
4450.0,8.03,0.142,88.36,123.89,0.285,2.84,0.225,3.49,2.467,-999.25,-999.25,0.223827496,0.03455081954598427
4450.5,8.2,0.141,90.15,117.35,0.305,2.82,0.238,3.35,2.468,-999.25,-999.25,0.177512541,0.0511028878390789
4451.0,8.55,0.131,90.69,117.26,0.304,2.82,0.234,3.12,2.487,-999.25,-999.25,0.145894617,0.04957220330834389
4451.5,7.99,0.122,87.79,113.81,0.282,2.81,0.217,3.52,2.501,-999.25,-999.25,0.093502082,0.027457762509584427
4452.0,8.02,0.111,86.21,111.64,0.261,2.81,0.201,3.47,2.52,-999.25,-999.25,0.048782002,0.020024364814162254
4452.5,8.02,0.107,83.51,109.23,0.232,2.83,0.181,3.69,2.526,-999.25,-999.25,0.046341959,0.01774582266807556
4453.0,8.04,0.1,82.83,103.94,0.214,2.84,0.167,3.31,2.538,-999.25,-999.25,0.025961082,0.012453659437596798
4453.5,8.08,0.103,82.92,105.56,0.204,2.85,0.162,2.95,2.533,-999.25,-999.25,0.031025806,0.010255866684019566
4454.0,8.11,0.111,85.93,106.32,0.231,2.84,0.181,2.6,2.521,-999.25,-999.25,0.035658717,0.013058329932391644
4454.5,8.17,0.122,87.21,109.72,0.255,2.87,0.2,2.85,2.502,-999.25,-999.25,0.070170924,0.022777868434786797
4455.0,8.0,0.115,89.13,109.01,0.289,2.97,0.22,3.13,2.513,-999.25,-999.25,0.052960858,0.030727745965123177
4455.5,7.99,0.083,84.64,93.61,0.256,3.26,0.19,3.88,2.568,-999.25,-999.25,0.022502979,0.017253972589969635
4456.0,7.94,0.034,72.84,69.05,0.114,3.67,0.084,5.52,2.651,-999.25,-999.25,0.010624868,0.007108110934495926
4456.5,7.85,0.002,66.8,47.71,0.044,3.89,0.031,9.91,2.707,-999.25,-999.25,0.007365722,0.006929616443812847
4457.0,7.88,0.012,69.58,44.66,0.072,3.75,0.052,6.89,2.69,-999.25,-999.25,0.016525047,0.009744402952492237
4457.5,7.85,0.057,77.31,62.53,0.154,3.38,0.116,3.72,2.613,-999.25,-999.25,0.027081445,0.010072899982333183
4458.0,7.85,0.1,83.06,85.01,0.198,3.1,0.157,2.54,2.54,-999.25,-999.25,0.035242941,0.010576676577329636
4458.5,7.88,0.119,82.96,100.48,0.192,2.98,0.16,2.53,2.506,-999.25,-999.25,0.060951833,0.009295810014009476
4459.0,7.93,0.12,83.73,105.06,0.196,2.95,0.163,2.4,2.504,-999.25,-999.25,0.083688118,0.015155132859945297
4459.5,7.99,0.117,82.1,103.89,0.199,2.92,0.163,3.13,2.51,-999.25,-999.25,0.059004091,0.013420435599982738
