DEPT,TCMR,BVI,FFI,T2lm_BVI,T2lm_FFI,Permeability,Permeability_Core
4436.875,0.134346513,0.133539938,0.000806575,1.210637602,246.2251665,0.00385024,
4437.5,0.122771165,0.122674254,9.69111E-05,1.346004577,61.30640597,0.003048318,
4438.125,0.122604108,0.120013722,0.002590386,1.31911532,54.75846869,0.002737919,
4438.75,0.130284814,0.121320906,0.008963908,1.105508576,68.70921122,0.002699799,
4439.375,0.121809116,0.114297534,0.007511583,1.094199332,83.93957309,0.002091744,
4440,0.12867262,0.123493929,0.005178691,1.276928886,119.7841453,0.00307315,
4440.625,0.135667987,0.131732524,0.003935462,1.419801617,152.054863,0.004331087,
4441.25,0.14081602,0.137427144,0.003388876,1.395736983,120.6826384,0.004997654,
4441.875,0.145377324,0.140358203,0.005019121,1.198543641,55.27626118,0.004671019,
4442.5,0.139962931,0.132852807,0.007110124,1.124435354,71.14616178,0.00363218,
4443.125,0.124464279,0.120125095,0.004339184,1.325261926,125.9435237,0.002815772,
4443.75,0.110444899,0.101727968,0.008716931,2.171250684,253.9913021,0.006049967,
4444.375,0.114625317,0.103442719,0.011182598,3.682911954,310.0370743,0.019248232,
4445,0.124877602,0.106308034,0.018569569,6.597972547,400.5125198,0.199166012,
4445.625,0.122283028,0.096759015,0.025524013,8.753894075,503.8759489,1.085237026,
4446.25,0.11984591,0.093937523,0.025908387,11.90126233,557.4005732,1.409164964,
4446.875,0.109552869,0.095362207,0.014190662,10.96339661,599.0787354,0.15460541,
4447.5,0.104533156,0.100451657,0.004081499,6.450805829,643.9126148,0.007718762,
4448.125,0.098483236,0.094048835,0.004434401,2.481267746,66.78770441,0.001958524,
4448.75,0.09648828,0.092817394,0.003670886,1.8232005,158.5654738,0.001398825,
4449.375,0.085316694,0.082661502,0.002655193,1.975345187,203.7581134,0.000942901,
4450,0.072943466,0.071373891,0.001569574,2.782655083,181.1932571,0.000724125,
4450.625,0.074153139,0.072019455,0.002133684,4.516094087,443.9200264,0.001255805,
4451.25,0.076576089,0.068744029,0.00783206,4.304815382,547.1522356,0.0122261,
4451.875,0.067431835,0.057054118,0.010377717,2.878224903,521.4793475,0.031846416,
4452.5,0.047491937,0.038182929,0.009309008,1.428473251,193.5126259,0.002842473,
4453.125,0.028610977,0.02851659,9.43861E-05,3.300764168,120.1968691,2.18276E-05,
4453.75,0.028212282,0.028627122,0,3.783085833,10.12603912,2.54072E-05,
4454.375,0.051644283,0.051354242,0.000290041,2.626181465,149.1149108,0.000182656,
4455,0.092224576,0.091836206,0.00038837,2.02814805,84.69373275,0.001442633,
4455.625,0.118043653,0.118461978,0,1.868288232,6.223660918,0.003679254,
4456.25,0.103507867,0.10388217,0,1.772710061,2.848533885,0.002064438,
4456.875,0.073850877,0.074084132,0,1.805037079,1.96968023,0.000543735,
4457.5,0.058522809,0.056043792,0.002479017,1.530308206,82.00071673,0.000153509,
4458.125,0.073911607,0.068631606,0.005280002,1.522272855,157.6456487,0.000530898,
4458.75,0.096268128,0.090342897,0.005925231,1.493727455,264.5972425,0.001858018,
4459.375,0.107789481,0.103483279,0.004306202,1.615446094,231.0828305,0.002036181,
4460,0.099025507,0.091220719,0.007804788,1.503385444,106.0251335,0.001458106,
4460.625,0.081961347,0.076038816,0.005922531,1.499628602,120.9605078,0.00068135,
4461.25,0.081961347,0.076038816,0.005922531,1.499628602,120.9605078,0.00068135,
4461.875,0.067436686,0.063865582,0.003571103,1.325519156,186.8573417,0.000277307,
4462.5,0.074162433,0.068659116,0.005503317,1.127880523,295.7967936,0.001053217,
4463.125,0.073607807,0.064641529,0.008966278,1.295856144,662.2455583,0.028571941,
4463.75,0.072900389,0.061895889,0.0110045,1.286776662,402.8037992,0.023982912,
4464.375,0.069632728,0.066768738,0.002863989,1.731699313,1225.147025,0.001354025,
4465,0.062324291,0.052342951,0.00998134,1.044517011,50.34681932,0.000329999,
4465.625,0.071883234,0.063205418,0.008677816,1.091664016,68.93163477,0.000443674,
4466.25,0.079588137,0.070712519,0.008875618,1.128408483,91.14356449,0.000797653,
4466.875,0.08745491,0.078634532,0.008820379,1.081080944,98.29594339,0.000998161,
4467.5,0.092129663,0.084155211,0.007974452,1.047673748,116.8816129,0.001077926,
4468.125,0.086106207,0.078889431,0.007216775,1.160808035,114.2037345,0.00080339,
4468.75,0.085199168,0.077754694,0.007444474,1.338419823,95.82133012,0.000771221,
4469.375,0.085169439,0.077056047,0.008113392,1.496469826,74.02705549,0.000765048,
4470,0.078414829,0.069431948,0.008982882,1.577075219,65.0116732,0.000641711,
4470.625,0.067535703,0.058772322,0.008763381,1.579730257,62.1865169,0.00041656,
4471.25,0.0642529,0.056434136,0.007818764,1.276703394,53.51475887,0.000236525,
4471.875,0.072223376,0.065930768,0.006292607,1.099502687,49.88155251,0.000246766,
4472.5,0.080567027,0.077294473,0.003272554,1.131590628,151.9068151,0.000430375,
4473.125,0.084291553,0.080715178,0.003576375,1.284291171,214.0531982,0.000620068,
4473.75,0.07940461,0.076232511,0.003172099,1.686542684,167.5269701,0.000598,
4474.375,0.079591864,0.077345575,0.00224629,1.763919708,215.2923707,0.000643079,
4475,0.073635962,0.071724937,0.001911025,1.703949095,235.4397332,0.000458352,
4475.625,0.064656392,0.062763039,0.001893353,1.642763853,190.1561271,0.000259559,
4476.25,0.062433444,0.058227419,0.004206025,1.40428072,168.453391,0.000250229,
4476.875,0.060740457,0.055698823,0.005041633,1.258088723,177.1157077,0.000323761,
4477.5,0.069118501,0.063687186,0.005431315,1.195776509,214.8814802,0.000598532,
4478.125,0.075797602,0.071377784,0.004419819,1.297320849,204.1718864,0.000495822,
4478.75,0.08135311,0.074097826,0.007255284,1.170768661,77.83661051,0.000520808,
4479.375,0.086046651,0.077214082,0.008832568,1.172057738,61.11934346,0.000643971,
4480,0.091008517,0.079353216,0.011655301,1.048052741,60.02997692,0.00108058,
4480.625,0.091018349,0.079832833,0.011185516,1.152768073,80.82195934,0.001490785,
4481.25,0.094179462,0.084648758,0.009530704,1.071495963,128.4828109,0.00191218,
4481.875,0.098003871,0.087384527,0.010619343,0.898310256,95.75295822,0.001689789,
4482.5,0.098873943,0.092556896,0.006317047,1.109989208,66.76174628,0.000885594,
4483.125,0.099636464,0.100023535,0,1.642071145,16.16973378,0.001643618,
4483.75,0.102216903,0.100968707,0.001248197,1.534387406,47.5690149,0.001594767,
4484.375,0.093852813,0.090940831,0.002911982,1.257583332,78.14555138,0.000864538,
4485,0.068729262,0.062078819,0.006650443,0.938679298,72.58373092,0.000242467,
4485.625,0.051960324,0.044992548,0.006967776,0.833140631,96.53739264,0.00025381,
4486.25,0.054720062,0.049629957,0.005090104,1.065885555,101.1213449,0.00013331,
4486.875,0.068997632,0.062782226,0.006215406,1.109976058,68.0616259,0.000241581,
4487.5,0.093161232,0.084541995,0.008619237,1.009727465,52.37631634,0.000667222,
4488.125,0.104560608,0.09434359,0.010217018,1.038910841,46.94272279,0.001063176,
4488.75,0.096068331,0.087203751,0.00886458,1.181373792,61.59524693,0.000917444,
4489.375,0.064869831,0.056059948,0.008809883,1.340564727,73.26566404,0.00045576,
4490,0.035754321,0.024453473,0.011300848,1.291169261,48.36762985,0.000386169,
4490.625,0.043265853,0.030501647,0.012764206,1.021347956,48.44709586,0.000631873,
4491.25,0.08192611,0.082441159,0,1.735010754,11.96574648,0.000801454,
4491.875,0.118846322,0.109136462,0.00970986,1.075193208,70.91539545,0.001972364,
4492.5,0.140631495,0.130282079,0.010349416,1.068454662,90.23784218,0.004012388,
4493.125,0.14175714,0.136129089,0.005628051,1.205412975,91.34098132,0.004223128,
4493.75,0.144600234,0.140245736,0.004354498,1.219591922,82.80842278,0.004742821,
4494.375,0.137263131,0.138021362,0,1.467151739,7.358096916,0.005324272,
4495,0.140110906,0.140743197,0,1.333019513,3.877678256,0.005230536,
4495.625,0.143790863,0.144093375,0,1.117782872,3.081481032,0.00481874,
4496.25,0.141878327,0.140228417,0.00164991,1.025630985,19.59417641,0.003965869,
4496.875,0.127328072,0.122831919,0.004496153,1.047383209,60.91185321,0.002399406,
4497.5,0.121360773,0.114121321,0.007239453,1.034442873,37.40707386,0.001793017,
4498.125,0.104442988,0.104768216,0,1.257861815,3.452823672,0.001515483,
4498.75,0.09381584,0.093991205,0,1.153063609,3.431832959,0.000899916,
4499.375,0.092443369,0.088737498,0.003705871,1.025090062,67.70076352,0.000644255,
4500,0.089728677,0.084667779,0.005060898,1.211836848,62.81291805,0.000648637,
4500.625,0.098576122,0.093460196,0.005115926,1.287385452,69.42051446,0.001015247,
4501.25,0.096483242,0.092688331,0.003794911,1.388681604,154.0454023,0.001074166,
4501.875,0.096956473,0.094939447,0.002017025,1.446145298,729.0795039,0.001262876,
4502.5,0.102090308,0.100809668,0.00128064,1.506246472,596.1635076,0.001565184,
4503.125,0.111442786,0.109945344,0.001497441,1.701371463,179.3259993,0.002487648,
4503.75,0.135073232,0.132917741,0.002155491,1.798883109,144.1785996,0.005619293,
4504.375,0.130674894,0.127318047,0.003356848,1.895185231,345.2321439,0.005131134,
4505,0.107028309,0.103960859,0.00306745,1.746277461,814.1649474,0.002626684,
4505.625,0.098146822,0.093751454,0.004395368,1.021168871,292.7189401,0.001108681,
4506.25,0.095312269,0.089908075,0.005404194,0.93231427,96.54462364,0.000688698,
4506.875,0.074018935,0.068320744,0.005698191,0.872059265,42.51361059,0.000209056,
4507.5,0.070292453,0.063527077,0.006765376,0.845258266,40.31775244,0.000171719,
4508.125,0.085946805,0.086714337,0,1.123880426,1.980982778,0.000635453,
4508.75,0.084571913,0.085114418,0,1.01152701,2.011010646,0.000530872,
4509.375,0.075616035,0.073648786,0.001967249,0.898673231,45.993521,0.000264718,
4510,0.067563446,0.065178308,0.002385139,0.915838681,74.19633307,0.000167066,
4510.625,0.077623367,0.073798145,0.003825221,0.948497126,138.8622923,0.000322616,
4511.25,0.089812984,0.08468761,0.005125373,0.905664677,168.4935428,0.000661766,
4511.875,0.090690456,0.084281276,0.00640918,0.865266494,112.9474213,0.00065185,
4512.5,0.086022786,0.080099523,0.005923264,0.886361816,82.6336391,0.000448918,
4513.125,0.08128367,0.075630342,0.005653327,0.948769786,76.66251159,0.000370449,
4513.75,0.076818789,0.071815947,0.005002842,1.114846562,78.87352376,0.00033552,
4514.375,0.07683011,0.069517111,0.007312999,1.299795455,134.9076107,0.000824099,
4515,0.074844755,0.064428203,0.010416553,1.322939914,124.8531332,0.002063201,
4515.625,0.083823427,0.071999688,0.011823738,1.336823578,128.5647137,0.003589698,
4516.25,0.092095698,0.08028926,0.011806438,1.19671906,96.9666385,0.002324227,
4516.875,0.09338482,0.08218248,0.01120234,1.204386081,58.08384115,0.0010807,
4517.5,0.087077237,0.087583547,0,2.167490921,15.27569183,0.001275403,
4518.125,0.084801806,0.085296573,0,2.266554605,12.86440686,0.001199755,
4518.75,0.087450298,0.087624246,0,2.159959123,46.80184346,0.001273335,
4519.375,0.085651084,0.08591388,0,2.153802634,19.83645194,0.001173436,
4520,0.083383823,0.07871548,0.004668344,1.89335475,90.46057789,0.000765763,
4520.625,0.087038853,0.081019063,0.00601979,1.994269091,121.8885348,0.001054373,
4521.25,0.067075718,0.062460922,0.004614796,2.695157472,181.8010197,0.000560121,
4521.875,0.036038034,0.033204327,0.002833707,5.131598607,316.3370852,0.000126902,
4522.5,0.021976831,0.020705527,0.001271304,11.93524209,475.7146981,2.78484E-05,
4523.125,0.020930926,0.020428428,0.000502498,16.04802867,448.634372,2.8077E-05,
4523.75,0.038210788,0.033335804,0.004874984,4.572890374,180.9375493,0.000241378,
4524.375,0.047491141,0.039508961,0.00798218,3.20246059,173.3239551,0.001297591,
4525,0.045521951,0.036755868,0.008766082,2.555060496,101.6972638,0.000657353,
4525.625,0.035610071,0.031713322,0.003896749,3.737934154,54.41805422,4.46373E-05,
4526.25,0.029895672,0.030093343,0,4.67678607,15.04889911,3.83556E-05,
4526.875,0.033545762,0.033782209,0,4.923841395,16.56204468,6.41293E-05,
4527.5,0.04170512,0.042137361,0,5.105395461,23.59628693,0.000160953,
4528.125,0.050122824,0.044704173,0.005418651,3.975052831,84.7040117,0.000220613,
4528.75,0.048135963,0.044367995,0.003767968,6.974124405,176.8214154,0.000333275,
4529.375,0.040203937,0.036855597,0.00334834,12.92738269,259.0183827,0.000322849,
4530,0.0350395,0.031772072,0.003267428,14.59641121,281.3693504,0.000238976,
4530.625,0.03808037,0.032859052,0.005221317,6.532204913,278.0473008,0.000650741,
4531.25,0.051715731,0.047270936,0.004444795,2.138595925,485.8329422,0.001028041,
4531.875,0.075645799,0.071477686,0.004168113,1.281787896,373.3178636,0.000755223,
4532.5,0.083776915,0.082014362,0.001762553,1.198960883,95.53347297,0.000543337,
4533.125,0.098116788,0.097179729,0.000937059,0.995831269,35.09399955,0.000888164,
4533.75,0.107654332,0.10581248,0.001841851,0.926334421,47.29427351,0.00116148,
4534.375,0.104235556,0.10033043,0.003905125,0.925518989,66.45756651,0.000948084,
4535,0.09222362,0.086609057,0.005614563,0.88381805,74.09877098,0.000551859,
4535.625,0.066542416,0.06692173,0,1.081929009,2.327256472,0.000217004,
4536.25,0.055299092,0.055496487,0,1.137294117,4.150283322,0.000107878,
4536.875,0.05861169,0.054797129,0.00381456,1.04124745,69.3647393,0.00010407,
4537.5,0.06505703,0.058888942,0.006168088,1.086611954,104.4797071,0.000288683,
4538.125,0.069140112,0.064629162,0.004510949,1.157965109,93.71634473,0.000238394,
4538.75,0.081642279,0.077397711,0.004244568,1.106861978,172.0767709,0.000493309,
4539.375,0.081701174,0.0759164,0.005784774,0.918633343,179.9540217,0.000667764,
4540,0.081406954,0.073025127,0.008381827,0.914415704,150.8169125,0.001382713,
4540.625,0.085228476,0.078927534,0.006300942,1.057180339,60.08379835,0.000467167,
4541.25,0.091384755,0.080669432,0.010715323,0.821557292,57.73220742,0.000787313,
4541.875,0.089367654,0.083798973,0.005568681,0.972017626,102.0396082,0.00057945,
4542.5,0.091535873,0.088400759,0.003135114,0.990437433,187.6257356,0.000638864,
4543.125,0.085941559,0.084099516,0.001842043,1.125581174,211.0174925,0.000568182,
4543.75,0.081110623,0.081180354,0,1.329179636,53.28791952,0.000577281,
4544.375,0.090136112,0.090983362,0,1.117184975,2.640291893,0.000765549,
4545,0.092371477,0.093167886,0,1.048940202,1.646777327,0.000790343,
4545.625,0.097732817,0.091802558,0.005930258,0.802257943,31.53631862,0.000582114,
4546.25,0.08814642,0.082374095,0.005772325,0.925662294,77.8892074,0.000493555,
4546.875,0.095127554,0.088079034,0.007048521,0.885449188,73.3242833,0.000665615,
4547.5,0.111979386,0.111785663,0.000193722,1.041825718,41.68161054,0.00162682,
4548.125,0.103827222,0.102121226,0.001705996,1.034188883,118.6832353,0.001125964,
4548.75,0.083419975,0.077681312,0.005738662,1.052357567,170.2141658,0.000697424,
4549.375,0.062818994,0.056324435,0.006494559,1.509863605,190.3636667,0.000796672,
4550,0.045915917,0.04042514,0.005490777,2.199679877,115.4771553,0.000179951,
4550.625,0.022602292,0.013939371,0.008662921,2.627868755,99.72401667,0.000561081,
4551.25,0.006449448,9.48323E-06,0.006439965,0.601232185,92.57925464,0.000147422,
4551.875,0.01343262,0.006292506,0.007140114,1.463069286,63.78849297,0.000105779,
4552.5,0.018633896,0.010793245,0.007840651,0.715666574,76.75014901,0.000222719,
4553.125,0.017622684,0.008646889,0.008975794,0.442198244,108.84412,0.000768981,
4553.75,0.010132834,0.002814206,0.007318628,2.009343073,169.3267492,0.000822565,
4554.375,0.013596146,0.009620674,0.003975472,17.18035536,239.0524989,0.00014421,
4555,0.02169039,0.01884051,0.002849881,12.93439955,338.0771539,9.16916E-05,
4555.625,0.021133763,0.019210432,0.001923331,12.00224241,1054.775004,0.000168588,
4556.25,0.01553496,0.013754301,0.001780659,13.8623788,835.2936154,7.5107E-05,
4556.875,0.014738167,0.012365771,0.002372396,11.82632672,1097.242211,0.000384142,
4557.5,0.011261386,0.005771757,0.005489628,20.20258644,262.4326283,0.000625696,
4558.125,0.013004808,0.001637714,0.011367094,0.40324934,81.39339026,0.001106053,
4558.75,0.019412937,0.00960325,0.009809686,2.552184579,63.248524,0.00037066,
4559.375,0.030790441,0.023019143,0.007771298,2.513435661,76.57386766,0.00022092,
4560,0.034878474,0.028969103,0.005909371,2.533646865,116.2638972,0.000182681,
4560.625,0.027499404,0.02573566,0.001763744,3.277934071,417.0880499,3.12138E-05,
4561.25,0.012961129,0.011636705,0.001324424,10.49888735,784.0921693,2.08417E-05,
4561.875,0.006314252,0.006514925,0,24.59885401,22.60463072,4.43152E-07,
4562.5,0.010657188,0.010776355,0,1.013974852,1.076733719,1.36746E-07,
4563.125,0.008110837,0.008170672,0,0.932228542,0.978995561,4.15483E-08,
4563.75,0.015941359,0.015262668,0.00067869,23.0417945,373.1364842,1.27991E-05,
4564.375,0.026266012,0.017906442,0.00835957,0.660932971,88.60539162,0.000384083,
4565,0.028213757,0.027608845,0.000604912,3.86675284,233.6289184,2.25398E-05,
4565.625,0.019355141,0.018450966,0.000904175,7.324986115,775.4122197,1.25081E-05,
4566.25,0.01807702,0.017583244,0.000493776,12.1025323,310.4545457,1.16257E-05,
4566.875,0.037340159,0.037589144,0,2.854450728,25.29252895,5.69865E-05,
4567.5,0.057612428,0.057197368,0.00041506,2.320429946,142.9185978,0.000248361,
4568.125,0.079746198,0.074558546,0.005187652,1.651789461,118.2261034,0.00061167,
4568.75,0.095315407,0.089468858,0.005846549,1.401896936,180.7727074,0.001280088,
4569.375,0.098335335,0.091926311,0.006409023,1.246522381,175.5723995,0.001410234,
4570,0.095302874,0.087872871,0.007430002,1.171056353,138.2037889,0.001280325,
4570.625,0.079328054,0.069566498,0.009761556,1.128592848,98.45887715,0.001144534,
4571.25,0.078362614,0.069219373,0.009143241,1.209923579,110.4721565,0.001130676,
4571.875,0.083724963,0.076486753,0.00723821,1.166770787,138.260447,0.00092404,
4572.5,0.083776177,0.075736674,0.008039504,1.172711286,158.6723046,0.001437614,
4573.125,0.08607479,0.070918913,0.015155877,1.319838055,91.26237264,0.004728347,
4573.75,0.084916311,0.073770096,0.011146215,2.782317577,136.386708,0.003695138,
4574.375,0.086021014,0.057152534,0.02886848,1.629399734,72.9415959,0.03712655,
4575,0.0797951,0.073907742,0.005887358,3.91793436,334.4340007,0.002512707,
4575.625,0.068412662,0.062056826,0.006355836,2.481363456,190.3242338,0.000959125,
4576.25,0.062575001,0.058699187,0.003875814,1.854608705,115.5932034,0.000250333,
4576.875,0.065676102,0.059708413,0.005967689,1.292729711,71.02890956,0.000228292,
4577.5,0.072734263,0.064501464,0.008232799,1.183709315,63.25112792,0.000388683,
4578.125,0.075225243,0.073729031,0.001496212,1.993451804,158.7992158,0.000590324,
4578.75,0.072777416,0.07338432,0,2.474557557,18.90351424,0.000717647,
4579.375,0.071944932,0.059664382,0.01228055,1.052666782,65.50438227,0.001109314,
4580,0.07123737,0.059265637,0.011971734,1.061682074,81.63098333,0.001499775,
4580.625,0.068347629,0.067277517,0.001070113,2.266860171,610.852092,0.000469306,
4581.25,0.069503065,0.068834584,0.000668482,2.294149812,406.6349199,0.000515379,
4581.875,0.065695672,0.066104434,0,2.543323644,16.18963368,0.000485651,
4582.5,0.071099587,0.0711509,0,2.276805709,8.830864999,0.000583509,
4583.125,0.079883912,0.080151395,0,2.453208587,10.17348737,0.001012462,
4583.75,0.078069363,0.078303757,0,2.614254206,11.53892527,0.00098283,
4584.375,0.088683462,0.088531327,0.000152134,2.123428799,105.0510385,0.001304445,
4585,0.09348884,0.093697214,0,1.997693537,55.05637228,0.001539698,
4585.625,0.095619456,0.080701692,0.014917763,1.01880365,57.32884054,0.002059787,
4586.25,0.086146471,0.074436056,0.011710415,1.185644735,55.82773052,0.000950112,
4586.875,0.075355864,0.069368979,0.005986885,1.395836555,78.3883917,0.00040216,
4587.5,0.076239573,0.072275907,0.003963666,1.281316092,235.8508252,0.000486945,
4588.125,0.082614151,0.076123127,0.006491024,1.100642987,153.5232367,0.000787993,
4588.75,0.087690568,0.082198859,0.005491708,1.118576028,146.2787369,0.000705278,
4589.375,0.087690568,0.082198859,0.005491708,1.118576028,146.2787369,0.000705278,
4590,0.093381954,0.090557282,0.002824673,1.479127434,178.9963503,0.001015113,
4590.625,0.10575903,0.090130296,0.015628733,1.194846363,77.93176397,0.004411954,
4591.25,0.116977407,0.101770473,0.015206934,1.531425592,93.14674355,0.006282623,
4591.875,0.116654294,0.108085935,0.008568359,2.231488043,127.5215189,0.0039221,
4592.5,0.10228518,0.087093423,0.015191757,1.751584495,108.6598808,0.007296635,
4593.125,0.079379782,0.068128219,0.011251563,2.253078368,128.0386249,0.003112826,
4593.75,0.057207348,0.045128495,0.012078853,1.601031394,119.3208011,0.00309705,
4594.375,0.060294802,0.047876072,0.01241873,1.218208915,105.9636228,0.002734685,
4595,0.077405699,0.05915704,0.018248659,1.351714691,105.1962495,0.012437798,
4595.625,0.08484075,0.065404335,0.019436415,1.576957216,109.2510983,0.017322554,
4596.25,0.083764796,0.070146779,0.013618017,1.525998383,110.193558,0.004545546,
4596.875,0.073423862,0.064998886,0.008424976,1.165988637,117.8454527,0.000907803,
4597.5,0.081669622,0.073193735,0.008475887,1.04854966,99.56831273,0.000812605,
4598.125,0.091996645,0.081633816,0.010362829,0.971759242,72.78384801,0.001042477,
4598.75,0.082163434,0.081029816,0.001133618,1.394211542,355.9784646,0.000603139,
4599.375,0.064071587,0.057271153,0.006800434,0.89296363,128.3116969,0.000448178,
4600,0.057507845,0.050606319,0.006901525,0.992465993,188.5871658,0.000871965,
4600.625,0.080013276,0.067777643,0.012235633,1.233787043,142.7521841,0.004827791,
4601.25,0.095346731,0.079767543,0.015579188,1.696809635,132.5927324,0.011043606,
4601.875,0.088542151,0.07265361,0.015888541,1.739919514,148.3284317,0.014505984,
4602.5,0.081054413,0.068202518,0.012851895,1.403133343,133.6447468,0.005176331,
4603.125,0.077153015,0.071262194,0.005890821,1.804495362,173.3121266,0.000827074,
4603.75,0.085938358,0.077510672,0.008427686,2.015052391,163.0113843,0.002067839,
4604.375,0.091452329,0.084532766,0.006919564,2.421758415,115.6554746,0.001543258,
4605,0.100552102,0.085295264,0.015256838,1.343474225,94.68539392,0.005568723,
4605.625,0.106424356,0.095118224,0.011306132,1.130482294,82.93064334,0.00204917,
4606.25,0.10175317,0.094336577,0.007416594,0.984054184,124.8109157,0.00125069,
4606.875,0.094765301,0.089943487,0.004821814,0.880739868,123.4690176,0.000658809,
4607.5,0.092210579,0.088674367,0.003536212,0.82668764,47.47966608,0.000514658,
4608.125,0.090768813,0.085601626,0.005167187,0.778723893,62.13039881,0.000445649,
4608.75,0.086272972,0.078803763,0.007469209,0.759093547,69.78470175,0.000444313,
4609.375,0.075877504,0.074214775,0.001662729,1.183211038,129.601549,0.000360225,
4610,0.069019271,0.066462264,0.002557007,1.189833639,132.6178029,0.000239678,
4610.625,0.079781107,0.078446633,0.001334474,1.576102046,297.7972221,0.000599685,
4611.25,0.088716167,0.087516181,0.001199986,2.000093629,438.4551391,0.001177272,
4611.875,0.099908023,0.097897455,0.002010568,2.220062954,482.1596355,0.002077147,
4612.5,0.094601441,0.090911193,0.003690248,1.909034194,343.0944847,0.001522315,
4613.125,0.080840239,0.078841217,0.001999022,1.655234251,218.4308107,0.000647166,
4613.75,0.082023774,0.081832353,0.000191421,1.984180201,125.5968543,0.000889777,
4614.375,0.094347401,0.093754644,0.000592758,2.200531851,207.3625001,0.001700248,
4615,0.11056487,0.107549258,0.003015612,2.011546094,220.0676392,0.002731336,
4615.625,0.120827806,0.115949666,0.00487814,1.664017624,165.2680418,0.003162376,
4616.25,0.11568657,0.11376808,0.00191849,1.748596424,136.7546847,0.002931884,
4616.875,0.100922239,0.091496689,0.00942555,1.203816282,62.4941012,0.001151939,
4617.5,0.092507564,0.087111903,0.005395662,1.358151217,106.1177792,0.000877538,
4618.125,0.079535058,0.078263434,0.001271624,1.681606491,606.1894939,0.000640508,
4618.75,0.067844172,0.066140944,0.001703229,1.808693854,694.7192198,0.000386753,
4619.375,0.062706404,0.061292717,0.001413687,1.88467002,492.1454724,0.000275667,
4620,0.067104211,0.066356467,0.000747744,1.5517412,83.04971575,0.000300873,
4620.625,0.07935321,0.078282641,0.001070569,1.330115012,63.49993761,0.000499571,
4621.25,0.090174599,0.087004915,0.003169684,1.202272146,206.4856123,0.000731972,
4621.875,0.090054205,0.08467066,0.005383545,1.017723439,245.3352155,0.001028656,
4622.5,0.077576273,0.071322442,0.006253831,0.942431279,209.7788725,0.000917012,
4623.125,0.058425165,0.051493321,0.006931844,0.951711929,145.3951113,0.000554997,
4623.75,0.044572551,0.039495609,0.005076941,1.166084633,120.0400003,0.000124107,
4624.375,0.04065794,0.039062239,0.001595701,1.676644632,158.5044547,4.06653E-05,
4625,0.041491649,0.040907452,0.000584197,1.381852039,347.7799737,3.88373E-05,
4625.625,0.050555743,0.049975692,0.000580051,1.290750725,438.4782396,8.07328E-05,
4626.25,0.069876305,0.069492017,0.000384289,1.435242693,282.2955835,0.000334725,
4626.875,0.094491227,0.09412611,0.000365116,1.359520865,35.39009994,0.001067152,
4627.5,0.114165156,0.112429885,0.001735271,1.211420666,33.27133146,0.001935729,
4628.125,0.112955492,0.100950488,0.012005004,0.858300122,52.82743645,0.001471054,
4628.75,0.111815915,0.102471388,0.009344528,0.975957318,55.05249136,0.001307163,
4629.375,0.10369862,0.097259093,0.006439526,1.064917466,54.94726908,0.001004794,
4630,0.115773247,0.110084389,0.005688858,0.906760913,53.53139563,0.001361681,
4630.625,0.130177448,0.126643342,0.003534106,0.742637952,29.59737899,0.001911689,
4631.25,0.110315168,0.110081068,0.0002341,0.75594886,5.353139148,0.001110051,
4631.875,0.08907609,0.089769517,0,0.776774494,0.862425248,0.000504441,
4632.5,0.066220525,0.066392264,0,0.855199217,1.169211963,0.000166164,
4633.125,0.088526231,0.085691922,0.002834309,0.738284648,31.42544889,0.000398729,
4633.75,0.111128439,0.100846308,0.010282131,0.760081216,51.52745339,0.001082903,
4634.375,0.119883459,0.107972249,0.01191121,0.779927546,55.18099723,0.001672911,
4635,0.103266055,0.092982331,0.010283724,0.838690956,51.26778066,0.000920869,
4635.625,0.092135411,0.083342331,0.00879308,0.887559648,58.68647665,0.000634106,
4636.25,0.087055947,0.078008179,0.009047768,0.911959402,51.32006422,0.000514202,
4636.875,0.101020658,0.090529098,0.01049156,0.873536719,38.65783966,0.00076779,
4637.5,0.107849381,0.109017158,0,1.246750063,2.653787932,0.001760998,
4638.125,0.094735762,0.095534789,0,1.155151849,2.548936628,0.000962244,
4638.75,0.079056401,0.079843064,0,1.410908587,2.829365107,0.000573387,
4639.375,0.086533983,0.087005067,0,2.136487013,23.40395936,0.001224273,
4640,0.130677401,0.124373955,0.006303446,1.554839591,92.32671418,0.003855093,
4640.625,0.162227076,0.154440699,0.007786377,1.26726756,99.9973415,0.007577221,
4641.25,0.155620432,0.141373063,0.014247369,0.809273046,40.68570417,0.003914732,
4641.875,0.114045116,0.115089785,0,1.152509937,2.58731653,0.00202205,
4642.5,0.070968759,0.071596557,0,1.268065428,3.911572963,0.000333204,
4643.125,0.041288566,0.041632164,0,1.850645244,5.513944165,5.55954E-05,
4643.75,0.028890201,0.028878546,1.16557E-05,4.882756324,78.93928192,3.39599E-05,
4644.375,0.032292668,0.027900851,0.004391817,3.469944562,247.5880967,0.000249081,
4645,0.028756827,0.021924437,0.006832391,2.751259019,94.95489948,0.00020284,
4645.625,0.019742027,0.020154047,0,7.802453415,33.41699901,1.2873E-05,
4646.25,0.008754495,0.008888265,0,3.48227174,8.965045828,2.17336E-07,
4646.875,0.009617149,0.009559378,5.77705E-05,1.575519621,83.61788582,1.31566E-07,
