DEPT,DPHI_D,DTC_D,GR_NORM,NPHI_D,PEF_D,POR_D,RESD_D,RHOB_D,LOGK_SDR_PRE_BRINE[DENGEOMOD_K_SDR_PRE_BRINE_DVD1],LOGK_SDR_PRE_BRINE[DENGEOMOD_K_SDR_PRE_BRINE_DVD2],LOGK_SDR_PRE_BRINE[DENGEOMOD_K_SDR_PRE_BRINE_DVD3],LOGK_SDR_PRE_BRINE[DENGEOMOD_K_SDR_PRE_BRINE_DVD4],LOGK_SDR_PRE_BRINE[DENGEOMOD_K_SDR_PRE_BRINE_DVD5],LOGK_SDR_PRE_BRINE[DENGEOMOD_K_SDR_PRE_BRINE_DVD6],LOGK_SDR_PRE_BRINE2[DENGEOMOD_K_SDR_PRE_BRINE_DVD1_2],LOGK_SDR_PRE_BRINE2[DENGEOMOD_K_SDR_PRE_BRINE_DVD2_2],LOGK_SDR_PRE_BRINE2[DENGEOMOD_K_SDR_PRE_BRINE_DVD3_2],LOGK_SDR_PRE_BRINE2[DENGEOMOD_K_SDR_PRE_BRINE_DVD4_2],LOGK_SDR_PRE_BRINE2[DENGEOMOD_K_SDR_PRE_BRINE_DVD5_2],LOGK_SDR_PRE_BRINE2[DENGEOMOD_K_SDR_PRE_BRINE_DVD6_2],K_SDR_PRE
6116.0,0.123,64.19,128.16,0.045,2.78,0.093,40.27,2.509,0.1619,0.044,0.0688,0.0845,0.0629,0.0309,0.1635,0.0155,0.0007,0.0103,0.0001,0.0001,0.06809929758310318
6116.5,0.117,64.91,129.42,0.061,2.79,0.093,35.66,2.521,0.1786,0.0776,0.0989,0.1611,0.1137,0.0614,0.1964,0.0232,0.0016,0.0145,0.0003,0.0003,0.06952214241027832
6117.0,0.115,65.13,124.29,0.07,2.79,0.095,33.51,2.524,0.2156,0.1119,0.1251,0.2327,0.1623,0.0896,0.1883,0.0303,0.0024,0.0184,0.0005,0.0006,0.09806932508945465
6117.5,0.118,64.95,119.11,0.061,2.79,0.094,35.25,2.522,0.1935,0.0714,0.0896,0.154,0.1072,0.0603,0.1239,0.0196,0.0013,0.0134,0.0002,0.0003,0.10936734080314636
6118.0,0.123,64.32,115.12,0.048,2.76,0.093,38.25,2.516,0.1686,0.0392,0.0604,0.0842,0.0592,0.033,0.0864,0.0116,0.0006,0.0084,0.0001,0.0001,0.1091415211558342
6118.5,0.127,63.82,113.15,0.036,2.67,0.093,41.5,2.509,0.1623,0.0237,0.051,0.046,0.0331,0.0177,0.1008,0.0096,0.0003,0.0061,0.0,0.0,0.10703617334365845
6119.0,0.127,63.84,113.16,0.032,2.57,0.093,44.88,2.505,0.1878,0.0226,0.0635,0.0399,0.0294,0.0144,0.2035,0.0152,0.0003,0.007,0.0,0.0,0.1229458600282669
6119.5,0.125,63.86,114.14,0.033,2.58,0.091,45.71,2.507,0.1888,0.024,0.0675,0.0424,0.0311,0.0149,0.2379,0.018,0.0004,0.0073,0.0,0.0,0.12529036402702332
6120.0,0.123,63.92,115.43,0.036,2.59,0.091,43.27,2.511,0.1782,0.0262,0.0686,0.0481,0.0349,0.0171,0.2162,0.0173,0.0005,0.0071,0.0,0.0,0.11808507144451141
6120.5,0.123,64.07,116.71,0.043,2.61,0.092,36.51,2.512,0.1804,0.0346,0.0806,0.0689,0.0509,0.0262,0.1743,0.0155,0.0006,0.0072,0.0001,0.0001,0.10003691166639328
6121.0,0.121,64.9,120.87,0.057,2.63,0.095,30.56,2.515,0.2076,0.0637,0.1224,0.1377,0.103,0.0549,0.2053,0.0223,0.0015,0.0111,0.0002,0.0002,0.09256921708583832
