DEPT,DPHI_D,DTC_D,GR_NORM,NPHI_D,PEF_D,POR_D,RESD_D,RHOB_D,LOGK_SDR_PRE_BRINE[DENGEOMOD_K_SDR_PRE_BRINE_DVD1],LOGK_SDR_PRE_BRINE[DENGEOMOD_K_SDR_PRE_BRINE_DVD2],LOGK_SDR_PRE_BRINE[DENGEOMOD_K_SDR_PRE_BRINE_DVD3],LOGK_SDR_PRE_BRINE[DENGEOMOD_K_SDR_PRE_BRINE_DVD4],LOGK_SDR_PRE_BRINE[DENGEOMOD_K_SDR_PRE_BRINE_DVD5],LOGK_SDR_PRE_BRINE[DENGEOMOD_K_SDR_PRE_BRINE_DVD6],LOGK_SDR_PRE_BRINE2[DENGEOMOD_K_SDR_PRE_BRINE_DVD1_2],LOGK_SDR_PRE_BRINE2[DENGEOMOD_K_SDR_PRE_BRINE_DVD2_2],LOGK_SDR_PRE_BRINE2[DENGEOMOD_K_SDR_PRE_BRINE_DVD3_2],LOGK_SDR_PRE_BRINE2[DENGEOMOD_K_SDR_PRE_BRINE_DVD4_2],LOGK_SDR_PRE_BRINE2[DENGEOMOD_K_SDR_PRE_BRINE_DVD5_2],LOGK_SDR_PRE_BRINE2[DENGEOMOD_K_SDR_PRE_BRINE_DVD6_2],K_SDR,K_SDR_PRE
3615.0,0.13,82.15,61.61,0.161,4.31,0.146,5.9,2.488,180.9801,43.4639,21.5327,1.0669,0.9718,1.6586,0.0306,0.0241,0.0171,0.0717,0.0277,0.0378,,0.009215110912919044
3615.5,0.159,90.42,80.48,0.209,4.14,0.186,6.15,2.437,1678.7451,637.8426,216.2251,6.2281,2.9698,6.7894,0.2899,0.159,0.0984,0.3683,0.0925,0.2663,,0.0010267060715705156
3616.0,0.184,97.21,96.11,0.278,3.9,0.236,4.01,2.395,1413.8393,839.3292,492.0852,27.6696,10.8655,17.2155,0.8617,0.4398,0.4549,0.4533,0.3249,0.8183,,0.0007275795796886086
3616.5,0.19,96.89,120.47,0.31,3.62,0.257,2.72,2.386,105.226,104.9918,91.619,22.5161,16.931,18.5714,0.2212,0.2668,0.3096,0.3044,0.3839,0.7086,,8.940897532738745e-05
3617.0,0.18,93.45,130.68,0.301,3.45,0.248,1.86,2.402,8.4681,12.4858,14.2037,6.348,12.2683,12.2802,0.049,0.1417,0.1589,0.1491,0.3224,0.5132,,7.518636266468093e-05
3617.5,0.151,94.06,125.19,0.277,3.45,0.223,2.4,2.452,3.99,3.4524,2.8362,2.2009,2.2563,3.5525,0.0657,0.0887,0.0989,0.0667,0.0773,0.1529,,0.0022360398434102535
3618.0,0.121,93.63,106.86,0.273,3.51,0.211,2.53,2.503,2.1844,0.9702,0.8621,0.7118,0.6232,1.0163,0.0568,0.0539,0.0585,0.0272,0.0249,0.0409,,0.0072625791653990746
3618.5,0.12,100.88,97.09,0.288,3.53,0.22,1.83,2.504,4.033,1.1818,1.8181,0.8909,0.7576,0.8922,0.1613,0.2436,0.2119,0.0639,0.0621,0.0383,,0.21223165094852448
3619.0,0.138,101.01,98.74,0.293,3.55,0.229,1.93,2.474,9.9733,2.9964,4.6304,1.4603,1.1791,1.7932,0.2607,0.3015,0.2993,0.0749,0.0839,0.0799,,0.11323926597833633
3619.5,0.162,101.44,108.07,0.28,3.6,0.228,2.62,2.434,49.4901,23.1561,24.7861,5.3948,2.7664,5.6805,0.4673,0.3807,0.4661,0.1289,0.1452,0.2495,,0.0047002267092466354
3620.0,0.167,103.55,116.74,0.292,3.65,0.238,3.94,2.425,156.2379,88.6674,63.6036,19.394,3.4662,6.6848,1.0137,0.5246,0.8576,0.1782,0.2195,0.292,,0.00024221574130933732
3620.5,0.171,103.94,123.1,0.325,3.64,0.26,4.16,2.417,132.5135,84.467,67.8986,34.0367,4.4662,6.8007,0.9577,0.4213,0.8312,0.1702,0.2673,0.3101,,6.409129855455831e-05
3621.0,0.172,100.35,119.92,0.333,3.64,0.265,3.67,2.416,82.3295,51.9651,39.7533,20.8751,5.0582,6.8072,0.4371,0.2474,0.3968,0.1493,0.1782,0.3297,,5.845510895596817e-05
3621.5,0.169,97.34,109.17,0.317,3.69,0.254,3.59,2.42,121.8209,62.0024,40.2288,14.719,5.034,6.5159,0.3779,0.2274,0.2958,0.1683,0.1561,0.2922,,0.00010594740160740912
3622.0,0.164,96.86,104.23,0.286,3.77,0.233,3.59,2.429,188.0145,92.3041,57.1838,9.6996,3.8571,6.162,0.402,0.2563,0.2943,0.1645,0.1331,0.2697,,0.00022466333757620305
3622.5,0.16,99.24,101.8,0.27,3.78,0.222,3.49,2.436,197.568,90.1278,65.0239,7.0864,2.658,5.606,0.5418,0.3426,0.4083,0.1348,0.1144,0.2491,,0.0011337038595229387
3623.0,0.158,101.78,106.53,0.279,3.7,0.227,3.38,2.441,116.1311,51.0552,43.123,7.8319,2.3148,4.7211,0.6786,0.4415,0.5858,0.1261,0.1326,0.2048,,0.0018554385751485825
3623.5,0.157,102.93,110.15,0.282,3.61,0.229,3.28,2.441,65.4075,28.956,24.7073,8.448,2.3113,4.5991,0.6771,0.4401,0.6344,0.1316,0.1542,0.2014,,0.0024414085783064365
3624.0,0.156,102.84,113.24,0.287,3.54,0.231,3.29,2.443,40.0466,18.2307,14.3954,8.5508,2.2469,4.2236,0.5785,0.3578,0.5369,0.1266,0.1522,0.1838,,0.00203742366284132
3624.5,0.159,103.47,119.04,0.29,3.52,0.234,3.15,2.438,34.6596,18.4167,15.8023,9.4395,2.5376,4.7617,0.6003,0.3977,0.6057,0.14,0.1794,0.2077,,0.00198884354904294
3625.0,0.169,105.18,124.09,0.321,3.5,0.257,3.34,2.421,45.9204,27.7708,27.0461,21.9251,3.9598,6.2078,0.8608,0.4416,0.8467,0.1744,0.31,0.2866,,0.0002652358962222934
3625.5,0.183,106.78,129.91,0.325,3.48,0.263,3.18,2.398,67.9349,52.1807,59.7781,38.2048,7.3491,11.9321,1.179,0.595,1.2172,0.2522,0.5009,0.4704,,0.00015046290354803205
3626.0,0.197,107.38,130.18,0.352,3.47,0.285,3.15,2.373,94.4536,78.079,112.1802,72.8056,15.3059,21.0403,1.0707,0.4391,1.0206,0.2338,0.5471,0.6579,,9.456022962694988e-05
3626.5,0.2,104.9,120.63,0.35,3.51,0.285,3.18,2.367,145.1156,101.2914,121.3988,69.7867,20.2164,25.0832,0.8417,0.3268,0.6591,0.2349,0.4258,0.7071,,0.0001189785180031322
3627.0,0.192,102.67,116.68,0.343,3.59,0.278,3.34,2.381,173.9697,112.7316,113.8139,48.6684,14.308,17.6435,0.7144,0.3119,0.5558,0.2191,0.3279,0.6006,,9.545824286760762e-05
3627.5,0.18,102.21,111.03,0.327,3.69,0.264,3.47,2.401,239.6615,132.4496,128.378,29.7034,7.5266,10.5872,0.9513,0.4241,0.6803,0.2005,0.2724,0.4337,,0.00023308016534429044
3628.0,0.172,103.7,114.87,0.309,3.73,0.25,3.47,2.415,229.7143,137.6738,146.4511,21.8954,4.6947,7.9248,1.2199,0.6705,1.0342,0.192,0.2709,0.343,,0.00026580996927805245
3628.5,0.173,104.95,114.32,0.359,3.7,0.282,3.55,2.415,134.1022,67.747,101.9013,28.5486,4.3131,6.1534,1.2302,0.4343,0.8134,0.1146,0.2585,0.4367,,0.00021225995442364365
3629.0,0.172,103.94,117.84,0.359,3.67,0.282,3.36,2.415,85.8029,48.2953,66.5232,22.2158,4.301,6.0979,0.8155,0.3491,0.6163,0.1088,0.2166,0.4277,,9.074086119653657e-05
3629.5,0.171,100.03,116.76,0.354,3.73,0.278,3.35,2.418,86.7217,53.105,56.8847,14.8676,4.3109,5.7538,0.4172,0.2492,0.3712,0.1,0.1336,0.3782,,5.454255733639002e-05
3630.0,0.162,93.8,106.11,0.297,3.88,0.239,3.74,2.433,223.5161,123.2774,73.2967,9.5387,4.063,5.1169,0.2744,0.2287,0.2491,0.1743,0.1275,0.2261,,0.00010273387306369841
3630.5,0.15,90.83,100.19,0.26,4.01,0.212,4.53,2.454,339.6776,157.7235,66.2408,5.7754,2.5183,3.708,0.208,0.165,0.1503,0.1691,0.0813,0.1582,,0.0001359128364128992
3631.0,0.139,94.25,99.84,0.241,3.98,0.197,4.71,2.473,228.8013,92.6063,38.0589,3.0373,1.1353,2.5292,0.2442,0.152,0.1557,0.0836,0.0394,0.1014,,0.0005310237756930292
3631.5,0.144,100.12,112.79,0.244,3.85,0.201,3.9,2.464,118.8948,64.0856,43.1885,3.6129,1.2049,3.1355,0.4097,0.3358,0.4092,0.0788,0.0609,0.1287,,0.0024151825346052647
3632.0,0.161,105.61,117.62,0.291,3.66,0.235,3.17,2.435,99.2305,53.9479,67.3244,12.781,2.7404,5.1687,1.2231,0.9301,1.3919,0.1694,0.2573,0.2274,,0.0025219994131475687
3632.5,0.18,108.32,126.61,0.312,3.52,0.254,3.03,2.403,97.5044,67.714,96.2189,32.913,6.0346,11.0878,1.9429,1.146,2.1621,0.2944,0.6052,0.4506,,0.0005671869148500264
3633.0,0.185,109.22,125.84,0.329,3.42,0.267,2.64,2.394,60.026,38.4517,63.2133,35.9916,7.9909,13.1822,1.8422,0.9952,1.9479,0.3465,0.778,0.504,,0.0013733814703300595
3633.5,0.181,110.16,128.91,0.322,3.35,0.261,2.69,2.4,38.8245,24.7728,37.502,35.9368,6.5903,11.2485,1.9042,1.0648,2.2798,0.3801,0.8928,0.4531,,0.0030865666922181845
3634.0,0.178,111.65,130.56,0.345,3.31,0.274,2.76,2.406,26.7747,17.2344,28.7904,47.5538,5.879,8.3368,2.018,0.9568,2.502,0.3807,1.2443,0.4079,,0.005716226529330015
3634.5,0.178,111.1,133.19,0.354,3.31,0.28,2.88,2.406,21.9256,15.386,24.298,48.4137,5.7477,8.0323,1.5665,0.6556,1.8275,0.2992,1.0584,0.4456,,0.0015284253749996424
3635.0,0.183,108.64,127.71,0.336,3.38,0.27,2.88,2.397,42.0508,27.6415,37.9951,39.6823,7.3355,11.3858,1.3763,0.6343,1.4283,0.2793,0.6742,0.464,,0.0005859059165231884
3635.5,0.185,106.19,119.48,0.318,3.46,0.26,2.88,2.393,84.0019,51.2508,60.1434,31.1171,8.4911,14.347,1.2197,0.6091,1.0865,0.2804,0.4937,0.5495,,0.0007094561005942523
3636.0,0.186,104.32,113.23,0.292,3.56,0.245,3.03,2.392,174.606,109.0224,103.9998,24.0704,8.3134,17.2931,1.1626,0.6454,0.9304,0.3069,0.4076,0.7509,,0.0007720380672253668
3636.5,0.18,104.69,110.23,0.288,3.58,0.24,3.2,2.402,186.3879,102.213,95.7718,21.1508,6.0235,13.1883,1.2944,0.6982,1.0486,0.2635,0.3496,0.5838,,0.001654026797041297
3637.0,0.173,106.53,112.75,0.291,3.53,0.239,3.08,2.415,104.2092,51.4197,57.5843,18.4662,4.2362,9.0361,1.4414,0.8746,1.4426,0.2336,0.3677,0.3934,,0.004571491852402687
3637.5,0.166,110.93,119.89,0.319,3.43,0.254,3.03,2.426,47.5844,22.9303,36.8795,36.0345,3.9063,5.5176,2.3785,1.4856,3.3987,0.3273,0.9533,0.2587,,0.019002489745616913
3638.0,0.165,110.08,131.2,0.355,3.35,0.277,3.01,2.428,14.7183,9.7083,13.3127,32.0617,3.374,4.2593,1.2107,0.544,1.4045,0.2315,0.8441,0.3392,,0.002343174535781145
3638.5,0.165,108.75,131.42,0.374,3.33,0.289,2.91,2.428,8.6635,6.1395,7.6176,21.2753,2.8993,4.0552,0.6825,0.2724,0.6491,0.1472,0.5257,0.546,,0.0010439350735396147
3639.0,0.168,104.73,124.18,0.37,3.42,0.287,2.61,2.423,11.1041,6.8134,8.3351,10.3288,3.1729,4.7284,0.4035,0.2019,0.3368,0.0956,0.2085,0.5169,,0.00037280039396137
3639.5,0.172,101.39,110.48,0.326,3.58,0.26,2.82,2.416,63.5343,30.6432,32.4675,12.293,4.8705,6.9677,0.5583,0.3109,0.4429,0.1436,0.2007,0.3162,,0.0006643525557592511
3640.0,0.171,101.08,101.59,0.287,3.72,0.236,3.11,2.418,214.0122,99.2734,92.7055,11.1878,4.3787,8.39,0.799,0.4656,0.5837,0.1785,0.1942,0.3687,,0.003558400785550475
3640.5,0.166,103.59,102.4,0.269,3.71,0.224,3.47,2.426,235.5801,104.783,91.4937,10.7223,2.9356,7.387,1.1075,0.6787,0.9262,0.1686,0.1855,0.334,,0.005610577296465635
3641.0,0.167,106.56,108.87,0.293,3.59,0.239,3.1,2.424,122.6792,53.7856,67.027,16.4519,3.4799,6.9195,1.571,1.0049,1.6169,0.2092,0.3388,0.3041,,0.01152011938393116
3641.5,0.176,107.6,118.53,0.322,3.5,0.259,2.7,2.409,66.5504,35.5285,54.9326,22.6333,5.3304,8.7403,1.5427,0.9084,1.5697,0.261,0.5205,0.3737,,0.0045807878486812115
3642.0,0.184,107.41,123.1,0.345,3.47,0.277,2.56,2.395,54.967,34.2121,58.4269,27.3671,7.7941,11.4151,1.2334,0.6356,1.1257,0.237,0.5161,0.4807,,0.0009836868848651648
3642.5,0.181,108.0,129.58,0.345,3.45,0.276,2.43,2.4,38.3466,27.0718,48.8935,23.6895,6.8258,10.0536,1.1888,0.7298,1.2518,0.255,0.5637,0.4513,,0.000650529284030199
3643.0,0.177,107.27,130.24,0.345,3.43,0.274,2.46,2.407,26.1074,18.1886,28.8949,19.1791,5.568,8.1058,0.9076,0.5702,0.9791,0.2188,0.4718,0.4021,,0.0006983593921177089
3643.5,0.178,107.63,132.35,0.338,3.4,0.27,2.42,2.405,25.4025,18.2931,28.6777,19.9524,5.9299,8.8963,0.9749,0.6431,1.1036,0.2522,0.526,0.4007,,0.0008899306994862854
3644.0,0.186,107.98,134.33,0.337,3.41,0.272,2.48,2.392,37.633,30.4489,49.156,29.0228,8.5867,13.1886,1.1393,0.7055,1.2728,0.2932,0.6155,0.5086,,0.0002587675116956234
3644.5,0.191,109.74,142.12,0.338,3.42,0.275,2.44,2.383,48.5125,47.5475,93.3494,40.6913,10.8418,17.1794,1.7311,1.0996,2.0538,0.3923,0.8871,0.5961,,0.00015744633856229484
3645.0,0.193,109.68,144.39,0.355,3.43,0.285,2.2,2.381,37.8381,39.1532,91.1823,33.138,11.4446,16.7256,1.3618,0.96,1.6018,0.3454,0.7794,0.6096,,0.0001308131031692028
3645.5,0.19,109.37,141.42,0.361,3.43,0.288,2.13,2.385,31.9825,30.6079,72.1802,26.1373,9.7996,14.0859,1.1779,0.8421,1.3226,0.2978,0.6742,0.6004,,0.00017797060718294233
3646.0,0.189,106.49,131.82,0.335,3.47,0.272,2.36,2.387,49.6474,42.0071,69.8466,24.8792,10.4013,15.545,0.9272,0.653,1.0194,0.2754,0.5121,0.5606,,0.00017216947162523866
3646.5,0.186,106.69,120.48,0.319,3.47,0.261,2.63,2.392,77.8933,48.5306,67.2504,27.1156,8.6146,14.6412,1.3072,0.7355,1.2279,0.2982,0.5334,0.5579,,0.0011059988755732775
3647.0,0.183,106.94,117.97,0.315,3.43,0.258,2.67,2.397,65.8943,36.6033,47.8349,24.893,7.2851,12.8647,1.3265,0.7242,1.2456,0.2922,0.5225,0.5106,,0.0027575804851949215
3647.5,0.182,106.79,118.14,0.351,3.4,0.28,2.47,2.398,35.2088,18.3624,27.7055,22.0124,7.1321,10.1873,0.9657,0.4282,0.7608,0.2018,0.4317,0.4769,,0.00441647507250309
3648.0,0.187,108.04,121.13,0.346,3.43,0.278,2.35,2.391,50.9337,29.4766,53.6596,26.4336,8.8126,12.9681,1.3655,0.6947,1.1812,0.2743,0.589,0.5155,,0.00392342172563076
3648.5,0.192,109.3,120.66,0.336,3.47,0.274,2.31,2.382,94.6993,57.0674,123.5448,33.9249,11.0354,17.544,2.2751,1.2484,2.0413,0.3936,0.8249,0.5994,,0.00519214104861021
3649.0,0.193,110.32,126.69,0.336,3.45,0.274,2.42,2.38,90.9231,62.4786,136.0864,43.9993,11.3961,18.5824,2.6054,1.4371,2.613,0.4415,1.0056,0.6211,,0.001227170811034739
3649.5,0.196,110.03,130.53,0.338,3.43,0.276,1.87,2.376,66.8335,49.0968,131.5983,24.9365,13.1221,20.9584,2.2137,1.7303,2.2421,0.5378,0.9607,0.6598,,0.0005736771272495389
3650.0,0.195,110.18,124.86,0.341,3.45,0.278,1.91,2.376,80.2284,51.9878,142.9313,26.7196,12.9745,20.4267,2.5401,1.7507,2.342,0.5277,0.9747,0.6524,,0.0026388871483504772
3650.5,0.196,107.79,120.14,0.337,3.52,0.276,2.25,2.374,121.6164,80.7539,173.0204,32.5948,14.5226,21.9492,1.8132,1.0204,1.5012,0.3547,0.6772,0.677,,0.002494899556040764
3651.0,0.193,108.03,124.42,0.324,3.52,0.267,2.58,2.379,135.9553,101.4227,179.2506,38.9715,12.0306,20.3631,1.9607,1.131,1.8647,0.3717,0.7221,0.6898,,0.0005591574590653181
3651.5,0.19,108.61,136.49,0.331,3.49,0.27,2.85,2.385,80.3186,75.0015,120.4432,47.8918,10.2302,16.6422,1.686,0.9441,1.8866,0.3292,0.7368,0.5872,,0.00011222668399568647
3652.0,0.189,106.54,135.73,0.316,3.48,0.26,2.96,2.387,75.8394,74.2695,86.9162,37.8715,9.872,17.21,1.1553,0.6915,1.248,0.3143,0.556,0.6394,,9.526189387543127e-05
3652.5,0.19,103.79,125.09,0.34,3.56,0.275,3.01,2.385,102.1777,81.9917,98.0346,37.206,11.9558,15.8624,0.6787,0.3839,0.66,0.2143,0.3558,0.5625,,9.712095197755843e-05
3653.0,0.194,101.97,114.55,0.33,3.71,0.271,2.88,2.378,315.0923,242.9777,311.7531,36.7692,16.6358,20.7736,0.8508,0.5012,0.7137,0.2691,0.3846,0.6772,,0.0002271692210342735
3653.5,0.197,100.91,111.69,0.304,3.83,0.256,2.8,2.373,689.6214,643.7908,828.4331,33.2108,19.3648,27.4357,0.9686,0.7038,0.8272,0.3903,0.5007,1.0343,,0.0003211194707546383
3654.0,0.196,101.33,110.7,0.278,3.9,0.241,2.95,2.374,1100.6171,1133.958,1354.1815,27.0006,15.6104,31.1627,1.2021,0.9154,0.9324,0.4609,0.519,1.5374,,0.0003355222870595753
3654.5,0.191,102.73,111.34,0.29,3.89,0.246,3.03,2.383,978.5338,907.8399,1205.3102,27.3825,11.7646,22.6283,1.6074,1.0963,1.2528,0.3616,0.4394,0.9875,,0.0005633857799693942
3655.0,0.188,104.59,111.45,0.317,3.89,0.261,2.82,2.388,708.7504,568.1934,1173.8638,29.2676,10.3904,16.6025,2.3247,1.4032,1.757,0.2777,0.4379,0.6147,,0.002228854689747095
3655.5,0.19,104.67,115.06,0.331,3.89,0.27,2.73,2.386,562.1682,478.7103,1127.8196,30.7214,11.3434,16.3608,2.1054,1.2879,1.6654,0.2507,0.4242,0.5844,,0.001110110548324883
3656.0,0.197,102.52,114.42,0.315,3.92,0.263,3.11,2.373,1163.2904,1161.9844,1652.9543,47.1162,18.504,25.9538,1.6162,0.9995,1.295,0.3694,0.4919,0.8864,,0.00025070778792724013
3656.5,0.203,101.73,118.15,0.314,3.96,0.264,3.42,2.363,1820.9379,2119.8542,2402.6643,70.9033,26.6327,34.6086,1.4334,0.9519,1.2349,0.4918,0.5851,1.1181,,9.720368689158931e-05
3657.0,0.209,101.21,118.6,0.298,4.03,0.257,3.54,2.352,3402.6778,4510.9312,4397.6083,86.3215,36.7126,51.7548,1.5971,1.1539,1.2927,0.8018,0.84,1.9765,,8.53279052535072e-05
3657.5,0.211,101.25,119.55,0.298,4.09,0.258,3.85,2.35,4988.3618,6709.7525,5776.9116,107.5655,39.9483,55.5191,1.8434,1.2708,1.4227,0.9083,0.8864,2.0758,,7.426302909152582e-05
3658.0,0.212,101.77,116.81,0.299,4.13,0.259,4.03,2.347,6873.6834,9010.317,7408.6869,126.9117,42.4782,59.7464,2.5267,1.4923,1.686,0.9668,0.9341,2.1856,,8.258355228463188e-05
3658.5,0.208,102.14,116.81,0.31,4.11,0.264,3.94,2.354,5168.7585,6463.1003,6147.8302,114.7494,34.8493,46.1892,2.4783,1.3976,1.7446,0.6841,0.7343,1.4681,,9.094436973100528e-05
3659.0,0.21,101.89,117.84,0.318,4.09,0.269,3.66,2.351,3952.5622,5033.0577,5441.7275,114.2711,40.3091,48.3221,2.0254,1.2504,1.634,0.6343,0.7248,1.3661,,9.17137076612562e-05
3659.5,0.211,101.11,115.86,0.309,4.04,0.264,3.6,2.35,3626.9201,4487.2132,4389.7649,104.9929,42.2609,51.957,1.6526,1.0795,1.3163,0.7566,0.8105,1.6527,,9.039692668011412e-05
3660.0,0.213,100.84,117.4,0.306,4.02,0.264,3.6,2.346,3675.7022,4714.5701,4330.4902,114.2214,48.9959,59.7017,1.467,1.0364,1.2197,0.8889,0.9255,1.9511,,7.785682828398421e-05
3660.5,0.211,99.36,117.95,0.303,4.05,0.261,3.85,2.35,4150.6186,5275.7779,4171.2985,113.4605,47.2085,54.2778,1.1255,0.9072,1.0471,0.9947,0.9092,1.8865,,6.422027217922732e-05
3661.0,0.209,96.45,111.91,0.292,4.15,0.254,4.06,2.352,6532.909,7587.6128,5345.838,109.8997,51.831,54.0594,0.8857,0.8432,0.8679,1.4835,1.1415,2.2372,,5.6829470850061625e-05
3661.5,0.204,94.12,102.8,0.271,4.25,0.24,3.87,2.361,6785.7242,7255.7992,6010.8397,66.8673,41.0098,46.0362,0.7192,0.7223,0.6615,1.5085,1.1803,2.5182,,8.399724902119488e-05
3662.0,0.198,94.29,97.42,0.266,4.27,0.234,3.65,2.371,5480.9222,5738.4551,5521.0885,42.3665,28.1242,35.7088,0.7552,0.6606,0.6201,1.0028,0.8298,1.9865,,0.00025018208543770015
3662.5,0.198,95.77,108.28,0.286,4.23,0.246,3.81,2.371,5234.992,5975.4478,5215.9587,55.2586,28.1062,32.4648,0.8495,0.7821,0.834,0.8796,0.7066,1.4718,,8.180510485544801e-05
3663.0,0.207,98.95,117.61,0.307,4.17,0.262,3.87,2.357,5185.8175,6761.0767,5996.0425,98.1875,39.0245,43.4328,1.2601,1.0412,1.2574,0.8193,0.7449,1.4564,,6.961172766750678e-05
3663.5,0.218,100.26,128.48,0.311,4.13,0.269,4.18,2.337,6459.0084,9605.7522,6872.5651,190.1652,68.7696,73.2786,1.2204,1.1546,1.4105,1.1955,1.0674,2.0502,,5.1360882935114205e-05
3664.0,0.223,100.76,130.46,0.307,4.07,0.268,4.72,2.329,8447.0329,12118.1574,6495.7911,269.161,84.607,93.643,1.2939,1.1367,1.3156,1.6792,1.3319,2.7244,,4.6101769839879125e-05
3664.5,0.222,100.94,132.36,0.331,4.03,0.282,4.54,2.33,4978.48,7314.4869,4749.2198,279.9937,86.1101,79.4859,0.8526,0.8468,1.2406,0.9151,0.8557,1.4375,,4.539992369245738e-05
3665.0,0.218,99.59,128.85,0.342,4.05,0.287,4.9,2.338,4743.6229,6159.7792,3741.0391,254.0555,71.3839,60.7298,0.6268,0.6695,1.0559,0.715,0.6081,1.0546,,4.539992369245738e-05
3665.5,0.21,97.27,130.17,0.338,4.12,0.282,4.71,2.351,4059.9318,5824.1082,3671.8267,166.2089,51.9296,42.4557,0.4375,0.6884,1.0238,0.7568,0.5688,0.9507,,4.539992369245738e-05
3666.0,0.19,93.38,126.29,0.3,4.2,0.251,5.21,2.385,4608.02,5633.9022,2727.3176,72.6902,22.0363,20.1662,0.4115,0.6482,0.6893,1.1249,0.5471,0.8198,,4.539992369245738e-05
3666.5,0.167,87.8,120.91,0.247,4.36,0.211,5.66,2.424,3077.5767,2673.6715,1282.2161,18.6049,8.1698,8.7798,0.1989,0.3097,0.2431,0.8039,0.2765,0.4122,,4.539992369245738e-05
3667.0,0.138,81.42,110.66,0.195,4.48,0.169,8.63,2.474,1101.7433,424.7737,161.5121,4.8785,2.3973,2.698,0.0809,0.0906,0.051,0.4411,0.0743,0.0895,,4.539992369245738e-05
3667.5,0.114,77.46,105.07,0.16,4.56,0.139,7.41,2.514,110.5312,39.9509,21.6668,1.0579,0.848,0.9694,0.0163,0.018,0.0154,0.0679,0.0247,0.0257,,7.231223571579903e-05
3668.0,0.096,77.19,101.0,0.144,4.47,0.122,4.69,2.545,8.183,4.7863,3.2273,0.3146,0.3549,0.4759,0.0044,0.0053,0.0078,0.0102,0.0116,0.0131,,0.0007066481048241258
3668.5,0.1,83.12,104.67,0.164,4.31,0.136,3.94,2.539,10.171,7.0462,4.2175,0.2933,0.3217,0.6257,0.0094,0.0105,0.0155,0.0114,0.0105,0.0203,,0.00422960240393877
3669.0,0.124,89.37,103.13,0.203,4.1,0.168,4.06,2.497,56.1745,30.3222,15.5002,0.8496,0.6633,1.5868,0.0509,0.049,0.0531,0.0366,0.0206,0.0568,,0.0014515636721625924
3669.5,0.157,97.08,108.29,0.268,3.9,0.22,4.0,2.441,290.405,166.0217,97.4145,7.2863,2.5382,4.9934,0.4184,0.2925,0.326,0.1418,0.0954,0.2198,,0.00021394534269347787
3670.0,0.182,102.27,107.3,0.297,3.71,0.246,3.78,2.399,461.2799,263.4029,192.914,30.5435,7.5861,13.5994,1.2278,0.5504,0.8011,0.2841,0.3111,0.5806,,0.000394690316170454
3670.5,0.198,105.23,113.23,0.33,3.59,0.272,3.19,2.371,318.2641,202.1993,239.2346,63.3347,17.5495,24.9354,1.5539,0.5846,1.0413,0.3187,0.5408,0.758,,0.0008576167747378349
3671.0,0.213,107.73,116.08,0.329,3.52,0.277,2.75,2.347,377.8427,278.5897,423.1884,93.5121,34.2713,50.9255,2.4176,0.9164,1.5378,0.5091,0.9401,1.1803,,0.004220766015350819
3671.5,0.223,109.03,122.45,0.364,3.49,0.302,2.38,2.329,246.1516,188.3403,451.9905,115.4695,59.24,69.2009,1.8403,0.6256,1.0659,0.3337,0.6623,0.8698,,0.002036741469055414
3672.0,0.226,108.59,122.12,0.355,3.48,0.297,2.18,2.324,270.8398,219.0553,512.1352,104.5846,72.2198,83.4119,1.8852,0.7532,1.0862,0.4513,0.7875,0.9827,,0.001543971593491733
3672.5,0.215,107.46,120.71,0.359,3.49,0.296,2.36,2.342,181.7488,134.3719,281.3587,76.3092,41.8889,49.7256,1.3761,0.5399,0.8766,0.3077,0.5831,0.8458,,0.0018030469072982669
3673.0,0.204,106.08,115.55,0.343,3.52,0.282,2.67,2.362,197.2664,128.0692,200.7791,58.9517,23.4613,30.7943,1.4148,0.554,0.9478,0.3097,0.5716,0.7904,,0.0026669513899832964
3673.5,0.191,104.88,115.44,0.355,3.59,0.285,2.96,2.384,138.7381,81.4109,123.4449,39.0975,11.4969,15.0912,1.0416,0.3997,0.7248,0.1738,0.3372,0.5829,,0.0005820717196911573
3674.0,0.166,97.71,111.03,0.33,3.74,0.261,2.94,2.426,76.8434,43.4773,43.5063,8.257,3.924,5.0984,0.3236,0.2491,0.3133,0.11,0.1276,0.259,,0.00014176151307765394
3674.5,0.134,89.51,95.12,0.25,3.98,0.201,3.33,2.48,63.2807,26.4446,17.2685,1.5644,1.2392,1.9931,0.0891,0.0845,0.0876,0.053,0.0405,0.0798,,0.0007062057848088443
3675.0,0.114,88.72,85.13,0.199,4.13,0.162,3.8,2.515,45.8802,15.5345,8.8132,0.5492,0.475,1.0913,0.0453,0.0353,0.0424,0.0228,0.0147,0.0394,,0.006202585995197296
3675.5,0.136,94.25,81.93,0.22,4.08,0.183,3.23,2.478,167.5809,60.2504,54.0548,1.1529,0.8833,2.4292,0.1592,0.129,0.1426,0.0446,0.0306,0.0927,,0.015282133594155312
3676.0,0.172,103.36,98.83,0.281,3.85,0.233,2.57,2.416,373.5226,202.5999,377.9899,8.5231,4.1639,9.3568,1.3884,1.1375,1.2213,0.192,0.2356,0.4216,,0.02828461118042469
3676.5,0.196,104.09,105.41,0.302,3.64,0.255,2.45,2.375,336.6749,212.6173,319.024,25.8494,15.1974,26.7043,1.5371,0.8677,1.0562,0.3761,0.5507,1.0321,,0.018057217821478844
