DEPT,DPHI_D,DTC_D,GR_NORM,NPHI_D,PEF_D,POR_D,RESD_D,RHOB_D,LOGK_SDR_PRE_BRINE[DENGEOMOD_K_SDR_PRE_BRINE_DVD1],LOGK_SDR_PRE_BRINE[DENGEOMOD_K_SDR_PRE_BRINE_DVD2],LOGK_SDR_PRE_BRINE[DENGEOMOD_K_SDR_PRE_BRINE_DVD3],LOGK_SDR_PRE_BRINE[DENGEOMOD_K_SDR_PRE_BRINE_DVD4],LOGK_SDR_PRE_BRINE[DENGEOMOD_K_SDR_PRE_BRINE_DVD5],LOGK_SDR_PRE_BRINE[DENGEOMOD_K_SDR_PRE_BRINE_DVD6],LOGK_SDR_PRE_BRINE2[DENGEOMOD_K_SDR_PRE_BRINE_DVD1_2],LOGK_SDR_PRE_BRINE2[DENGEOMOD_K_SDR_PRE_BRINE_DVD2_2],LOGK_SDR_PRE_BRINE2[DENGEOMOD_K_SDR_PRE_BRINE_DVD3_2],LOGK_SDR_PRE_BRINE2[DENGEOMOD_K_SDR_PRE_BRINE_DVD4_2],LOGK_SDR_PRE_BRINE2[DENGEOMOD_K_SDR_PRE_BRINE_DVD5_2],LOGK_SDR_PRE_BRINE2[DENGEOMOD_K_SDR_PRE_BRINE_DVD6_2],K_SDR,K_SDR_0919,K_SDR_PRE
1500.0,0.487,-999.25,-999.25,0.545,2.64,0.0,1.43,1.878,-999.25,-999.25,-999.25,-999.25,-999.25,141.0971,-999.25,-999.25,-999.25,-999.25,-999.25,0.5156,,,
1500.5,0.504,-999.25,-999.25,0.456,2.52,0.0,1.4,1.849,-999.25,-999.25,-999.25,-999.25,-999.25,42.6685,-999.25,-999.25,-999.25,-999.25,-999.25,3.9217,,,
1501.0,0.48,-999.25,-999.25,0.464,2.5,0.0,1.38,1.889,-999.25,-999.25,-999.25,-999.25,-999.25,129.553,-999.25,-999.25,-999.25,-999.25,-999.25,1.812,,,
1501.5,0.438,-999.25,-999.25,0.547,2.55,0.0,1.25,1.961,-999.25,-999.25,-999.25,-999.25,-999.25,877.8102,-999.25,-999.25,-999.25,-999.25,-999.25,0.4906,,,
1502.0,0.418,-999.25,-999.25,0.662,2.69,0.0,1.38,1.995,-999.25,-999.25,-999.25,-999.25,-999.25,2601.2493,-999.25,-999.25,-999.25,-999.25,-999.25,0.9338,,,
1502.5,0.442,-999.25,-999.25,0.62,2.73,0.0,1.42,1.953,-999.25,-999.25,-999.25,-999.25,-999.25,1258.0871,-999.25,-999.25,-999.25,-999.25,-999.25,0.5532,,,
1503.0,0.47,-999.25,-999.25,0.446,2.72,0.0,1.58,1.907,-999.25,-999.25,-999.25,-999.25,-999.25,182.8995,-999.25,-999.25,-999.25,-999.25,-999.25,2.0257,,,
1503.5,0.457,-999.25,-999.25,0.414,2.69,0.0,1.55,1.928,-999.25,-999.25,-999.25,-999.25,-999.25,283.4667,-999.25,-999.25,-999.25,-999.25,-999.25,2.9742,,,
1504.0,0.439,-999.25,-999.25,0.39,2.78,0.0,1.22,1.959,-999.25,-999.25,-999.25,-999.25,-999.25,499.7428,-999.25,-999.25,-999.25,-999.25,-999.25,2.8817,,,
1504.5,0.455,-999.25,-999.25,0.62,2.85,0.0,1.12,1.932,-999.25,-999.25,-999.25,-999.25,-999.25,848.7369,-999.25,-999.25,-999.25,-999.25,-999.25,0.4456,,,
1505.0,0.485,-999.25,-999.25,0.548,2.84,0.0,1.3,1.88,-999.25,-999.25,-999.25,-999.25,-999.25,159.717,-999.25,-999.25,-999.25,-999.25,-999.25,0.5294,,,
1505.5,0.482,-999.25,-999.25,0.452,2.8,0.0,2.13,1.886,-999.25,-999.25,-999.25,-999.25,-999.25,113.8091,-999.25,-999.25,-999.25,-999.25,-999.25,2.4363,,,
1506.0,0.443,-999.25,-999.25,0.454,2.83,0.0,2.24,1.952,-999.25,-999.25,-999.25,-999.25,-999.25,513.8021,-999.25,-999.25,-999.25,-999.25,-999.25,1.0532,,,
1506.5,0.423,-999.25,-999.25,0.581,2.94,0.0,1.56,1.987,-999.25,-999.25,-999.25,-999.25,-999.25,1504.818,-999.25,-999.25,-999.25,-999.25,-999.25,0.5206,,,
1507.0,0.458,-999.25,-999.25,0.511,2.99,0.0,1.15,1.927,-999.25,-999.25,-999.25,-999.25,-999.25,378.5244,-999.25,-999.25,-999.25,-999.25,-999.25,0.6366,,,
1507.5,0.513,-999.25,-999.25,0.615,2.92,0.0,1.46,1.833,-999.25,-999.25,-999.25,-999.25,-999.25,73.4393,-999.25,-999.25,-999.25,-999.25,-999.25,0.2427,,,
1508.0,0.525,-999.25,-999.25,0.531,2.82,0.0,1.69,1.811,-999.25,-999.25,-999.25,-999.25,-999.25,21.3245,-999.25,-999.25,-999.25,-999.25,-999.25,0.9569,,,
1508.5,0.479,-999.25,-999.25,0.515,2.81,0.0,1.38,1.891,-999.25,-999.25,-999.25,-999.25,-999.25,168.3487,-999.25,-999.25,-999.25,-999.25,-999.25,0.7334,,,
1509.0,0.417,-999.25,-999.25,0.475,2.83,0.0,1.38,1.998,-999.25,-999.25,-999.25,-999.25,-999.25,1099.3571,-999.25,-999.25,-999.25,-999.25,-999.25,0.5691,,,
1509.5,0.403,-999.25,-999.25,0.497,2.86,0.0,1.53,2.022,-999.25,-999.25,-999.25,-999.25,-999.25,1519.3104,-999.25,-999.25,-999.25,-999.25,-999.25,0.4731,,,
1510.0,0.408,-999.25,-999.25,0.63,2.84,0.0,1.39,2.013,-999.25,-999.25,-999.25,-999.25,-999.25,2402.4353,-999.25,-999.25,-999.25,-999.25,-999.25,0.7713,,,
1510.5,0.415,-999.25,-999.25,0.713,2.8,0.0,1.3,2.0,-999.25,-999.25,-999.25,-999.25,-999.25,3603.6527,-999.25,-999.25,-999.25,-999.25,-999.25,1.6083,,,
1511.0,0.401,-999.25,-999.25,0.675,2.79,0.0,1.48,2.024,-999.25,-999.25,-999.25,-999.25,-999.25,3155.3427,-999.25,-999.25,-999.25,-999.25,-999.25,1.361,,,
1511.5,0.381,-999.25,-999.25,0.597,2.83,0.0,1.64,2.058,-999.25,-999.25,-999.25,-999.25,-999.25,2393.411,-999.25,-999.25,-999.25,-999.25,-999.25,0.8137,,,
1512.0,0.373,-999.25,-999.25,0.516,2.88,0.0,1.91,2.072,-999.25,-999.25,-999.25,-999.25,-999.25,2021.9696,-999.25,-999.25,-999.25,-999.25,-999.25,0.4913,,,
1512.5,0.399,-999.25,-999.25,0.614,2.84,0.0,1.45,2.029,-999.25,-999.25,-999.25,-999.25,-999.25,2367.8124,-999.25,-999.25,-999.25,-999.25,-999.25,0.7185,,,
1513.0,0.436,-999.25,-999.25,0.587,2.69,0.0,1.05,1.964,-999.25,-999.25,-999.25,-999.25,-999.25,1171.5609,-999.25,-999.25,-999.25,-999.25,-999.25,0.5082,,,
1513.5,0.46,-999.25,-999.25,0.459,2.6,0.0,1.52,1.924,-999.25,-999.25,-999.25,-999.25,-999.25,281.8911,-999.25,-999.25,-999.25,-999.25,-999.25,1.2765,,,
1514.0,0.446,-999.25,-999.25,0.393,2.63,0.0,2.38,1.948,-999.25,-999.25,-999.25,-999.25,-999.25,392.9797,-999.25,-999.25,-999.25,-999.25,-999.25,3.2594,,,
1514.5,0.431,-999.25,-999.25,0.378,2.75,0.0,1.46,1.973,-999.25,-999.25,-999.25,-999.25,-999.25,620.6564,-999.25,-999.25,-999.25,-999.25,-999.25,2.8538,,,
1515.0,0.45,-999.25,-999.25,0.406,2.82,0.0,1.24,1.94,-999.25,-999.25,-999.25,-999.25,-999.25,358.2782,-999.25,-999.25,-999.25,-999.25,-999.25,2.8782,,,
1515.5,0.487,-999.25,-999.25,0.411,2.74,0.0,1.34,1.877,-999.25,-999.25,-999.25,-999.25,-999.25,84.1666,-999.25,-999.25,-999.25,-999.25,-999.25,8.6418,,,
1516.0,0.52,-999.25,-999.25,0.409,2.61,0.0,1.89,1.82,-999.25,-999.25,-999.25,-999.25,-999.25,19.4637,-999.25,-999.25,-999.25,-999.25,-999.25,37.8834,,,
1516.5,0.53,-999.25,-999.25,0.426,2.48,0.0,1.39,1.804,-999.25,-999.25,-999.25,-999.25,-999.25,12.1084,-999.25,-999.25,-999.25,-999.25,-999.25,29.3097,,,
1517.0,0.502,-999.25,-999.25,0.492,2.43,0.0,1.11,1.851,-999.25,-999.25,-999.25,-999.25,-999.25,53.9663,-999.25,-999.25,-999.25,-999.25,-999.25,1.5738,,,
1517.5,0.452,-999.25,-999.25,0.505,2.5,0.0,1.22,1.937,-999.25,-999.25,-999.25,-999.25,-999.25,457.2711,-999.25,-999.25,-999.25,-999.25,-999.25,0.6494,,,
1518.0,0.412,-999.25,-999.25,0.659,2.6,0.0,1.38,2.005,-999.25,-999.25,-999.25,-999.25,-999.25,2740.5815,-999.25,-999.25,-999.25,-999.25,-999.25,1.0085,,,
1518.5,0.396,-999.25,-999.25,0.652,2.69,0.0,1.64,2.032,-999.25,-999.25,-999.25,-999.25,-999.25,2913.2201,-999.25,-999.25,-999.25,-999.25,-999.25,1.1955,,,
1519.0,0.404,-999.25,-999.25,0.52,2.72,0.0,1.71,2.019,-999.25,-999.25,-999.25,-999.25,-999.25,1636.6311,-999.25,-999.25,-999.25,-999.25,-999.25,0.4987,,,
1519.5,0.397,-999.25,-999.25,0.367,2.76,0.382,1.42,2.03,-999.25,-999.25,-999.25,-999.25,-999.25,237.377,-999.25,-999.25,-999.25,-999.25,-999.25,0.3472,,,
1520.0,0.417,-999.25,-999.25,0.374,2.8,0.0,1.65,1.997,-999.25,-999.25,-999.25,-999.25,-999.25,901.5152,-999.25,-999.25,-999.25,-999.25,-999.25,2.0237,,,
1520.5,0.427,-999.25,-999.25,0.373,2.86,0.0,1.87,1.98,-999.25,-999.25,-999.25,-999.25,-999.25,687.931,-999.25,-999.25,-999.25,-999.25,-999.25,2.7732,,,
1521.0,0.462,-999.25,-999.25,0.408,2.82,0.0,1.63,1.92,-999.25,-999.25,-999.25,-999.25,-999.25,230.0438,-999.25,-999.25,-999.25,-999.25,-999.25,3.9084,,,
1521.5,0.489,-999.25,-999.25,0.598,2.72,0.0,1.38,1.874,-999.25,-999.25,-999.25,-999.25,-999.25,193.6924,-999.25,-999.25,-999.25,-999.25,-999.25,0.3357,,,
1522.0,0.518,-999.25,-999.25,0.608,2.61,0.0,1.14,1.824,-999.25,-999.25,-999.25,-999.25,-999.25,53.8062,-999.25,-999.25,-999.25,-999.25,-999.25,0.2544,,,
1522.5,0.501,-999.25,-999.25,0.463,2.59,0.0,1.26,1.852,-999.25,-999.25,-999.25,-999.25,-999.25,51.3732,-999.25,-999.25,-999.25,-999.25,-999.25,3.2079,,,
1523.0,0.47,-999.25,-999.25,0.434,2.66,0.0,1.38,1.906,-999.25,-999.25,-999.25,-999.25,-999.25,179.4821,-999.25,-999.25,-999.25,-999.25,-999.25,2.729,,,
1523.5,0.443,-999.25,-999.25,0.442,2.76,0.0,1.55,1.953,-999.25,-999.25,-999.25,-999.25,-999.25,488.5188,-999.25,-999.25,-999.25,-999.25,-999.25,1.2054,,,
1524.0,0.439,-999.25,-999.25,0.477,2.85,0.0,1.91,1.96,-999.25,-999.25,-999.25,-999.25,-999.25,618.2005,-999.25,-999.25,-999.25,-999.25,-999.25,0.7196,,,
1524.5,0.423,-999.25,-999.25,0.564,2.92,0.0,1.82,1.987,-999.25,-999.25,-999.25,-999.25,-999.25,1379.7191,-999.25,-999.25,-999.25,-999.25,-999.25,0.4986,,,
1525.0,0.4,-999.25,-999.25,0.516,2.95,0.0,1.41,2.026,-999.25,-999.25,-999.25,-999.25,-999.25,1703.9948,-999.25,-999.25,-999.25,-999.25,-999.25,0.4914,,,
1525.5,0.371,-999.25,-999.25,0.54,2.99,0.0,1.34,2.076,-999.25,-999.25,-999.25,-999.25,-999.25,2045.5192,-999.25,-999.25,-999.25,-999.25,-999.25,0.5371,,,
1526.0,0.36,-999.25,-999.25,0.572,3.0,0.0,1.37,2.094,-999.25,-999.25,-999.25,-999.25,-999.25,1980.6659,-999.25,-999.25,-999.25,-999.25,-999.25,0.7481,,,
1526.5,0.359,-999.25,-999.25,0.576,3.02,0.0,1.31,2.096,-999.25,-999.25,-999.25,-999.25,-999.25,1949.1959,-999.25,-999.25,-999.25,-999.25,-999.25,0.7664,,,
1527.0,0.37,-999.25,-999.25,0.584,3.03,0.0,1.42,2.077,-999.25,-999.25,-999.25,-999.25,-999.25,2202.3275,-999.25,-999.25,-999.25,-999.25,-999.25,0.7774,,,
1527.5,0.378,-999.25,-999.25,0.456,3.03,0.0,1.6,2.063,-999.25,-999.25,-999.25,-999.25,-999.25,1907.5703,-999.25,-999.25,-999.25,-999.25,-999.25,0.4813,,,
1528.0,0.371,-999.25,-999.25,0.498,3.01,0.0,1.59,2.076,-999.25,-999.25,-999.25,-999.25,-999.25,1960.5784,-999.25,-999.25,-999.25,-999.25,-999.25,0.4496,,,
1528.5,0.359,-999.25,-999.25,0.439,2.96,0.0,1.64,2.095,-999.25,-999.25,-999.25,-999.25,-999.25,1973.8003,-999.25,-999.25,-999.25,-999.25,-999.25,0.4403,,,
1529.0,0.346,-999.25,-999.25,0.447,2.94,0.0,1.75,2.118,-999.25,-999.25,-999.25,-999.25,-999.25,1771.3443,-999.25,-999.25,-999.25,-999.25,-999.25,0.3927,,,
1529.5,0.356,-999.25,-999.25,0.523,2.93,0.0,1.81,2.102,-999.25,-999.25,-999.25,-999.25,-999.25,1812.6145,-999.25,-999.25,-999.25,-999.25,-999.25,0.4936,,,
1530.0,0.392,-999.25,-999.25,0.508,2.94,0.0,1.39,2.04,-999.25,-999.25,-999.25,-999.25,-999.25,1815.3282,-999.25,-999.25,-999.25,-999.25,-999.25,0.4748,,,
1530.5,0.433,-999.25,-999.25,0.56,2.97,0.0,1.05,1.969,-999.25,-999.25,-999.25,-999.25,-999.25,1085.6145,-999.25,-999.25,-999.25,-999.25,-999.25,0.5039,,,
1531.0,0.434,-999.25,-999.25,0.426,3.02,0.0,1.51,1.968,-999.25,-999.25,-999.25,-999.25,-999.25,626.4791,-999.25,-999.25,-999.25,-999.25,-999.25,1.2992,,,
1531.5,0.415,-999.25,-999.25,0.36,3.03,0.0,2.38,2.0,-999.25,-999.25,-999.25,-999.25,-999.25,928.1101,-999.25,-999.25,-999.25,-999.25,-999.25,2.4884,,,
1532.0,0.387,-999.25,-999.25,0.376,2.98,0.382,1.99,2.048,-999.25,-999.25,-999.25,-999.25,-999.25,361.8286,-999.25,-999.25,-999.25,-999.25,-999.25,0.2674,,,
1532.5,0.401,-999.25,-999.25,0.461,2.9,0.0,1.83,2.025,-999.25,-999.25,-999.25,-999.25,-999.25,1456.0571,-999.25,-999.25,-999.25,-999.25,-999.25,0.5397,,,
1533.0,0.417,-999.25,-999.25,0.52,2.89,0.0,1.5,1.997,-999.25,-999.25,-999.25,-999.25,-999.25,1296.4165,-999.25,-999.25,-999.25,-999.25,-999.25,0.5025,,,
1533.5,0.451,-999.25,-999.25,0.445,2.88,0.0,1.34,1.938,-999.25,-999.25,-999.25,-999.25,-999.25,382.7481,-999.25,-999.25,-999.25,-999.25,-999.25,1.4221,,,
1534.0,0.459,-999.25,-999.25,0.47,2.88,0.0,1.23,1.925,-999.25,-999.25,-999.25,-999.25,-999.25,307.2641,-999.25,-999.25,-999.25,-999.25,-999.25,1.0819,,,
1534.5,0.453,-999.25,-999.25,0.478,2.79,0.0,1.5,1.936,-999.25,-999.25,-999.25,-999.25,-999.25,389.9285,-999.25,-999.25,-999.25,-999.25,-999.25,0.8556,,,
1535.0,0.434,-999.25,-999.25,0.47,2.73,0.0,1.93,1.968,-999.25,-999.25,-999.25,-999.25,-999.25,707.8131,-999.25,-999.25,-999.25,-999.25,-999.25,0.7434,,,
1535.5,0.419,-999.25,-999.25,0.463,2.68,0.0,2.1,1.993,-999.25,-999.25,-999.25,-999.25,-999.25,1044.086,-999.25,-999.25,-999.25,-999.25,-999.25,0.6789,,,
1536.0,0.397,-999.25,-999.25,0.541,2.69,0.0,2.11,2.031,-999.25,-999.25,-999.25,-999.25,-999.25,1900.929,-999.25,-999.25,-999.25,-999.25,-999.25,0.5204,,,
1536.5,0.377,-999.25,-999.25,0.494,2.76,0.0,1.67,2.066,-999.25,-999.25,-999.25,-999.25,-999.25,1929.641,-999.25,-999.25,-999.25,-999.25,-999.25,0.4452,,,
1537.0,0.363,-999.25,-999.25,0.578,2.86,0.0,1.58,2.089,-999.25,-999.25,-999.25,-999.25,-999.25,2052.2536,-999.25,-999.25,-999.25,-999.25,-999.25,0.7693,,,
1537.5,0.378,-999.25,-999.25,0.517,2.93,0.0,1.42,2.064,-999.25,-999.25,-999.25,-999.25,-999.25,1995.0196,-999.25,-999.25,-999.25,-999.25,-999.25,0.4781,,,
1538.0,0.4,-999.25,-999.25,0.415,2.96,0.0,1.39,2.026,-999.25,-999.25,-999.25,-999.25,-999.25,1390.5811,-999.25,-999.25,-999.25,-999.25,-999.25,0.7801,,,
1538.5,0.415,-999.25,-999.25,0.418,2.92,0.0,1.46,2.0,-999.25,-999.25,-999.25,-999.25,-999.25,1034.691,-999.25,-999.25,-999.25,-999.25,-999.25,1.0037,,,
1539.0,0.416,-999.25,-999.25,0.461,2.87,0.0,1.48,1.998,-999.25,-999.25,-999.25,-999.25,-999.25,1116.0918,-999.25,-999.25,-999.25,-999.25,-999.25,0.6698,,,
1539.5,0.39,-999.25,-999.25,0.555,2.82,0.0,1.68,2.044,-999.25,-999.25,-999.25,-999.25,-999.25,2047.8227,-999.25,-999.25,-999.25,-999.25,-999.25,0.5319,,,
1540.0,0.371,-999.25,-999.25,0.502,2.79,0.0,1.13,2.075,-999.25,-999.25,-999.25,-999.25,-999.25,2010.6959,-999.25,-999.25,-999.25,-999.25,-999.25,0.4783,,,
1540.5,0.374,-999.25,-999.25,0.379,2.72,0.377,1.87,2.07,-999.25,-999.25,-999.25,-999.25,-999.25,579.1303,-999.25,-999.25,-999.25,-999.25,-999.25,0.2226,,,
1541.0,0.405,-999.25,-999.25,0.425,2.6,0.0,1.12,2.018,-999.25,-999.25,-999.25,-999.25,-999.25,1275.6501,-999.25,-999.25,-999.25,-999.25,-999.25,0.7512,,,
1541.5,0.44,-999.25,-999.25,0.544,2.47,0.0,0.94,1.958,-999.25,-999.25,-999.25,-999.25,-999.25,810.72,-999.25,-999.25,-999.25,-999.25,-999.25,0.4831,,,
1542.0,0.476,-999.25,-999.25,0.55,2.43,0.0,0.85,1.895,-999.25,-999.25,-999.25,-999.25,-999.25,238.3986,-999.25,-999.25,-999.25,-999.25,-999.25,0.5182,,,
1542.5,0.529,-999.25,-999.25,0.967,2.4,0.0,1.07,1.806,-999.25,-999.25,-999.25,-999.25,-999.25,2348.2669,-999.25,-999.25,-999.25,-999.25,-999.25,0.0831,,,
1543.0,0.55,-999.25,-999.25,0.756,2.36,0.0,1.41,1.747,-999.25,-999.25,-999.25,-999.25,-999.25,63.6999,-999.25,-999.25,-999.25,-999.25,-999.25,0.1117,,,
1543.5,0.55,-999.25,-999.25,0.657,2.32,0.0,2.32,1.741,-999.25,-999.25,-999.25,-999.25,-999.25,19.6301,-999.25,-999.25,-999.25,-999.25,-999.25,0.3151,,,
1544.0,0.55,-999.25,-999.25,0.628,2.39,0.0,2.96,1.76,-999.25,-999.25,-999.25,-999.25,-999.25,12.7903,-999.25,-999.25,-999.25,-999.25,-999.25,0.2119,,,
1544.5,0.55,-999.25,-999.25,0.582,2.55,0.0,3.65,1.724,-999.25,-999.25,-999.25,-999.25,-999.25,11.6815,-999.25,-999.25,-999.25,-999.25,-999.25,1.8276,,,
1545.0,0.55,-999.25,-999.25,0.499,2.71,0.0,1.65,1.704,-999.25,-999.25,-999.25,-999.25,-999.25,10.4218,-999.25,-999.25,-999.25,-999.25,-999.25,22.324,,,
1545.5,0.534,-999.25,-999.25,0.412,2.73,0.0,1.19,1.797,-999.25,-999.25,-999.25,-999.25,-999.25,10.0929,-999.25,-999.25,-999.25,-999.25,-999.25,64.442,,,
1546.0,0.445,-999.25,-999.25,0.444,2.72,0.0,2.32,1.95,-999.25,-999.25,-999.25,-999.25,-999.25,456.7664,-999.25,-999.25,-999.25,-999.25,-999.25,1.1964,,,
1546.5,0.343,-999.25,-999.25,0.386,2.7,0.365,3.48,2.124,-999.25,-999.25,-999.25,-999.25,-999.25,1070.7498,-999.25,-999.25,-999.25,-999.25,-999.25,0.1819,,,
1547.0,0.333,-999.25,-999.25,0.363,2.72,0.348,3.74,2.141,-999.25,-999.25,-999.25,-999.25,-999.25,1218.5988,-999.25,-999.25,-999.25,-999.25,-999.25,0.3672,,,
1547.5,0.327,-999.25,-999.25,0.398,2.73,0.364,1.71,2.151,-999.25,-999.25,-999.25,-999.25,-999.25,1134.5693,-999.25,-999.25,-999.25,-999.25,-999.25,0.1867,,,
1548.0,0.335,-999.25,-999.25,0.475,2.75,0.0,1.03,2.138,-999.25,-999.25,-999.25,-999.25,-999.25,1414.3737,-999.25,-999.25,-999.25,-999.25,-999.25,0.3862,,,
1548.5,0.304,-999.25,-999.25,0.41,2.82,0.0,1.52,2.189,-999.25,-999.25,-999.25,-999.25,-999.25,896.4473,-999.25,-999.25,-999.25,-999.25,-999.25,0.3086,,,
1549.0,0.288,-999.25,-999.25,0.37,2.91,0.332,2.15,2.217,-999.25,-999.25,-999.25,-999.25,-999.25,776.3117,-999.25,-999.25,-999.25,-999.25,-999.25,0.5496,,,
1549.5,0.28,-999.25,-999.25,0.352,2.94,0.318,2.02,2.231,-999.25,-999.25,-999.25,-999.25,-999.25,674.9721,-999.25,-999.25,-999.25,-999.25,-999.25,1.1332,,,
1550.0,0.273,-999.25,-999.25,0.399,2.89,0.342,2.16,2.243,-999.25,-999.25,-999.25,-999.25,-999.25,463.2465,-999.25,-999.25,-999.25,-999.25,-999.25,0.4467,,,
1550.5,0.26,-999.25,-999.25,0.407,2.82,0.342,2.09,2.266,-999.25,-999.25,-999.25,-999.25,-999.25,285.4188,-999.25,-999.25,-999.25,-999.25,-999.25,0.5957,,,
1551.0,0.253,-999.25,-999.25,0.37,2.75,0.317,2.06,2.277,-999.25,-999.25,-999.25,-999.25,-999.25,255.1199,-999.25,-999.25,-999.25,-999.25,-999.25,0.7974,,,
1551.5,0.253,-999.25,-999.25,0.37,2.72,0.317,2.22,2.277,-999.25,-999.25,-999.25,-999.25,-999.25,255.1199,-999.25,-999.25,-999.25,-999.25,-999.25,0.7974,,,
1552.0,0.264,-999.25,-999.25,0.324,2.75,0.296,2.12,2.259,-999.25,-999.25,-999.25,-999.25,-999.25,459.4127,-999.25,-999.25,-999.25,-999.25,-999.25,3.7249,,,
1552.5,0.274,-999.25,-999.25,0.317,2.79,0.296,2.16,2.242,-999.25,-999.25,-999.25,-999.25,-999.25,648.3089,-999.25,-999.25,-999.25,-999.25,-999.25,5.7426,,,
1553.0,0.285,-999.25,-999.25,0.315,2.8,0.3,2.21,2.223,-999.25,-999.25,-999.25,-999.25,-999.25,879.1029,-999.25,-999.25,-999.25,-999.25,-999.25,6.9684,,,
1553.5,0.284,-999.25,-999.25,0.349,2.79,0.318,2.2,2.224,-999.25,-999.25,-999.25,-999.25,-999.25,762.2621,-999.25,-999.25,-999.25,-999.25,-999.25,1.2632,,,
1554.0,0.267,-999.25,-999.25,0.368,2.92,0.321,2.26,2.253,-999.25,-999.25,-999.25,-999.25,-999.25,428.4398,-999.25,-999.25,-999.25,-999.25,-999.25,0.7449,,,
1554.5,0.248,-999.25,-999.25,0.343,3.13,0.299,2.44,2.285,-999.25,-999.25,-999.25,-999.25,-999.25,241.0267,-999.25,-999.25,-999.25,-999.25,-999.25,1.6774,,,
1555.0,0.225,-999.25,-999.25,0.26,3.29,0.243,2.52,2.326,-999.25,-999.25,-999.25,-999.25,-999.25,125.9752,-999.25,-999.25,-999.25,-999.25,-999.25,9.3682,,,
1555.5,0.233,-999.25,-999.25,0.295,3.24,0.266,2.67,2.311,-999.25,-999.25,-999.25,-999.25,-999.25,161.6942,-999.25,-999.25,-999.25,-999.25,-999.25,5.8915,,,
1556.0,0.242,-999.25,-999.25,0.432,3.1,0.0,2.6,2.296,-999.25,-999.25,-999.25,-999.25,-999.25,65.4406,-999.25,-999.25,-999.25,-999.25,-999.25,0.2844,,,
1556.5,0.258,-999.25,-999.25,0.412,2.98,0.0,2.41,2.268,-999.25,-999.25,-999.25,-999.25,-999.25,164.3309,-999.25,-999.25,-999.25,-999.25,-999.25,0.262,,,
1557.0,0.257,-999.25,-999.25,0.39,2.93,0.33,2.26,2.271,-999.25,-999.25,-999.25,-999.25,-999.25,268.8158,-999.25,-999.25,-999.25,-999.25,-999.25,0.5743,,,
1557.5,0.254,-999.25,-999.25,0.359,2.91,0.311,2.26,2.276,-999.25,-999.25,-999.25,-999.25,-999.25,271.8071,-999.25,-999.25,-999.25,-999.25,-999.25,0.9698,,,
1558.0,0.262,-999.25,-999.25,0.347,2.87,0.307,2.27,2.262,-999.25,-999.25,-999.25,-999.25,-999.25,389.959,-999.25,-999.25,-999.25,-999.25,-999.25,1.4471,,,
1558.5,0.268,-999.25,-999.25,0.358,2.84,0.316,2.3,2.251,-999.25,-999.25,-999.25,-999.25,-999.25,466.1684,-999.25,-999.25,-999.25,-999.25,-999.25,1.0134,,,
1559.0,0.272,-999.25,-999.25,0.335,2.82,0.305,2.23,2.245,-999.25,-999.25,-999.25,-999.25,-999.25,571.357,-999.25,-999.25,-999.25,-999.25,-999.25,2.406,,,
1559.5,0.267,-999.25,-999.25,0.36,2.81,0.317,2.31,2.254,-999.25,-999.25,-999.25,-999.25,-999.25,429.3333,-999.25,-999.25,-999.25,-999.25,-999.25,0.8789,,,
1560.0,0.263,-999.25,-999.25,0.337,2.82,0.302,2.34,2.261,-999.25,-999.25,-999.25,-999.25,-999.25,413.7165,-999.25,-999.25,-999.25,-999.25,-999.25,2.052,,,
1560.5,0.26,-999.25,-999.25,0.282,2.83,0.271,2.37,2.265,-999.25,-999.25,-999.25,-999.25,-999.25,491.4745,-999.25,-999.25,-999.25,-999.25,-999.25,24.5206,,,
1561.0,0.258,-999.25,-999.25,0.362,2.81,0.314,2.36,2.269,-999.25,-999.25,-999.25,-999.25,-999.25,313.6696,-999.25,-999.25,-999.25,-999.25,-999.25,0.8935,,,
1561.5,0.264,-999.25,-999.25,0.416,2.8,0.0,2.3,2.259,-999.25,-999.25,-999.25,-999.25,-999.25,199.0933,-999.25,-999.25,-999.25,-999.25,-999.25,0.2577,,,
1562.0,0.274,-999.25,-999.25,0.357,2.81,0.318,2.5,2.242,-999.25,-999.25,-999.25,-999.25,-999.25,543.9028,-999.25,-999.25,-999.25,-999.25,-999.25,0.9311,,,
1562.5,0.27,-999.25,-999.25,0.273,2.87,0.272,2.42,2.248,-999.25,-999.25,-999.25,-999.25,-999.25,691.3806,-999.25,-999.25,-999.25,-999.25,-999.25,49.3204,,,
1563.0,0.269,-999.25,-999.25,0.287,2.85,0.278,2.19,2.249,-999.25,-999.25,-999.25,-999.25,-999.25,658.945,-999.25,-999.25,-999.25,-999.25,-999.25,26.2092,,,
1563.5,0.268,-999.25,-999.25,0.381,2.81,0.329,2.22,2.253,-999.25,-999.25,-999.25,-999.25,-999.25,399.4405,-999.25,-999.25,-999.25,-999.25,-999.25,0.5015,,,
1564.0,0.279,-999.25,-999.25,0.374,2.78,0.33,2.03,2.233,-999.25,-999.25,-999.25,-999.25,-999.25,595.9399,-999.25,-999.25,-999.25,-999.25,-999.25,0.5365,,,
1564.5,0.285,-999.25,-999.25,0.417,2.8,0.0,2.07,2.222,-999.25,-999.25,-999.25,-999.25,-999.25,468.2509,-999.25,-999.25,-999.25,-999.25,-999.25,0.2866,,,
