DEPT,DPHI_D,DTC_D,GR_NORM,NPHI_D,PEF_D,POR_D,RHOB_D,RESD_D,LOGK_SDR_PRE_BRINE[DENGEOMOD_K_SDR_PRE_BRINE_DVD1],LOGK_SDR_PRE_BRINE[DENGEOMOD_K_SDR_PRE_BRINE_DVD2],LOGK_SDR_PRE_BRINE[DENGEOMOD_K_SDR_PRE_BRINE_DVD3],LOGK_SDR_PRE_BRINE[DENGEOMOD_K_SDR_PRE_BRINE_DVD4],LOGK_SDR_PRE_BRINE[DENGEOMOD_K_SDR_PRE_BRINE_DVD5],LOGK_SDR_PRE_BRINE[DENGEOMOD_K_SDR_PRE_BRINE_DVD6],LOGK_SDR_PRE_BRINE2[DENGEOMOD_K_SDR_PRE_BRINE_DVD1_2],LOGK_SDR_PRE_BRINE2[DENGEOMOD_K_SDR_PRE_BRINE_DVD2_2],LOGK_SDR_PRE_BRINE2[DENGEOMOD_K_SDR_PRE_BRINE_DVD3_2],LOGK_SDR_PRE_BRINE2[DENGEOMOD_K_SDR_PRE_BRINE_DVD4_2],LOGK_SDR_PRE_BRINE2[DENGEOMOD_K_SDR_PRE_BRINE_DVD5_2],LOGK_SDR_PRE_BRINE2[DENGEOMOD_K_SDR_PRE_BRINE_DVD6_2],K_SDR_PRE
3231.0,-999.25,119.61,-999.25,-999.25,-999.25,-999.25,-999.25,1.5,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,
3231.5,-999.25,119.82,-999.25,-999.25,-999.25,-999.25,-999.25,1.56,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,
3232.0,-999.25,119.83,-999.25,-999.25,-999.25,-999.25,-999.25,1.57,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,
3232.5,-999.25,119.55,-999.25,-999.25,-999.25,-999.25,-999.25,1.47,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,
3233.0,-999.25,118.39,-999.25,-999.25,-999.25,-999.25,-999.25,1.49,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,
3233.5,-999.25,116.85,-999.25,-999.25,-999.25,-999.25,-999.25,1.53,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,
3234.0,-999.25,116.3,-999.25,-999.25,-999.25,-999.25,-999.25,1.6,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,
3234.5,-999.25,117.32,-999.25,-999.25,-999.25,-999.25,-999.25,1.53,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,
3235.0,-999.25,119.19,-999.25,-999.25,-999.25,-999.25,-999.25,1.49,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,
3235.5,-999.25,120.5,-999.25,-999.25,-999.25,-999.25,-999.25,1.47,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,
3236.0,-999.25,120.66,-999.25,-999.25,-999.25,-999.25,-999.25,1.49,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,
3236.5,-999.25,120.42,-999.25,-999.25,-999.25,-999.25,-999.25,1.55,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,
3237.0,-999.25,120.25,-999.25,-999.25,-999.25,-999.25,-999.25,1.52,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,
3237.5,-999.25,120.08,-999.25,-999.25,-999.25,-999.25,-999.25,1.49,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,
3238.0,-999.25,119.4,-999.25,-999.25,-999.25,-999.25,-999.25,1.51,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,
3238.5,-999.25,118.14,-999.25,-999.25,-999.25,-999.25,-999.25,1.55,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,
3239.0,-999.25,116.94,-999.25,-999.25,-999.25,-999.25,-999.25,1.55,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,
3239.5,-999.25,116.46,-999.25,-999.25,-999.25,-999.25,-999.25,1.63,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,
3240.0,-999.25,116.84,-999.25,-999.25,-999.25,-999.25,-999.25,1.61,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,
3240.5,-999.25,117.19,-999.25,-999.25,-999.25,-999.25,-999.25,1.55,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,
3241.0,-999.25,116.77,-999.25,-999.25,-999.25,-999.25,-999.25,1.57,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,
3241.5,-999.25,115.87,-999.25,-999.25,-999.25,-999.25,-999.25,1.59,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,
3242.0,-999.25,115.35,-999.25,-999.25,-999.25,-999.25,-999.25,1.62,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,
3242.5,-999.25,116.03,-999.25,-999.25,-999.25,-999.25,-999.25,1.59,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,
3243.0,-999.25,117.73,-999.25,-999.25,-999.25,-999.25,-999.25,1.59,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,
3243.5,-999.25,120.06,-999.25,-999.25,-999.25,-999.25,-999.25,1.54,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,
3244.0,-999.25,122.54,-999.25,-999.25,-999.25,-999.25,-999.25,1.48,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,
3244.5,-999.25,124.81,-999.25,-999.25,-999.25,-999.25,-999.25,1.42,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,
3245.0,-999.25,126.68,-999.25,-999.25,-999.25,-999.25,-999.25,1.33,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,
3245.5,-999.25,127.74,-999.25,-999.25,-999.25,-999.25,-999.25,1.32,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,
3246.0,-999.25,128.27,-999.25,-999.25,-999.25,-999.25,-999.25,1.34,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,
3246.5,-999.25,128.4,-999.25,-999.25,-999.25,-999.25,-999.25,1.34,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,
3247.0,-999.25,128.2,-999.25,-999.25,-999.25,-999.25,-999.25,1.33,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,
3247.5,-999.25,127.34,-999.25,-999.25,-999.25,-999.25,-999.25,1.32,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,
3248.0,-999.25,125.79,-999.25,-999.25,-999.25,-999.25,-999.25,1.29,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,
3248.5,-999.25,123.84,-999.25,-999.25,-999.25,-999.25,-999.25,1.32,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,
3249.0,-999.25,122.34,-999.25,-999.25,-999.25,-999.25,-999.25,1.36,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,
3249.5,-999.25,122.06,-999.25,-999.25,-999.25,-999.25,-999.25,1.39,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,
3250.0,-999.25,122.72,-999.25,-999.25,-999.25,-999.25,-999.25,1.42,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,
3250.5,-999.25,123.51,-999.25,-999.25,-999.25,-999.25,-999.25,1.42,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,
3251.0,-999.25,123.64,-999.25,-999.25,-999.25,-999.25,-999.25,1.4,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,
3251.5,-999.25,123.23,-999.25,-999.25,-999.25,-999.25,-999.25,1.41,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,
3252.0,-999.25,123.2,-999.25,-999.25,-999.25,-999.25,-999.25,1.46,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,
3252.5,-999.25,124.43,-999.25,-999.25,-999.25,-999.25,-999.25,1.42,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,
3253.0,-999.25,126.79,-999.25,-999.25,-999.25,-999.25,-999.25,1.37,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,
3253.5,-999.25,129.23,-999.25,-999.25,-999.25,-999.25,-999.25,1.3,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,
3254.0,-999.25,130.68,-999.25,-999.25,-999.25,-999.25,-999.25,1.28,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,
3254.5,-999.25,130.74,-999.25,-999.25,-999.25,-999.25,-999.25,1.32,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,
3255.0,-999.25,129.49,-999.25,-999.25,-999.25,-999.25,-999.25,1.32,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,
3255.5,-999.25,127.39,-999.25,-999.25,-999.25,-999.25,-999.25,1.32,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,
3256.0,-999.25,124.75,-999.25,-999.25,-999.25,-999.25,-999.25,1.34,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,
3256.5,-999.25,122.31,-999.25,-999.25,-999.25,-999.25,-999.25,1.35,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,
3257.0,-999.25,120.49,-999.25,-999.25,-999.25,-999.25,-999.25,1.39,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,
3257.5,-999.25,119.45,-999.25,-999.25,-999.25,-999.25,-999.25,1.44,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,
3258.0,-999.25,119.55,-999.25,-999.25,-999.25,-999.25,-999.25,1.49,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,
3258.5,-999.25,120.69,-999.25,-999.25,-999.25,-999.25,-999.25,1.57,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,
3259.0,-999.25,122.76,-999.25,-999.25,-999.25,-999.25,-999.25,1.54,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,
3259.5,-999.25,124.52,-999.25,-999.25,-999.25,-999.25,-999.25,1.52,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,
3260.0,-999.25,124.85,-999.25,-999.25,-999.25,-999.25,-999.25,1.49,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,
3260.5,-999.25,123.81,-999.25,-999.25,-999.25,-999.25,-999.25,1.46,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,
3261.0,-999.25,122.11,-999.25,-999.25,-999.25,-999.25,-999.25,1.48,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,
3261.5,-999.25,120.62,-999.25,-999.25,-999.25,-999.25,-999.25,1.5,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,
3262.0,-999.25,119.33,-999.25,-999.25,-999.25,-999.25,-999.25,1.45,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,
3262.5,-999.25,117.74,-999.25,-999.25,-999.25,-999.25,-999.25,1.45,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,
3263.0,-999.25,115.7,-999.25,-999.25,-999.25,-999.25,-999.25,1.5,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,
3263.5,-999.25,113.79,-999.25,-999.25,-999.25,-999.25,-999.25,1.55,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,
3264.0,-999.25,112.65,-999.25,-999.25,-999.25,-999.25,-999.25,1.59,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,
3264.5,-999.25,112.46,-999.25,-999.25,-999.25,-999.25,-999.25,1.61,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,
3265.0,-999.25,112.86,-999.25,-999.25,-999.25,-999.25,-999.25,1.57,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,
3265.5,-999.25,113.77,-999.25,-999.25,-999.25,-999.25,-999.25,1.54,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,
3266.0,-999.25,115.44,-999.25,-999.25,-999.25,-999.25,-999.25,1.54,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,
3266.5,-999.25,117.79,-999.25,-999.25,-999.25,-999.25,-999.25,1.51,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,
3267.0,-999.25,119.85,-999.25,-999.25,-999.25,-999.25,-999.25,1.46,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,
3267.5,-999.25,120.4,-999.25,-999.25,-999.25,-999.25,-999.25,1.45,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,
3268.0,-999.25,119.41,-999.25,-999.25,-999.25,-999.25,-999.25,1.47,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,
3268.5,-999.25,117.53,-999.25,-999.25,-999.25,-999.25,-999.25,1.55,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,
3269.0,-999.25,115.94,-999.25,-999.25,-999.25,-999.25,-999.25,1.65,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,
3269.5,-999.25,115.35,-999.25,-999.25,-999.25,-999.25,-999.25,1.63,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,
3270.0,-999.25,115.9,-999.25,-999.25,-999.25,-999.25,-999.25,1.58,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,
3270.5,-999.25,117.33,-999.25,-999.25,-999.25,-999.25,-999.25,1.55,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,
3271.0,-999.25,118.81,-999.25,-999.25,-999.25,-999.25,-999.25,1.5,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,
3271.5,-999.25,119.74,-999.25,-999.25,-999.25,-999.25,-999.25,1.48,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,
3272.0,-999.25,119.71,-999.25,-999.25,-999.25,-999.25,-999.25,1.53,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,
3272.5,-999.25,118.66,-999.25,-999.25,-999.25,-999.25,-999.25,1.49,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,
3273.0,-999.25,117.02,-999.25,-999.25,-999.25,-999.25,-999.25,1.5,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,
3273.5,-999.25,115.71,-999.25,-999.25,-999.25,-999.25,-999.25,1.58,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,
3274.0,-999.25,115.6,-999.25,-999.25,-999.25,-999.25,-999.25,1.65,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,
3274.5,-999.25,116.36,-999.25,-999.25,-999.25,-999.25,-999.25,1.6,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,
3275.0,-999.25,116.81,-999.25,-999.25,-999.25,-999.25,-999.25,1.62,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,
3275.5,-999.25,116.73,-999.25,-999.25,-999.25,-999.25,-999.25,1.68,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,
3276.0,-999.25,117.04,-999.25,-999.25,-999.25,-999.25,-999.25,1.71,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,
3276.5,-999.25,118.39,-999.25,-999.25,-999.25,-999.25,-999.25,1.68,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,
3277.0,-999.25,120.25,-999.25,-999.25,-999.25,-999.25,-999.25,1.62,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,
3277.5,-999.25,121.37,-999.25,-999.25,-999.25,-999.25,-999.25,1.64,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,
3278.0,-999.25,120.77,-999.25,-999.25,-999.25,-999.25,-999.25,1.65,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,
3278.5,-999.25,118.85,-999.25,-999.25,-999.25,-999.25,-999.25,1.68,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,
3279.0,-999.25,116.41,-999.25,-999.25,-999.25,-999.25,-999.25,1.66,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,
3279.5,-999.25,114.51,-999.25,-999.25,-999.25,-999.25,-999.25,1.65,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,
3280.0,-999.25,113.86,-999.25,-999.25,-999.25,-999.25,-999.25,1.65,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,
3280.5,-999.25,114.33,-999.25,-999.25,-999.25,-999.25,-999.25,1.68,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,
3281.0,-999.25,115.52,-999.25,-999.25,-999.25,-999.25,-999.25,1.66,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,
3281.5,-999.25,116.81,-999.25,-999.25,-999.25,-999.25,-999.25,1.64,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,
3282.0,-999.25,117.48,-999.25,-999.25,-999.25,-999.25,-999.25,1.67,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,
3282.5,-999.25,117.07,-999.25,-999.25,-999.25,-999.25,-999.25,1.67,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,
3283.0,-999.25,115.47,-999.25,-999.25,-999.25,-999.25,-999.25,1.73,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,
3283.5,-999.25,113.38,-999.25,-999.25,-999.25,-999.25,-999.25,1.8,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,
3284.0,-999.25,112.04,-999.25,-999.25,-999.25,-999.25,-999.25,1.81,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,
3284.5,-999.25,112.59,-999.25,-999.25,-999.25,-999.25,-999.25,1.82,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,
3285.0,-999.25,115.22,-999.25,-999.25,-999.25,-999.25,-999.25,1.76,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,
3285.5,-999.25,119.01,-999.25,-999.25,-999.25,-999.25,-999.25,1.74,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,
3286.0,-999.25,122.08,-999.25,-999.25,-999.25,-999.25,-999.25,1.66,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,
3286.5,-999.25,122.64,-999.25,-999.25,-999.25,-999.25,-999.25,1.66,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,
3287.0,-999.25,121.01,-999.25,-999.25,-999.25,-999.25,-999.25,1.73,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,
3287.5,-999.25,118.59,-999.25,-999.25,-999.25,-999.25,-999.25,1.72,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,
3288.0,-999.25,116.79,-999.25,-999.25,-999.25,-999.25,-999.25,1.73,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,
3288.5,-999.25,115.82,-999.25,-999.25,-999.25,-999.25,-999.25,1.7,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,
3289.0,-999.25,114.92,-999.25,-999.25,-999.25,-999.25,-999.25,1.71,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,
3289.5,-999.25,113.68,-999.25,-999.25,-999.25,-999.25,-999.25,1.74,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,
3290.0,-999.25,112.79,-999.25,-999.25,-999.25,-999.25,-999.25,1.73,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,
3290.5,-999.25,112.87,-999.25,-999.25,-999.25,-999.25,-999.25,1.72,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,
3291.0,-999.25,113.34,-999.25,-999.25,-999.25,-999.25,-999.25,1.66,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,
3291.5,-999.25,113.61,-999.25,-999.25,-999.25,-999.25,-999.25,1.62,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,
3292.0,-999.25,113.83,-999.25,-999.25,-999.25,-999.25,-999.25,1.68,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,
3292.5,-999.25,114.79,-999.25,-999.25,-999.25,-999.25,-999.25,1.69,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,
3293.0,-999.25,116.27,-999.25,-999.25,-999.25,-999.25,-999.25,1.64,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,
3293.5,-999.25,116.96,-999.25,-999.25,-999.25,-999.25,-999.25,1.58,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,
3294.0,-999.25,116.14,-999.25,-999.25,-999.25,-999.25,-999.25,1.56,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,
3294.5,-999.25,115.02,-999.25,-999.25,-999.25,-999.25,-999.25,1.59,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,
