DEPT,DPHI_D,DTC_D,GR_NORM,NPHI_D,PEF_D,POR_D,RESD_D,RHOB_D,LOGK_SDR_PRE_BRINE[DENGEOMOD_K_SDR_PRE_BRINE_DVD1],LOGK_SDR_PRE_BRINE[DENGEOMOD_K_SDR_PRE_BRINE_DVD2],LOGK_SDR_PRE_BRINE[DENGEOMOD_K_SDR_PRE_BRINE_DVD3],LOGK_SDR_PRE_BRINE[DENGEOMOD_K_SDR_PRE_BRINE_DVD4],LOGK_SDR_PRE_BRINE[DENGEOMOD_K_SDR_PRE_BRINE_DVD5],LOGK_SDR_PRE_BRINE[DENGEOMOD_K_SDR_PRE_BRINE_DVD6],LOGK_SDR_PRE_BRINE2[DENGEOMOD_K_SDR_PRE_BRINE_DVD1_2],LOGK_SDR_PRE_BRINE2[DENGEOMOD_K_SDR_PRE_BRINE_DVD2_2],LOGK_SDR_PRE_BRINE2[DENGEOMOD_K_SDR_PRE_BRINE_DVD3_2],LOGK_SDR_PRE_BRINE2[DENGEOMOD_K_SDR_PRE_BRINE_DVD4_2],LOGK_SDR_PRE_BRINE2[DENGEOMOD_K_SDR_PRE_BRINE_DVD5_2],LOGK_SDR_PRE_BRINE2[DENGEOMOD_K_SDR_PRE_BRINE_DVD6_2],K_SDR_PRE
7377.5,0.028,57.36,-999.25,0.037,3.14,0.033,37.49,2.661,-999.25,0.0077,0.013,0.007,0.006,0.0055,-999.25,0.0028,0.0017,0.0003,0.0001,0.0002,
7378.0,0.031,58.0,-999.25,0.042,3.07,0.037,30.39,2.657,-999.25,0.0091,0.015,0.0093,0.008,0.0074,-999.25,0.0033,0.0022,0.0003,0.0002,0.0002,
7378.5,0.02,58.93,-999.25,0.038,3.01,0.03,24.29,2.676,-999.25,0.0066,0.0121,0.0077,0.007,0.0057,-999.25,0.0029,0.0036,0.0003,0.0002,0.0002,
7379.0,0.013,59.54,-999.25,0.042,3.02,0.031,20.83,2.688,-999.25,0.0077,0.0122,0.0092,0.0085,0.0071,-999.25,0.0027,0.0047,0.0003,0.0002,0.0002,
7379.5,0.014,60.31,-999.25,0.059,3.06,0.043,20.17,2.685,-999.25,0.0151,0.0186,0.0177,0.0166,0.0161,-999.25,0.0041,0.0056,0.0006,0.0006,0.0004,
7380.0,0.018,60.79,-999.25,0.052,3.1,0.039,18.75,2.68,-999.25,0.0128,0.0183,0.0153,0.0139,0.0118,-999.25,0.0027,0.004,0.0005,0.0004,0.0003,
7380.5,0.025,60.59,-999.25,0.05,3.14,0.04,17.63,2.667,-999.25,0.0141,0.0208,0.0152,0.0137,0.011,-999.25,0.0022,0.0033,0.0004,0.0004,0.0003,
7381.0,0.026,60.77,-999.25,0.054,3.13,0.042,17.49,2.665,-999.25,0.0165,0.0232,0.0178,0.0162,0.0135,-999.25,0.0025,0.0036,0.0005,0.0005,0.0004,
7381.5,0.026,60.75,-999.25,0.059,3.12,0.046,17.72,2.666,-999.25,0.0184,0.024,0.0205,0.0185,0.0168,-999.25,0.0029,0.0038,0.0006,0.0006,0.0005,
7382.0,0.027,59.72,-999.25,0.064,3.16,0.049,17.75,2.664,-999.25,0.022,0.025,0.0219,0.0202,0.021,-999.25,0.0028,0.0035,0.0006,0.0006,0.0006,
7382.5,0.026,59.64,-999.25,0.047,3.19,0.038,19.05,2.666,-999.25,0.0125,0.0184,0.0123,0.0111,0.0095,-999.25,0.0017,0.0023,0.0004,0.0003,0.0003,
7383.0,0.03,60.0,-999.25,0.041,3.23,0.036,17.68,2.658,-999.25,0.0116,0.0187,0.0108,0.0097,0.007,-999.25,0.0013,0.0018,0.0003,0.0002,0.0002,
7383.5,0.034,59.98,-999.25,0.05,3.2,0.043,15.99,2.652,-999.25,0.0159,0.0227,0.0154,0.0139,0.0115,-999.25,0.0015,0.0022,0.0004,0.0003,0.0003,
7384.0,0.043,60.7,-999.25,0.039,3.21,0.041,14.28,2.637,-999.25,0.0122,0.0203,0.0118,0.0102,0.0065,-999.25,0.0009,0.0015,0.0003,0.0002,0.0002,
7384.5,0.046,62.88,-999.25,0.045,3.19,0.046,13.26,2.631,-999.25,0.0172,0.0281,0.0189,0.0163,0.0095,-999.25,0.0013,0.002,0.0005,0.0004,0.0002,
7385.0,0.044,64.91,-999.25,0.074,3.19,0.061,11.13,2.635,-999.25,0.0419,0.0508,0.0497,0.0444,0.0354,-999.25,0.0027,0.0036,0.0013,0.0015,0.001,
7385.5,0.039,64.31,-999.25,0.093,3.26,0.071,9.83,2.644,-999.25,0.0588,0.058,0.0659,0.0622,0.0607,-999.25,0.0028,0.0038,0.0015,0.0024,0.002,
7386.0,0.031,60.66,-999.25,0.075,3.52,0.057,13.68,2.657,-999.25,0.0378,0.037,0.0335,0.0316,0.0328,-999.25,0.0014,0.0016,0.0008,0.001,0.001,
7386.5,0.021,55.0,-999.25,0.036,3.94,0.029,22.96,2.673,-999.25,0.0075,0.0107,0.0036,0.0039,0.0051,-999.25,0.0002,0.0002,0.0001,0.0001,0.0001,
7387.0,0.019,51.25,-999.25,0.008,4.41,0.0,50.07,2.678,-999.25,0.0008,0.0018,0.0004,0.0005,0.0007,-999.25,0.0,0.0,0.0,0.0,0.0,
7387.5,0.017,50.24,-999.25,-0.007,4.67,0.0,98.98,2.681,-999.25,0.0003,0.0004,0.0001,0.0001,0.0002,-999.25,0.0,0.0,0.0,0.0,0.0,
7388.0,0.018,50.64,-999.25,0.006,4.74,0.0,128.26,2.68,-999.25,0.0006,0.0008,0.0005,0.0003,0.0006,-999.25,0.0,0.0,0.0,0.0,0.0,
7388.5,0.013,51.15,-999.25,0.003,4.64,0.0,69.49,2.689,-999.25,0.0005,0.0008,0.0003,0.0003,0.0005,-999.25,0.0,0.0,0.0,0.0,0.0,
7389.0,0.003,51.5,-999.25,0.0,4.47,0.0,48.91,2.704,-999.25,0.0006,0.0012,0.0002,0.0003,0.0004,-999.25,0.0,0.0,0.0,0.0,0.0,
7389.5,0.001,52.45,-999.25,0.008,4.23,0.0,30.41,2.709,-999.25,0.0013,0.0028,0.0004,0.0005,0.0008,-999.25,0.0,0.0,0.0,0.0,0.0,
7390.0,-0.001,56.91,-999.25,0.024,3.85,0.0,19.97,2.712,-999.25,0.0051,0.0106,0.0035,0.0035,0.0026,-999.25,0.0003,0.0003,0.0001,0.0001,0.0001,
